# r frac rho dNdR
57.1 0.406926581944 0.00939367214407 156.615066589
57.2 0.406851234793 0.00933893308951 156.219349065
57.3 0.406751843422 0.00928460779175 155.816053528
57.4 0.406712378594 0.00923069240941 155.437326872
57.5 0.406672863846 0.00917718314336 155.060130893
57.6 0.406639558716 0.0091240762362 154.686837868
57.7 0.406511491476 0.00907136797176 154.279101651
57.8 0.406392832663 0.00901905467452 153.876606635
57.9 0.406363030319 0.00896713270914 153.509330957
58.0 0.406327203858 0.00891559847993 153.141272771
58.1 0.406294048049 0.00886444843037 152.775708643
58.2 0.406255522399 0.00881367904259 152.409606628
58.3 0.406208498211 0.00876328683692 152.041801083
58.4 0.406184683532 0.00871326837136 151.684146369
58.5 0.406151143554 0.00866362024117 151.324303561
58.6 0.406102499387 0.00861433907835 150.960289826
58.7 0.406082739139 0.00856542155122 150.608449738
58.8 0.405906945294 0.00851686436393 150.200275577
58.9 0.405836453591 0.00846866425606 149.83263708
59.0 0.405804737677 0.00842081800215 149.480754556
59.1 0.405661542249 0.00837332241126 149.089300484
59.2 0.405581008672 0.00832617432657 148.722400943
59.3 0.405525383028 0.00827937062494 148.366078564
59.4 0.405489441808 0.00823290821649 148.018356651
59.5 0.405300588671 0.00818678404422 147.61631663
59.6 0.405261670773 0.00814099508356 147.270379698
59.7 0.405223285862 0.00809553834203 146.925999615
59.8 0.405186154033 0.00805041085877 146.58342796
59.9 0.405156730506 0.00800560970423 146.244984188
60.0 0.405106229143 0.00796113197975 145.90027474
60.1 0.404895820968 0.00791697481719 145.499454761
60.2 0.404729952333 0.00787313537855 145.11620472
60.3 0.404696434147 0.0078296108556 144.781823944
60.4 0.404668502439 0.00778639846956 144.450739152
60.5 0.404634399744 0.00774349547069 144.118742239
60.6 0.404586959378 0.00770089913797 143.783293768
60.7 0.404582372571 0.00765860677875 143.464343348
60.8 0.40452852669 0.0076166157284 143.129192322
60.9 0.40450240544 0.00757492334997 142.805127218
61.0 0.404469754009 0.00753352703387 142.480009694
61.1 0.404441138681 0.00749242419754 142.15756201
61.2 0.40438931277 0.00745161228513 141.828211996
61.3 0.404373416277 0.00741108876714 141.512702634
61.4 0.404337043083 0.00737085114018 141.191248149
61.5 0.404304999922 0.0073308969266 140.87253216
61.6 0.404204216664 0.0072912236742 140.531133588
61.7 0.404067653556 0.00725182895593 140.178636031
61.8 0.404036203941 0.0072127103696 139.863885657
61.9 0.403944769069 0.00717386553756 139.529610821
62.0 0.403796038621 0.00713529210646 139.176866438
62.1 0.403767670529 0.00709698774689 138.866874875
62.2 0.40372084633 0.00705895015317 138.551720638
62.3 0.403709850799 0.00702117704303 138.25002806
62.4 0.403674096521 0.00698366615733 137.941008167
62.5 0.403639492364 0.00694641525984 137.633543744
62.6 0.403610977411 0.00690942213689 137.329306585
62.7 0.403580407492 0.0068726845972 137.025512097
62.8 0.403553577641 0.00683620047153 136.72412203
62.9 0.403501308872 0.00679996761248 136.41525744
63.0 0.403495890119 0.00676398389423 136.123354605
63.1 0.403459457236 0.00672824721226 135.822094243
63.2 0.40342050003 0.00669275548314 135.521107608
63.3 0.403395901567 0.00665750664427 135.226053679
63.4 0.403362526056 0.00662249865361 134.92915686
63.5 0.403290862641 0.00658772948951 134.620579101
63.6 0.403155479232 0.0065531971504 134.291923895
63.7 0.403104695115 0.00651889965463 133.99262067
63.8 0.402930220566 0.00648483504017 133.653395344
63.9 0.402896036365 0.00645100136444 133.361879959
64.0 0.402864026676 0.00641739670408 133.072154428
64.1 0.402798509732 0.00638401915469 132.772447051
64.2 0.402631686368 0.00635086683067 132.440519765
64.3 0.402605083868 0.00631793786496 132.15585687
64.4 0.402578271801 0.00628523040886 131.872163998
64.5 0.40254142589 0.00625274263179 131.586224744
64.6 0.402516163369 0.00622047272113 131.305105938
64.7 0.40249476276 0.00618841888197 131.026265102
64.8 0.402448538317 0.00615657933694 130.740370252
64.9 0.402424590684 0.00612495232598 130.462735763
65.0 0.402406870351 0.00609353610621 130.188119236
65.1 0.402365836428 0.00606232895164 129.906965569
65.2 0.402346631745 0.00603132915307 129.633860854
65.3 0.40232153402 0.00600053501786 129.359842956
65.4 0.402278085349 0.00596994486974 129.08092107
65.5 0.402254435092 0.00593955704864 128.809342434
65.6 0.402228381576 0.0059093699105 128.537968216
65.7 0.402198570608 0.00587938182711 128.266366292
65.8 0.402183401191 0.00584959118592 128.000394785
65.9 0.402143101399 0.00581999638984 127.727388116
66.0 0.402105332338 0.00579059585713 127.456157894
66.1 0.402099631735 0.00576138802117 127.196037965
66.2 0.402055262972 0.00573237133032 126.92463105
66.3 0.402027594189 0.00570354424777 126.659450333
66.4 0.401879067552 0.00567490525134 126.357208718
66.5 0.401639169308 0.00564645283333 126.027383408
66.6 0.401610777888 0.00561818550039 125.764988731
66.7 0.401566686995 0.00559010177333 125.498612458
66.8 0.401567630829 0.00556220018696 125.247222211
66.9 0.401523015367 0.00553447928998 124.982529599
67.0 0.401492087454 0.00550693764477 124.723020266
67.1 0.401476493428 0.00547957382729 124.46917451
67.2 0.401436790301 0.00545238642691 124.208755293
67.3 0.401076241477 0.00542537404624 123.850172107
67.4 0.401051294468 0.00539853530105 123.596315731
67.5 0.400871313617 0.00537186882007 123.295659409
67.6 0.400663871372 0.00534537324486 122.987641854
67.7 0.400456449856 0.0053190472297 122.680726992
67.8 0.400444244464 0.00529288944141 122.434589713
67.9 0.400402423808 0.00526689855925 122.180265428
68.0 0.400393839751 0.00524107327478 121.936944436
68.1 0.400342327851 0.00521541229171 121.681412985
68.2 0.40032689567 0.00518991432577 121.437710521
68.3 0.400315181168 0.00516457810461 121.195970651
68.4 0.400178381661 0.00513940236764 120.917263856
68.5 0.400090564257 0.00511438586593 120.654300824
68.6 0.400049912289 0.00508952736206 120.406443465
68.7 0.400041242728 0.00506482563002 120.169043428
68.8 0.39996240479 0.00504027945508 119.911414963
68.9 0.399807370599 0.00501588763364 119.631873177
69.0 0.399778640055 0.00499164897319 119.3910217
69.1 0.39976218276 0.0049675622921 119.154648073
69.2 0.399724890427 0.00494362641957 118.912877808
69.3 0.399716249099 0.00491984019549 118.68043597
69.4 0.399625555215 0.00489620247032 118.424463598
69.5 0.399396135247 0.004872712105 118.128335349
69.6 0.399325924411 0.00484936797082 117.880233825
69.7 0.399286484546 0.00482616894933 117.642041215
69.8 0.399262403692 0.00480311393221 117.409169145
69.9 0.399239962354 0.00478020182119 117.177561101
70.0 0.399103001464 0.00475743152792 116.913182956
70.1 0.399033883822 0.00473480197387 116.669542582
70.2 0.398995763128 0.00471231209026 116.435769524
70.3 0.398977414057 0.0046899608179 116.208538593
70.4 0.398886039214 0.00466774710715 115.960835898
70.5 0.398768211451 0.00464566991779 115.706292415
70.6 0.398724568165 0.00462372821889 115.474093329
70.7 0.398548179667 0.00460192098881 115.204297341
70.8 0.398502349919 0.00458024721499 114.973085204
70.9 0.398397649592 0.00455870589395 114.725689492
71.0 0.398324063905 0.00453729603112 114.488066487
71.1 0.398282757886 0.00451601664081 114.260495941
71.2 0.398286429944 0.00449486674608 114.046557948
71.3 0.398237683628 0.00447384537867 113.818339975
71.4 0.398220517015 0.0044529515789 113.599885102
71.5 0.398211660148 0.00443218439558 113.3845134
71.6 0.39812655446 0.00441154288595 113.148176564
71.7 0.3979580858 0.00439102611554 112.888974703
71.8 0.397853702258 0.00437063315814 112.648785159
71.9 0.397852045457 0.00435036309569 112.438423085
72.0 0.397807027601 0.00433021501821 112.216513122
72.1 0.397800246506 0.00431018802368 112.006095266
72.2 0.397681054809 0.00429028121802 111.764768099
72.3 0.397588859705 0.00427049371496 111.531810653
72.4 0.397507964806 0.00425082463599 111.302782174
72.5 0.397388279861 0.00423127311025 111.063662154
72.6 0.397242293402 0.00421183827449 110.817991046
72.7 0.397092567359 0.00419251927298 110.572088234
72.8 0.397011388004 0.00417331525741 110.346047095
72.9 0.396840838747 0.00415422538685 110.09594789
73.0 0.39682722884 0.00413524882767 109.890132155
73.1 0.396623588591 0.00411638475344 109.632449742
73.2 0.396615008106 0.00409763234488 109.429435655
73.3 0.396492969812 0.0040789907898 109.195823853
73.4 0.396403748904 0.004060459283 108.97199375
73.5 0.396374686721 0.00404203702621 108.765395009
73.6 0.396313834289 0.00402372322804 108.550749268
73.7 0.396162515533 0.0040055171039 108.312058791
73.8 0.396024833013 0.0039874178759 108.077865441
73.9 0.395867431623 0.00396942477285 107.839059104
74.0 0.395670668409 0.00395153703013 107.590324212
74.1 0.395580644224 0.00393375388967 107.371371044
74.2 0.395441568155 0.00391607459985 107.139829432
74.3 0.395386947593 0.00389849841547 106.931874987
74.4 0.39520456068 0.00388102459766 106.690089172
74.5 0.39517523216 0.00386365241383 106.490330683
74.6 0.395147352879 0.00384638113761 106.291592074
74.7 0.395131590654 0.00382921004877 106.09673284
74.8 0.39494885645 0.00381213843321 105.857731652
74.9 0.394711895211 0.00379516558282 105.604990782
75.0 0.394563920618 0.0037782907955 105.376832828
75.1 0.394434446238 0.00376151337505 105.154335574
75.2 0.394356842001 0.00374483263114 104.946349808
75.3 0.39428036404 0.00372824787925 104.739318741
75.4 0.39415678476 0.00371175844058 104.520449115
75.5 0.394120822838 0.00369536364206 104.32546513
75.6 0.39398114748 0.00367906281621 104.103684072
75.7 0.393910887362 0.00366285530118 103.900914479
75.8 0.393798177622 0.0036467404406 103.687601977
75.9 0.393639617327 0.00363071758362 103.462909057
76.0 0.393530461447 0.00361478608477 103.251888839
76.1 0.393381554258 0.00359894530398 103.031118814
76.2 0.39331923827 0.00358319460648 102.833683342
76.3 0.393242365068 0.00356753336278 102.633061181
76.4 0.393117416559 0.00355196094858 102.42053702
76.5 0.393087722561 0.00353647674478 102.233450851
76.6 0.39307663921 0.00352108013737 102.051771252
76.7 0.392951107831 0.00350577051742 101.840985632
76.8 0.392865878761 0.00349054728102 101.641283419
76.9 0.392702067262 0.00347540982923 101.421903265
77.0 0.392664518322 0.00346035756802 101.235761017
77.1 0.392640121903 0.00344538990826 101.053572915
77.2 0.392623819814 0.00343050626563 100.874019302
77.3 0.392613092747 0.00341570606062 100.696440818
77.4 0.392541429395 0.00340098871844 100.503798553
77.5 0.392412338079 0.003386353669 100.297067792
77.6 0.392393752773 0.00337180034685 100.119170318
77.7 0.392379168029 0.00335732819117 99.9428295371
77.8 0.392353078546 0.00334293664569 99.7640953214
77.9 0.392338986943 0.00332862515865 99.5889462433
78.0 0.392325949636 0.0033143931828 99.414591213
78.1 0.392294429411 0.00330024017529 99.2360844026
78.2 0.39227902118 0.00328616559768 99.0621838532
78.3 0.392258727761 0.00327216891589 98.8875730376
78.4 0.392245525239 0.00325824960015 98.7152700322
78.5 0.392224412491 0.00324440712494 98.541494625
78.6 0.392205566413 0.00323064096901 98.3688072483
78.7 0.39218861832 0.00321695061527 98.1971104785
78.8 0.392161630805 0.00320333555081 98.0234158699
78.9 0.392155878668 0.00318979526681 97.8555381079
79.0 0.392126496897 0.00317632925855 97.6822717582
79.1 0.39212555291 0.00316293702533 97.5165931261
79.2 0.392093175297 0.00314961807048 97.3436000784
79.3 0.392068559403 0.00313637190126 97.1730445576
79.4 0.391983232766 0.00312319802888 96.9879725945
79.5 0.391818153355 0.00311009596844 96.7837543965
79.6 0.391688510856 0.00309706523889 96.5888924308
79.7 0.391682991452 0.00308410536302 96.4251729256
79.8 0.391662046 0.00307121586737 96.258142742
79.9 0.39164465271 0.00305839628227 96.0924753645
80.0 0.391460768783 0.00304564614174 95.8865131592
80.1 0.39127886568 0.0030329649835 95.6816560105
80.2 0.391254271581 0.00302035234891 95.5158187115
80.3 0.391138866336 0.00300780778294 95.3283346284
80.4 0.391020793856 0.00299533083415 95.1407590092
80.5 0.390868688108 0.00298292105466 94.9454736739
80.6 0.390697043247 0.0029705780001 94.7460324242
80.7 0.390687495026 0.00295830122957 94.5864308982
80.8 0.390524545906 0.00294609030565 94.3902152925
80.9 0.390365031765 0.00293394479433 94.1954125254
81.0 0.390162198001 0.00292186426499 93.9907527845
81.1 0.390065491548 0.00290984829038 93.8122279311
81.2 0.389976664383 0.00289789644658 93.6361190465
81.3 0.389761853997 0.00288600831296 93.430326252
81.4 0.389614667939 0.00287418347217 93.2413300649
81.5 0.389533247142 0.00286242151011 93.0686039549
81.6 0.389506320438 0.00285072201588 92.9093797001
81.7 0.389496957909 0.00283908458176 92.754796795
81.8 0.38947793324 0.0028275088032 92.5983597568
81.9 0.389452942703 0.00281599427878 92.4409554012
82.0 0.389291094492 0.00280454061016 92.2515709837
82.1 0.389024385472 0.00279314740208 92.0379334589
82.2 0.38889467278 0.00278181426233 91.8572887295
82.3 0.38876981661 0.00277054080171 91.6783154155
82.4 0.388775144781 0.00275932663402 91.5305120872
82.5 0.388745652897 0.00274817137601 91.3749429007
82.6 0.38872801703 0.00273707464739 91.2225994381
82.7 0.388566024707 0.00272603607074 91.0368674694
82.8 0.388450660844 0.00271505527157 90.8625827428
82.9 0.388393927166 0.00270413187823 90.7024929666
83.0 0.388255130021 0.00269326552191 90.5237263329
83.1 0.388132895239 0.00268245583659 90.3493315962
83.2 0.388070544712 0.00267170245907 90.1893562426
83.3 0.388056784312 0.00266100502889 90.0411105052
83.4 0.388043171079 0.00265036318831 89.893316018
83.5 0.388013455604 0.00263977658235 89.7422126803
83.6 0.388009358158 0.00262924485866 89.5974506006
83.7 0.387987580145 0.0026187676676 89.4490173489
83.8 0.387972462216 0.00260834466216 89.3025335307
83.9 0.387959643774 0.00259797549794 89.156988033
84.0 0.387877379091 0.00258765983313 88.9959151101
84.1 0.387803889895 0.00257739732852 88.8373081654
84.2 0.387775383236 0.00256718764742 88.6894368228
84.3 0.387786257943 0.0025570304557 88.5509712205
84.4 0.387753514129 0.0025469254217 88.402943962
84.5 0.387729829538 0.00253687221628 88.2573916604
84.6 0.387553869819 0.00252687051273 88.0776371474
84.7 0.38755254424 0.00251691998682 87.9380207347
84.8 0.387256469891 0.00250702031671 87.732015008
84.9 0.386869983333 0.00249717118296 87.5061534682
85.0 0.38684631562 0.00248737226854 87.3628852241
85.1 0.386846703187 0.00247762325875 87.2254369193
85.2 0.38679031353 0.00246792384123 87.0755841166
85.3 0.386665533785 0.00245827370595 86.9107753423
85.4 0.386500334275 0.00244867254518 86.7373583315
85.5 0.386460693318 0.00243912005345 86.5925639393
85.6 0.386435322863 0.00242961592758 86.4513613367
85.7 0.386422231758 0.00242015986659 86.3132892361
85.8 0.386419430333 0.00241075157176 86.1778895475
85.9 0.386395416905 0.00240139074655 86.0381356276
86.0 0.386375565149 0.00239207709661 85.8996892369
86.1 0.386366057666 0.00238281032974 85.7639169581
86.2 0.386156166988 0.00237359015591 85.5841029194
86.3 0.38602866321 0.00236441628721 85.4230257974
86.4 0.385903781414 0.00235528843782 85.2629752513
86.5 0.3856844448 0.00234620632404 85.0825315665
86.6 0.385443358528 0.00233716966424 84.8978037695
86.7 0.38540089732 0.00232817817882 84.7572768466
86.8 0.385379722614 0.00231923159024 84.6218064434
86.9 0.384955822642 0.002310329623 84.3984083625
87.0 0.384722809022 0.00230147200357 84.2174331623
87.1 0.384566865355 0.00229265846043 84.0538089615
87.2 0.384538446588 0.00228388872401 83.9184670175
87.3 0.384527695128 0.00227516252674 83.7873398387
87.4 0.384505403286 0.00226647960293 83.6540538184
87.5 0.384498459994 0.00225783968886 83.5244602178
87.6 0.384492087836 0.00224924252269 83.3953371873
87.7 0.384314744039 0.00224068784448 83.2295324948
87.8 0.384286847317 0.00223217539615 83.0965002598
87.9 0.3842769136 0.00222370492152 82.9677027575
88.0 0.384262276631 0.00221527616619 82.8382345872
88.1 0.384161497298 0.00220688887765 82.6905693444
88.2 0.384081409999 0.00219854280516 82.547751336
88.3 0.384061794081 0.0021902376998 82.4182953003
88.4 0.383994626327 0.00218197331443 82.2789945055
88.5 0.383899406252 0.00217374940367 82.1340657834
88.6 0.383877396642 0.00216556572389 82.0051670361
88.7 0.383872136921 0.00215742203322 81.8801828365
88.8 0.383856482038 0.0021493180915 81.7533144038
88.9 0.383848538703 0.00214125366027 81.6284210432
89.0 0.383671635869 0.00213322850279 81.4679801527
89.1 0.383565356473 0.00212524238399 81.3229483478
89.2 0.383331900491 0.00211729507047 81.1513822325
89.3 0.383296139181 0.00210938633048 81.0220735961
89.4 0.383292234461 0.00210151593392 80.899830061
89.5 0.383276190678 0.00209368365231 80.7753480826
89.6 0.383258414043 0.00208588925879 80.6508277717
89.7 0.382884831497 0.00207813252811 80.4518716112
89.8 0.382398264368 0.00207041323658 80.2297585711
89.9 0.382267899193 0.00206273116211 80.0828843806
90.0 0.382113068873 0.00205508608417 79.9312846315
90.1 0.382065773247 0.00204747778377 79.8025516542
90.2 0.382076526016 0.00203990604346 79.6862629319
90.3 0.382059262424 0.00203237064733 79.5644402037
90.4 0.382041298348 0.00202487138097 79.442788445
90.5 0.381997107209 0.00201740803145 79.3160069185
90.6 0.381857278853 0.00200998038737 79.169727944
90.7 0.381846538556 0.00200258823877 79.0505611976
90.8 0.381839515427 0.00199523137718 78.9324707292
90.9 0.381814846478 0.00198790959555 78.8110424389
91.0 0.381720372522 0.00198062268831 78.6755408809
91.1 0.3815652629 0.0019733704513 78.5279154704
91.2 0.381227904664 0.00196615268177 78.3432281461
91.3 0.381218918038 0.00195896917837 78.2264220093
91.4 0.381207097998 0.00195181974119 78.1093349801
91.5 0.381195907598 0.00194470417164 77.9926770551
91.6 0.381041097218 0.00193762227255 77.8469762695
91.7 0.381019515293 0.0019305738481 77.7288378432
91.8 0.380998248424 0.0019235587038 77.6110663067
91.9 0.380990800297 0.00191657664653 77.4964070293
92.0 0.38077488689 0.00190962748448 77.3396982284
92.1 0.380449020685 0.00190271102717 77.1611035193
92.2 0.380177399255 0.00189582708542 76.9939720758
92.3 0.380002031912 0.00188897547134 76.8467497226
92.4 0.379938579656 0.00188215599836 76.7225126437
92.5 0.379756582824 0.00187536848114 76.5746909946
92.6 0.379669061739 0.00186861273564 76.4462789639
92.7 0.379591130422 0.00186188857908 76.3201255901
92.8 0.379322739409 0.00185519582991 76.156057692
92.9 0.3791550773 0.00184853430783 76.0126167223
93.0 0.379143790312 0.00184190383374 75.9008536484
93.1 0.379114491281 0.00183530422981 75.7857716118
93.2 0.378891986027 0.00182873531936 75.6324137944
93.3 0.378565289078 0.00182219692696 75.4586883874
93.4 0.378402789176 0.00181568887833 75.3181039787
93.5 0.378153857309 0.00180921100039 75.1607041493
93.6 0.377949857025 0.00180276312124 75.0126333985
93.7 0.377743320881 0.00179634507011 74.8644444725
93.8 0.377549216313 0.00178995667742 74.7191002748
93.9 0.377452415361 0.0017835977747 74.5933615718
94.0 0.377239285353 0.00177726819464 74.4449861829
94.1 0.376961499434 0.00177096777104 74.2842537572
94.2 0.376665688328 0.00176469633883 74.1203932835
94.3 0.376441563567 0.00175845373404 73.9710467503
94.4 0.37641044215 0.0017522397938 73.8599576875
94.5 0.376408937865 0.00174605435633 73.7549491391
94.6 0.376383911039 0.00173989726094 73.6455978309
94.7 0.376263542482 0.00173376834801 73.5178896756
94.8 0.375938302526 0.00172766745899 73.3505320084
94.9 0.375600341995 0.00172159443638 73.1811312129
95.0 0.375382005879 0.00171554912373 73.0354456498
95.1 0.37523062524 0.00170953136565 72.9031423818
95.2 0.375223604227 0.00170354100775 72.7991827577
95.3 0.375220114899 0.00169757789671 72.6961630748
95.4 0.375191391589 0.00169164188018 72.5885142432
95.5 0.375073694771 0.00168573280686 72.4639414991
95.6 0.374866054366 0.00167985052642 72.3223290257
95.7 0.374644004633 0.00167399488955 72.1783009053
95.8 0.374425749147 0.00166816574792 72.0353696753
95.9 0.374346262519 0.00166236295417 71.9194623206
96.0 0.374208596323 0.00165658636192 71.7926809788
96.1 0.374187174555 0.00165083582576 71.6884882716
96.2 0.374179168049 0.00164511120122 71.5871169894
96.3 0.374174485131 0.00163941234479 71.4866275038
96.4 0.374150018261 0.00163373911391 71.3826077153
96.5 0.374084185742 0.00162809136694 71.270960729
96.6 0.373939157778 0.00162246896319 71.1445210745
96.7 0.373602865343 0.00161687176287 70.9820580555
96.8 0.373544358606 0.00161129962711 70.8727145231
96.9 0.37341995416 0.00160575241795 70.7511533773
97.0 0.373120867109 0.00160022999834 70.5968426305
97.1 0.372947991556 0.00159473223211 70.4667705708
97.2 0.37273925581 0.00158925898397 70.3302567408
97.3 0.372423802819 0.00158381011954 70.1739767173
97.4 0.372107342644 0.00157838550528 70.0179033127
97.5 0.372088829668 0.00157298500855 69.9182116377
97.6 0.371982192652 0.00156760849754 69.8022237272
97.7 0.371952531189 0.00156225584131 69.700945138
97.8 0.371728842011 0.00155692690977 69.5636013202
97.9 0.371464680114 0.00155162157366 69.4190367481
98.0 0.371449293061 0.00154633970458 69.3212617205
98.1 0.371436123736 0.00154108117492 69.2241341879
98.2 0.371431357462 0.00153584585792 69.1288028399
98.3 0.371352089954 0.00153063362764 69.0198518224
98.4 0.371247184646 0.00152544435894 68.9064063629
98.5 0.371137273478 0.00152027792747 68.7923092182
98.6 0.371068750483 0.00151513420971 68.6861509275
98.7 0.371007737111 0.00151001308292 68.5816368155
98.8 0.370894739122 0.00150491442512 68.4677776292
98.9 0.370580305469 0.00149983811516 68.31705998
99.0 0.370426330232 0.00149478403263 68.1962591443
99.1 0.370278390314 0.0014897520579 68.0768628373
99.2 0.370189342366 0.0014847420721 67.9685702964
99.3 0.369965904042 0.00147975395712 67.8358970622
99.4 0.369663878334 0.00147478759561 67.6891599778
99.5 0.369425470497 0.00146984287095 67.5544202032
99.6 0.369308769332 0.00146491966728 67.4422375774
99.7 0.369321351608 0.00146001786947 67.3539031607
99.8 0.369225925362 0.0014551373631 67.2461037483
99.9 0.369136907314 0.00145027803452 67.1397282525
100.0 0.369018949708 0.00144543977075 67.0283505751
100.1 0.368706705692 0.00144062245955 66.8819976756
100.2 0.368509421996 0.0014358259894 66.7568311991
100.3 0.368487585478 0.00143105024946 66.6637092435
100.4 0.368493672219 0.00142629512961 66.5758505287
100.5 0.368455888918 0.0014215605204 66.4802805278
100.6 0.368300820069 0.0014168463131 66.3638015131
100.7 0.368263145432 0.00141215239963 66.268727568
100.8 0.367792013007 0.00140747867262 66.0959797893
100.9 0.367502218487 0.00140282502535 65.9562060942
101.0 0.367492934969 0.00139819135179 65.867050655
101.1 0.367367205848 0.00139357754655 65.7572587977
101.2 0.367223610798 0.00138898350491 65.6445346281
101.3 0.367167978843 0.00138440912282 65.5477828187
101.4 0.36709274758 0.00137985429687 65.4477632783
101.5 0.366994970554 0.00137531892427 65.343964474
101.6 0.366892315363 0.00137080290292 65.2395431003
101.7 0.36640571357 0.00136630613131 65.0671859113
101.8 0.366370640334 0.00136182850858 64.9753316682
101.9 0.366319308165 0.0013573699345 64.8808106877
102.0 0.366211317739 0.00135293030947 64.7764876716
102.1 0.36582450772 0.00134850953448 64.6231563936
102.2 0.365596874819 0.00134410751117 64.4982807448
102.3 0.365589822382 0.00133972414175 64.4125676806
102.4 0.365453721803 0.00133535932906 64.3043438683
102.5 0.365425888114 0.00133101297653 64.215400501
102.6 0.365212919018 0.00132668498821 64.0941706632
102.7 0.365118253926 0.0013223752687 63.9939644128
102.8 0.365104161557 0.00131808372322 63.9080952147
102.9 0.365101604525 0.00131381025756 63.824438595
103.0 0.365091240492 0.00130955477809 63.7396091578
103.1 0.365079026517 0.00130531719176 63.6546502647
103.2 0.364958907931 0.0013010974061 63.551095014
103.3 0.364529304593 0.00129689532917 63.3939598235
103.4 0.364031597641 0.00129271086964 63.2253764379
103.5 0.363875867338 0.00128854393671 63.1165204922
103.6 0.363770085412 0.00128439444014 63.016571892
103.7 0.363560266175 0.00128026229024 62.8988555038
103.8 0.36350933936 0.00127614739789 62.8088705203
103.9 0.363491650012 0.00127204967447 62.7248265656
104.0 0.363087601214 0.00126796903193 62.5743876268
104.1 0.363047828271 0.00126390538275 62.4870079079
104.2 0.363044630756 0.00125985863995 62.4061138066
104.3 0.362896792108 0.00125582871706 62.3005699715
104.4 0.362674190185 0.00125181552814 62.1824523579
104.5 0.362137396307 0.00124781898778 62.0108107652
104.6 0.361916263722 0.00124383901109 61.8935661755
104.7 0.361741892792 0.00123987551367 61.7845826286
104.8 0.361561221828 0.00123592841164 61.6747773898
104.9 0.361211790696 0.00123199762166 61.5364768549
105.0 0.360916468925 0.00122808306083 61.4077101295
105.1 0.360667130949 0.00122418464681 61.2870601884
105.2 0.360383352184 0.00122030229772 61.1608472967
105.3 0.360092035695 0.00121643593217 61.033652777
105.4 0.359916420669 0.00121258546929 60.9263423678
105.5 0.359649753308 0.00120875082866 60.8038858275
105.6 0.359518354896 0.00120493193037 60.7045552267
105.7 0.359221474475 0.00120112869498 60.5775454599
105.8 0.358920899091 0.0011973410435 60.4502103309
105.9 0.358904076387 0.00119356889746 60.3709025305
106.0 0.358736355789 0.00118981217882 60.2664203809
106.1 0.358285026527 0.00118607081003 60.1145925805
106.2 0.358139080702 0.00118234471398 60.0142973991
106.3 0.358129907187 0.00117863381404 59.9371211897
106.4 0.357827404728 0.00117493803403 59.8110850482
106.5 0.357341881846 0.00117125729821 59.6547884285
106.6 0.357179100093 0.00116759153131 59.5526715011
106.7 0.357189775829 0.00116394065849 59.4796714841
106.8 0.357164413574 0.00116030460537 59.4008372583
106.9 0.356846819894 0.00115668329799 59.2736361421
107.0 0.356325933477 0.00115307666285 59.1130044923
107.1 0.355815464197 0.00114948462688 58.9544771733
107.2 0.355601057813 0.00114590711742 58.8453155245
107.3 0.355408467018 0.00114234406226 58.7400087022
107.4 0.354941832064 0.00113879538961 58.5897053081
107.5 0.35460090525 0.00113526102811 58.4604779811
107.6 0.354421820547 0.0011317409068 58.3581979119
107.7 0.354139098028 0.00112823495517 58.2391058282
107.8 0.353895084864 0.00112474310309 58.1266448205
107.9 0.353615049626 0.00112126528087 58.0085310772
108.0 0.35328317071 0.00111780141919 57.8821935572
108.1 0.353094599932 0.00111435144919 57.7795971897
108.2 0.352713309852 0.00111091530237 57.6457352649
108.3 0.352217652143 0.00110749291065 57.493513525
108.4 0.352175882294 0.00110408420634 57.4156435686
108.5 0.352180312149 0.00110068912214 57.3454663509
108.6 0.351917403283 0.00109730759116 57.2319630749
108.7 0.351730920286 0.0010939395469 57.1311312128
108.8 0.351439167355 0.00109058492321 57.0134478606
108.9 0.350991616235 0.00108724365438 56.8707883065
109.0 0.350948559065 0.00108391567504 56.7939167348
109.1 0.350660609266 0.00108060092021 56.6776299403
109.2 0.350221415073 0.00107729932529 56.5371909897
109.3 0.349823407397 0.00107401082606 56.4037154101
109.4 0.349729897521 0.00107073535867 56.3195807462
109.5 0.349557787924 0.00106747285963 56.2229885192
109.6 0.349084463199 0.00106422326582 56.0782227592
109.7 0.34838975736 0.00106098651449 55.8982692639
109.8 0.348111247756 0.00105776254324 55.7854298935
109.9 0.347883711278 0.00105455129005 55.6810031234
110.0 0.34756607416 0.00105135269325 55.5624061021
110.1 0.347086265342 0.0010481666915 55.4181833287
110.2 0.346509644915 0.00104499322385 55.25885157
110.3 0.346213036199 0.00104183222967 55.1444861216
110.4 0.345983035663 0.0010386836487 55.0409740014
110.5 0.345808960178 0.00103554742101 54.9465783981
110.6 0.345528215994 0.00103242348702 54.8354626173
110.7 0.344941287033 0.00102931178749 54.6760625282
110.8 0.344558080725 0.00102621226352 54.5492802576
110.9 0.343803733096 0.00102312485654 54.364097191
111.0 0.343553462246 0.00102004950833 54.2589521069
111.1 0.343398103453 0.00101698616098 54.1690123549
111.2 0.343114750702 0.00101393475692 54.0591033667
111.3 0.342789451331 0.00101089523892 53.9428381519
111.4 0.342483436429 0.00100786755005 53.8298637786
111.5 0.342108212906 0.00100485163372 53.7062763278
111.6 0.341967988894 0.00100184743366 53.6198133117
111.7 0.341627177451 0.000998854893923 53.5021241566
