# N l b R fracMedian appU appV Au Av SNR
844 285.700941073 48.3028784079 121.1 0.000141674168236 22.4718151377 21.351622706 0.371094422005 0.350901990313 6.98446931319
845 289.106395161 48.8710877877 127.5 0.000142457106317 22.4696135827 21.3556259831 0.257062658872 0.243075059297 6.99465782235
846 292.588698837 49.3154348732 128.2 0.000143241686894 22.4693376891 21.3560120312 0.244897563197 0.231571905296 6.99619781055
847 296.130664996 49.631809373 125.0 0.000144022307691 22.4707218275 21.3543341108 0.30117176244 0.284784045784 6.98787251249
848 299.712920556 49.8171743988 128.3 0.000144807863706 22.4703076657 21.3570213583 0.244174383804 0.230888076402 6.9853336872
849 303.314546318 49.8697063106 129.2 0.000145591829803 22.4699619663 21.3575204229 0.228649397977 0.216207854595 6.98722472113
850 306.913859335 49.7888822031 127.5 0.000146367753455 22.4694447999 21.3554663843 0.256893876046 0.242915460482 6.99651245774
851 310.489268573 49.5755054818 127.5 0.000147148175285 22.4701597024 21.3561423867 0.25760877857 0.243591462879 6.98865987562
852 314.02012158 49.2316666577 128.3 0.00014790565109 22.4698997947 21.3566356808 0.243766512778 0.23050239894 6.98981090784
853 317.487461769 48.7606437452 124.1 0.000148663819425 22.4703326028 21.3531122591 0.316473695301 0.299253351647 6.99411020534
854 320.874631156 48.1667530409 118.3 0.000149412362487 22.4719183522 21.3489562778 0.421994629055 0.399032554671 6.98966714211
855 324.167678896 47.4551654021 122.5 0.000150157773654 22.471340682 21.3525322054 0.34566023849 0.326851761885 6.98656193315
856 327.355564296 46.6317049305 116.9 0.000150868013965 22.4721047156 21.3477258561 0.448032159805 0.423653300285 6.99083892795
857 330.430169084 45.7026461304 121.4 0.000151584213076 22.4705071745 21.35067826 0.364413740784 0.344584826276 6.99816438485
858 333.386152074 44.674522928 115.0 0.000152283850109 22.4720249799 21.3457142552 0.483535778113 0.457225053426 6.99614188628
859 336.220689159 43.5539590948 114.6 0.000152966201255 22.4731457759 21.3463623688 0.492222687788 0.465439280625 6.9847721409
860 338.933142719 42.3475257064 121.4 0.000153628894489 22.4700869554 21.3502809063 0.363993521668 0.344187472623 7.00278511925
861 341.524700045 41.0616276261 114.1 0.00015428299318 22.4729567987 21.3456670285 0.50152857665 0.474238806378 6.98802543406
862 343.998012178 39.702418282 121.9 0.000154906036258 22.4717367783 21.3523266 0.356718250178 0.33730807187 6.98354572025
863 346.356855371 38.2757401502 111.3 0.0 22.4731367322 21.3429014489 0.555660910495 0.525425627198 6.99274271143
864 348.605828962 36.7870872598 104.6 0.0 22.4747479763 21.3370891752 0.692089553624 0.654430752501 6.99171016324
865 350.750096165 35.2415857733 102.6 0.0 22.4756113541 21.3356244848 0.734874550253 0.694887680933 6.98739112915
866 352.795169272 33.6439886719 106.2 0.0 22.4748966386 21.3390234334 0.65927405484 0.623400849722 6.98601128219
867 354.74673711 31.9986810393 99.9 0.0 22.4759605459 21.3328036427 0.793133104742 0.749976201564 6.99067530769
868 356.610530664 30.3096928466 97.2 0.0 22.4755690296 21.3291960565 0.852237704992 0.805864731908 7.00228523644
869 358.392221671 28.5807168316 85.2 0.0 22.4803252468 21.3181240441 1.14312727295 1.08092607022 6.98489407259
870 0.097348924853 26.8151294497 69.6 0.0 22.4850959255 21.2987394854 1.58704972744 1.50069328737 6.98524359985
871 1.73126716802 25.016013454 70.4 0.0 22.4825316823 21.2976651484 1.55966838658 1.47480185264 7.01049536422
872 3.29911407647 23.1861809396 46.9 0.0 22.4926429194 21.2592338162 2.45177870587 2.31836960267 7.00275928215
873 4.80579132194 21.3281961583 53.8 0.0 22.4875093471 21.2705972753 2.14859796882 2.03168589699 7.02471504021
874 6.25595648615 19.4443975147 35.2 0.0 22.4964113186 21.228889536 3.07869800121 2.9111762186 7.03240672033
875 7.65402312264 17.536918429 43.9 0.0 22.4926413359 21.2514217616 2.59531873465 2.45409916043 7.01932797299
876 9.00416681023 15.6077069007 32.9 0.0 22.4994206775 21.2237508903 3.22844118774 3.05277140051 7.01568775116
891 25.7875044208 -15.0054148143 89.9 0.0 22.4784745623 21.3227186657 1.02467610367 0.968920207046 6.99106302297
892 26.8041498659 -17.1129968209 93.0 0.0 22.4773337082 21.3256455861 0.949918965474 0.898230843298 6.99462310808
893 27.8232094893 -19.2246010645 100.5 0.0 22.47627941 21.333812684 0.780449101254 0.737982375182 6.98557633709
894 28.8476021289 -21.3395727796 91.6 0.0 22.4785999652 21.3250507143 0.984122596905 0.930573345996 6.98473047373
895 29.8804141289 -23.4572554129 109.3 0.0 22.4729030127 21.3405379268 0.594802202955 0.562437117033 7.00019208217
896 30.9249423189 -25.5769830931 122.5 0.000155786711268 22.4712960138 21.3524899677 0.345615570284 0.326809524219 6.98705224995
897 31.9847438835 -27.6980723349 128.9 0.000155196354834 22.4687319832 21.3560826904 0.232467396483 0.219818103619 7.00137133317
898 33.063694824 -29.8198126837 129.0 0.000154581561022 22.468699986 21.3561440641 0.230751434546 0.218195512647 7.00151160385
899 34.1660591979 -31.9414560496 125.6 0.00015394393501 22.4703521567 21.3545503505 0.290403959658 0.274602153512 6.99063019995
900 35.2965717986 -34.0622042105 131.5 0.000153282684773 22.4687100636 21.3584215467 0.189081299473 0.178792782595 6.9961615042
901 36.4605377623 -36.1811940381 127.6 0.000152623303907 22.4702509265 21.3563212826 0.255997554548 0.242067910697 6.98744510668
902 37.6639534693 -38.2974797007 125.9 0.000151931704041 22.4709787385 21.3554247231 0.285850088 0.270296072543 6.98310427935
903 38.9136544289 -40.4100110344 124.9 0.000151234061843 22.47098832 21.3544915394 0.303176128119 0.28667934753 6.98516481764
904 40.2174973629 -42.5176068094 124.9 0.000150509153635 22.4702624713 21.3538051864 0.302450279389 0.285992994545 6.99313445402
905 41.584585928 -44.6189214173 130.1 0.000149770088332 22.4696838642 21.3580776731 0.21329738142 0.201691190248 6.98838615072
906 43.0255521956 -46.7124028367 130.7 0.000149027638976 22.4684937883 21.3574960199 0.20211585043 0.191118082041 7.00020509207
907 44.5529096585 -48.7962391481 131.2 0.000148273088636 22.4697201518 21.3591068057 0.195050976556 0.184437630499 6.98569267861
908 46.1814979312 -50.868289681 129.2 0.000147511392362 22.4696824347 21.3572561015 0.228369866423 0.215943533245 6.99029357671
909 47.9290449796 -52.9259956488 130.2 0.000146744022098 22.4696154852 21.3581037998 0.211560564078 0.200048878681 6.9889274029
910 49.8168791039 -54.9662630815 124.1 0.000145968957165 22.4712620894 21.3539911694 0.317403181884 0.3001322619 6.98390474759
911 51.8708295027 -56.9853081752 124.3 0.000145186798945 22.4712360477 21.3541568133 0.313880404495 0.29680117007 6.9837535376
912 54.1223590567 -58.9784516049 130.7 0.000144402419439 22.469640029 21.35857989 0.203262091111 0.192201952109 6.98761307083
913 56.6099706439 -60.9398433078 130.1 0.000143621691342 22.4694627701 21.3578686093 0.213076287247 0.201482126515 6.99081367672
914 59.3809083667 -62.8620933227 132.3 0.000142836644369 22.4683223375 21.3587715646 0.175523116551 0.165972343672 6.99876571952
915 62.4931137003 -64.735777408 133.0 0.000142053005899 22.4694808448 21.3604905537 0.165222639982 0.156232348902 6.98460160539
916 66.0172482088 -66.5487812189 133.8 0.000141272711323 22.4679457604 21.3597475864 0.150665193209 0.142467019263 6.99982229966
917 70.0382729734 -68.2854495749 133.2 0.000140490425465 22.4693948202 21.3605867559 0.161873696037 0.153065631684 6.98513538449
918 74.6554420498 -69.9255333668 134.8 0.000139545611322 22.4689323807 21.3615603227 0.135482919673 0.128110861677 6.9869488435
919 74.8847782561 -73.2274480776 133.6 0.000139222923505 22.4685151271 21.360109223 0.154482836444 0.146076932346 6.9939745038
920 81.2552101425 -74.7358267843 134.7 0.000136975805698 22.4682436347 21.3608213677 0.136405656096 0.128983389067 6.99471464261
921 88.8216430755 -76.0499006879 136.2 0.00013466707762 22.4678843696 21.3617901557 0.111998831695 0.105904617866 6.99563054156
922 97.7010700804 -77.1097538985 133.9 0.00013183424594 22.4685755742 21.3604314055 0.149672689121 0.141528520489 6.99269738937
923 107.83445518 -77.8484073705 136.9 0.000130607155783 22.4684468664 21.3629277568 0.10142962575 0.0959105161428 6.98804984567
924 118.874139861 -78.2051753919 135.9 0.000128279695654 22.4688483758 21.3624411631 0.117751092147 0.111343879471 6.98564898105
925 130.181564782 -78.1454440312 135.2 0.000126072364077 22.468608036 21.361603721 0.128724577995 0.121720262936 6.98969917071
926 141.018227646 -77.6752808595 135.7 0.000124398664691 22.4677562366 21.3612344348 0.119856998296 0.113335196546 6.99804577496
927 150.81703586 -76.8386992042 137.0 0.00012319993276 22.4683202828 21.3628943383 0.0997174469754 0.0942915024795 6.98923951949
928 159.319830861 -75.7000384452 137.3 0.000121726002152 22.4688227841 21.3636279514 0.0954700979125 0.0902752652327 6.98312651857
929 166.530400412 -74.3252267933 137.9 0.000120418704892 22.4686067244 21.3639388674 0.0857853934821 0.081117536475 6.98430350992
930 172.594017503 -72.7709863238 137.9 0.000118925389567 22.4683893557 21.3637333265 0.0855680248607 0.0809119955739 6.98668865255
931 177.69998027 -71.0818108144 138.4 0.000117734650462 22.4680076669 21.3638000463 0.0773272163188 0.0731195957218 6.98988695831
932 182.029915834 -69.2910473366 134.5 0.000113898410973 22.4683618065 21.3607575421 0.139750384791 0.1321461204 6.99382292109
933 185.738578908 -67.4232383759 133.1 0.000111486352974 22.4680297166 21.3592071923 0.16213943921 0.153316914923 7.00033422666
934 188.950923136 -65.4964019078 136.5 0.000112673148655 22.4687296542 21.3628494167 0.108066397319 0.102186159792 6.98574692394
935 191.765469285 -63.5238491924 132.8 0.000108649918617 22.4684743478 21.3593610104 0.167483972665 0.158370635258 6.99606415659
936 194.259255671 -61.515522759 135.1 0.000109265349203 22.4676479559 21.3606084555 0.129371210756 0.122331710345 7.00044955736
937 196.492528535 -59.4789486376 133.5 0.00010697331504 22.4690416405 21.3605186133 0.156635311982 0.148112284821 6.98839730374
938 198.512625059 -57.419906457 127.6 9.9846420229e-05 22.4704598646 21.3565188518 0.25620649267 0.242265479829 6.98515193039
939 200.357009865 -55.3429009082 129.5 0.000100898388035 22.4691086815 21.3569876078 0.222759839445 0.210638765737 6.99596379784
940 202.055589428 -53.2514956261 130.4 0.000100896502999 22.4692501435 21.3579396986 0.207862186488 0.196551741617 6.99252073334
941 203.632458309 -51.1485517768 119.6 8.34200544906e-05 22.4708855987 21.3492710631 0.397229700461 0.375615164869 6.99805532161
942 205.10721393 -49.0364005874 124.1 9.11173557126e-05 22.4709962502 21.3537397954 0.317137342691 0.299880887866 6.98682222978
943 206.495949174 -46.9169695025 131.5 9.96685877907e-05 22.4684739136 21.3581982464 0.188845149465 0.178569482263 6.99875686598
944 207.812005661 -44.7918756678 128.6 9.56552223448e-05 22.4701802778 21.3571768618 0.238975434899 0.225972018898 6.98609602874
945 209.066549292 -42.6624960466 132.5 9.93495572904e-05 22.4693814458 21.359951528 0.173302054387 0.163872136587 6.98672031066
946 210.269013426 -40.5300206196 124.7 8.91861865591e-05 22.4706044437 21.3539391972 0.306272176281 0.289606929831 6.98981404006
947 211.427442838 -38.395493366 129.5 9.51049878693e-05 22.4694059767 21.3572687262 0.22305713458 0.210919884095 6.99269763689
948 212.548762981 -36.2598441107 84.4 0.0 22.4805670895 21.3172380329 1.16385485642 1.10052579973 6.9847186959
949 213.6389925 -34.12391373 124.2 8.6932293933e-05 22.4712883626 21.3541111856 0.315680383369 0.29850320635 6.98339792094
950 214.703412472 -31.9884742436 113.3 6.11183267562e-05 22.4732799657 21.3451412495 0.517130416371 0.488991700213 6.98637357667
951 215.746702276 -29.8542451981 113.6 6.1527882433e-05 22.4734784917 21.3456414195 0.511586834788 0.483749762595 6.98348234412
952 216.77304971 -27.7219071013 115.0 6.54748561338e-05 22.4724360195 21.3461029289 0.483946817778 0.457613727111 6.99162542845
953 217.786240964 -25.5921127635 116.4 6.93596536509e-05 22.4713871067 21.3465408354 0.456622205153 0.431775933854 6.99988403642
954 218.789734897 -23.4654969096 114.5 6.38352042614e-05 22.4731483855 21.3462616877 0.494120952077 0.467234254297 6.98497883027
955 219.786724881 -21.3426846334 117.2 7.15461964497e-05 22.4721025934 21.3480266861 0.442464534976 0.418388627689 6.99016956826
956 220.780190882 -19.2242988474 89.0 0.0 22.4776967783 21.3207943609 1.04574674509 0.988844327636 7.00227722251
957 221.77294374 -17.1109671444 38.7 0.0 22.4978591087 21.2414590405 2.87430428356 2.71790421537 6.99309788014
958 222.767663316 -15.0033281145 78.6 0.0 22.4800243468 21.3083125701 1.31791161656 1.24619983995 7.00937397369
973 239.657262792 15.3883175285 127.2 0.000100489648263 22.4699063329 21.3556244604 0.262470776346 0.24818890384 6.99208324623
974 241.040061242 17.2844021739 122.7 9.52644119919e-05 22.470970609 21.3523750209 0.341747795343 0.323152207255 6.99018252729
975 242.47357298 19.1557509313 123.5 9.79517741072e-05 22.469719947 21.351960289 0.326385159045 0.308625501022 7.00216199867
976 243.961831083 21.0002436222 121.1 9.5368986321e-05 22.4718465937 21.3516524504 0.371125877947 0.350931734636 6.98412412845
977 245.509064269 22.8155657135 128.3 0.000107091065341 22.4702229766 21.3569412774 0.244089694731 0.230807995532 6.98626311478
978 247.119691655 24.599190239 125.4 0.000105353064173 22.4708708763 21.3548525474 0.294383193869 0.278364864891 6.98536870215
979 248.798309742 26.3483591347 118.7 9.55319009312e-05 22.4707946028 21.3482925169 0.413541008011 0.391038922124 7.00110269633
980 250.549669269 28.0600642175 124.8 0.000108125856165 22.4699237253 21.3533902337 0.303850798532 0.287317306973 6.99707436163
981 252.378639374 29.7310284848 127.4 0.000112971681515 22.4694198761 21.3553501084 0.258572736103 0.244502968406 6.9970000957
982 254.290155852 31.3576883562 125.3 0.000112740249808 22.4701067504 21.3540357385 0.295351395458 0.279280383542 6.99397591974
983 256.289150152 32.9361780107 121.3 0.000109776331263 22.4715994781 21.3516137593 0.36729547374 0.347309754945 6.98638925505
984 258.380455269 34.4623170274 117.7 0.000106959337816 22.4711387624 21.3476183097 0.432256448232 0.40873599552 6.99960948324
985 260.568684977 35.9316031513 120.8 0.000114181708978 22.4711066956 21.3506597407 0.375772024207 0.355325069252 6.99291980809
986 262.858082952 37.3392121469 122.1 0.000118760899227 22.4705942715 21.3514399603 0.352015951797 0.33286164055 6.99564685944
987 265.252339665 38.6800073237 125.4 0.000124944130233 22.470768731 21.35475596 0.294281048477 0.278268277556 6.98648976839
988 267.75437642 39.9485614127 125.8 0.000128074895986 22.4708946484 21.3552513216 0.287491442896 0.271848116081 6.98424275867
989 270.366099073 41.1391938835 121.6 0.000130216857724 22.4717528004 21.3520506041 0.362084925696 0.342382729448 6.98403742297
990 273.088127636 42.2460265322 128.3 0.000136050380018 22.4703302686 21.3570427313 0.244196986761 0.23090944946 6.98508564757
991 275.919513415 43.2630599584 131.6 0.000139219855285 22.4692157534 21.3589895392 0.187936307043 0.177710092857 6.99039923954
992 278.857460981 44.1842724841 128.6 0.000140014711753 22.469642435 21.3566682848 0.238437592071 0.225463441813 6.99200103498
993 281.897078559 45.0037416966 128.8 0.000140917812615 22.4699718453 21.3571633866 0.235392530188 0.222584071465 6.98796073491
994 285.031185558 45.7157866961 125.5 0.00014169776699 22.4705574172 21.3546503309 0.292338788118 0.276431701781 6.98859286565
995 288.250208379 46.3151264608 124.4 0.00014247925154 22.4707408688 21.3537835981 0.311638967022 0.294681696363 6.98897029453
996 291.54219463 46.7970470117 126.9 0.000143263383338 22.4694889628 21.3549508 0.267180852294 0.252642689526 6.99731180325
997 294.892968614 47.1575672735 129.5 0.000144044053787 22.4697026765 21.3575492816 0.223353834394 0.211200439526 6.98943936007
998 298.286438976 47.3935917011 127.1 0.000144830212663 22.4705501392 21.3561403081 0.264822386429 0.250412555315 6.98522903344
999 301.705051724 47.5030370222 125.1 0.000145616210844 22.4705881611 21.3543022052 0.299301612619 0.283015656782 6.98912276388
1000 305.13036307 47.4849215756 125.6 0.000146397165486 22.4703458578 21.3545443944 0.290397660788 0.274596197383 6.99069937255
1001 308.543688515 47.3394085398 123.5 0.000147173057075 22.4711654224 21.3533271115 0.327830634452 0.309992323499 6.98628055889
1002 311.926773168 47.0677986957 121.7 0.000147936758711 22.4700388715 21.350527064 0.358585980311 0.339074172847 7.0026438001
1003 315.262424398 46.6724734633 122.3 0.000148696702403 22.4707994659 21.3518273719 0.348667180687 0.329695086762 6.99294820236
1004 318.535054428 46.1567939066 118.0 0.000149451669853 22.4714298963 21.348194383 0.427019859739 0.403784346517 6.99572013479
1005 321.731093841 45.5249653972 120.3 0.000150191934435 22.4720230702 21.351036178 0.385694933459 0.364708041348 6.98398188566
1006 324.83925594 44.7818799423 115.4 0.000150929185039 22.4728824895 21.3469353718 0.476853445359 0.450906327721 6.98578596693
1007 327.850650392 43.9329488089 116.5 0.00015165169367 22.4719114401 21.3471381038 0.455281813331 0.430508477028 6.99388848155
1008 330.758761113 42.9839369334 120.2 0.00015236544663 22.4706354169 21.3496257722 0.386113078557 0.365103433836 6.99944919147
1009 333.559313816 41.9408085137 115.0 0.000153048544866 22.4728186759 21.3464647637 0.484329474121 0.457975561902 6.9874231601
1010 336.250064216 40.8095902881 110.3 0.0 22.4742239613 21.3428631145 0.576346399076 0.544985552337 6.9832317511
1011 338.830537602 39.5962563296 114.8 0.000154370123638 22.472557755 21.3460123715 0.487848314717 0.461302931152 6.99075800486
1012 341.301747359 38.3066355641 117.0 0.00015499876027 22.472784156 21.3484693578 0.44685484726 0.422540049072 6.98314906902
1013 343.665914071 36.9463414663 112.0 0.000155424470773 22.4721299258 21.3426902231 0.54103981249 0.511600109793 7.00212158682
1014 345.926201106 35.5207219073 110.1 0.0 22.4737727599 21.3422220238 0.579836165011 0.548285428971 6.98867263428
1015 348.086476448 34.0348265444 102.0 0.0 22.4750681007 21.3344177881 0.747067241892 0.706416929312 6.99492707752
1016 350.151105969 32.4933887475 107.6 0.0 22.4747880884 21.3404682342 0.630726731718 0.596406877548 6.98369258422
1017 352.124779622 30.9008190762 106.6 0.0 22.4733029753 21.3379606853 0.649516951814 0.614174661808 7.00251696937
1018 354.012369384 29.2612076892 92.8 0.0 22.4783236814 21.3263273175 0.955583800301 0.903587436385 6.98431813948
1019 355.818816428 27.5783332097 81.7 0.0 22.4795087334 21.3123955878 1.23339845076 1.16628530519 7.00490024612
1020 357.54904394 25.8556761965 74.7 0.0 22.4829469783 21.3050629854 1.43134396926 1.35345997636 6.9905074423
1021 359.207891971 24.0964355039 62.7 0.0 22.4844587866 21.2858010827 1.81312108248 1.71446337858 7.01920345929
1022 0.800070522311 22.3035464178 19.6 0.0 22.5052731238 21.1680864175 4.35899276704 4.1218060607 7.0748622342
1023 2.33012762906 20.4796994941 21.0 0.0 22.5107707638 21.1814368863 4.21467429012 3.98534041265 6.99775457777
1024 3.80242932197 18.6273595453 41.0 0.0 22.4927527715 21.2434520357 2.74383348793 2.59453275207 7.0351483497
1025 5.22114904508 16.7487841502 33.9 0.0 22.4963261583 21.2243626451 3.1603276673 2.98836415407 7.04259052108
1041 23.3787918848 -15.6007878484 93.7 0.0 22.4762093017 21.3254683836 0.932511347309 0.881770429187 7.00500037534
1042 24.3726873047 -17.7101080432 89.8 0.0 22.4772108643 21.321392225 1.02582918093 0.970010541692 7.00525635965
1043 25.3653651583 -19.8249382222 89.6 0.0 22.4770691847 21.3209948059 1.03052913643 0.974454757623 7.00740687329
1044 26.3595389079 -21.9446435479 100.6 0.0 22.4748210723 21.3325512095 0.776831168681 0.734561305866 7.00133772
1045 27.3580632672 -24.0685984122 94.0 0.0 22.4767219273 21.3263308146 0.926082659289 0.875691546597 6.99851066533
1046 28.363973956 -26.1961800078 121.4 0.000156202780911 22.4711999733 21.3513333614 0.365106539652 0.345239927746 6.99055224362
1047 29.3805340039 -28.3267612982 123.8 0.000155608209818 22.4697557884 21.3522808525 0.321152564958 0.303677629076 7.00110818346
1048 30.4112883873 -30.4597033346 131.2 0.000154997491287 22.4687266011 21.3581673173 0.194057425857 0.183498142064 6.99660344507
1049 31.460129096 -32.5943464854 123.2 0.00015436519236 22.4711381992 21.353014 0.333084660061 0.314960460808 6.98723920447
1050 32.5313734953 -34.7300004026 126.7 0.00015371407658 22.4706390571 21.3558519468 0.271755982637 0.256968872428 6.98511024374
1051 33.6298595129 -36.8659321231 121.4 0.00015305800068 22.4713655107 21.3514898914 0.365272077024 0.345396457702 6.98873448214
1052 34.7610624253 -39.0013519 120.5 0.000152367179449 22.4715033328 21.350740995 0.381568098292 0.360805760451 6.98923724967
1053 35.9312393281 -41.135395849 121.0 0.000151654954439 22.4704706442 21.3502537608 0.371543792598 0.351326909218 6.99946149088
1054 37.1476095215 -43.2671045713 120.6 0.000150931893325 22.4706440561 21.350026489 0.37890751712 0.358289949991 6.99845323761
1055 38.4185815817 -45.395396236 115.1 0.000150200252199 22.4728186974 21.3465674843 0.482442079224 0.456190866183 6.98718845661
1056 39.7540417604 -47.5190324338 129.2 0.000149454900825 22.4694271 21.3570146604 0.228114531748 0.215702092145 6.99309782638
1057 41.1657232679 -49.6365740861 132.9 0.000148695536195 22.4681741257 21.3591660643 0.16554922102 0.156541159624 6.9991579266
1058 42.6676831893 -51.7463239985 132.9 0.000147939922381 22.4687059001 21.3596689032 0.166080995426 0.157043998487 6.99331457081
1059 44.2769232249 -53.846250853 132.2 0.000147176267832 22.4688856881 21.359214918 0.177728412338 0.168057642277 6.99278227535
1060 46.0142038103 -55.933887593 129.0 0.000146397119814 22.4702517933 21.3576114326 0.232303241789 0.219662881106 6.98446583438
1061 47.905118638 -58.0061936857 129.3 0.000145616540346 22.4687708131 21.3564855014 0.225778188743 0.213492877018 7.00009906175
1062 49.9815195355 -60.0593662029 130.6 0.000144833929015 22.4700741744 21.3588999745 0.205358289704 0.194184089847 6.98305753768
1063 52.2834089257 -62.0885776586 131.7 0.000144049296495 22.4691503145 21.3590174118 0.186221439727 0.176088536944 6.99091051657
1064 54.8614434397 -64.0876080803 132.3 0.00014326825516 22.4687013643 21.3591299674 0.175902143363 0.166330746425 6.99460054934
1065 57.7802014487 -66.0483243232 134.5 0.000142482341841 22.4679336082 21.3603526434 0.139322186466 0.131741221713 6.9985280071
1066 61.1223122033 -67.9599394234 134.5 0.000141700898326 22.4691545327 21.3615071335 0.140543111004 0.13289571185 6.98511974475
1067 64.9933119658 -69.80796195 135.2 0.00014092341881 22.4680653154 21.3610905315 0.128181857383 0.121207073485 6.99565995183
1068 69.52641979 -71.5727294393 133.2 0.000140023333568 22.468576236 21.3598127134 0.161055111811 0.152291589238 6.9941227804
1069 68.6760053955 -74.8584747614 135.4 0.000139638968492 22.4690752892 21.3622202084 0.125981967486 0.119126886617 6.98416686936
1070 75.1296075572 -76.5434450189 134.1 0.000138441657361 22.4692019137 21.3612000173 0.147058024406 0.139056128025 6.98541342167
1071 83.1760734739 -78.0440688771 130.6 0.000134640599789 22.4698583805 21.3586959227 0.2051424958 0.193980037978 6.98542524739
1072 93.1659324481 -79.2821527248 136.2 0.000133720433188 22.4688565464 21.3627094333 0.112971008485 0.106823895414 6.98495633693
1073 105.218953939 -80.1577322095 136.9 0.000131782894821 22.4688184133 21.3632790867 0.101801172653 0.0962618459938 6.98397261853
1074 118.874916702 -80.5690390695 136.2 0.000129538072095 22.4683674238 21.3622469254 0.112481885878 0.106361387529 6.99032495315
1075 132.949422518 -80.4557495155 137.8 0.000128158421496 22.4683526501 21.3636129041 0.0871065622289 0.0823668162143 6.98729012529
1076 146.027464872 -79.8354171 138.5 0.000126593727701 22.4685777317 21.3644244346 0.0763288646517 0.0721755675548 6.9834330393
1077 157.214571992 -78.7920623284 137.1 0.000124316469426 22.4684327346 21.3630868856 0.0982454606239 0.0928996116025 6.98780538593
1078 166.340088452 -77.430825298 136.3 0.000122277013693 22.4689715896 21.3629049372 0.111492310381 0.105425657992 6.98349347049
1079 173.660302918 -75.8434127688 137.1 0.000120966160016 22.4677339537 21.3624261276 0.0975466797501 0.092238853626 6.99547900869
1080 179.547857003 -74.0977704805 138.4 0.000120153544859 22.4675896322 21.3634047583 0.0769091816433 0.072724307647 6.99447782152
1081 184.342568777 -72.2408956825 136.1 0.00011736307564 22.4685119986 21.3622968492 0.114221372558 0.108006223188 6.98893867413
1082 188.312169292 -70.3046564965 131.6 0.000112844425288 22.4697019955 21.3594493233 0.188422549069 0.178169876903 6.98506186357
1083 191.656436887 -68.3107579683 131.3 0.000110969936046 22.4695418855 21.3590282637 0.19321825508 0.182704633247 6.98744142662
1084 194.521989661 -66.2742174245 133.6 0.000111475727369 22.4680063974 21.3596281749 0.153974106684 0.145595884196 6.99956496161
1085 197.016498301 -64.2056397382 134.9 0.000111293145038 22.4686511251 21.361381992 0.133591376739 0.12632224363 6.98983353479
1086 199.219720527 -62.1126801943 134.3 0.000109671814755 22.4693476855 21.3615139478 0.143967622183 0.136133884449 6.98340701555
1087 201.191468302 -60.000987898 131.2 0.000105820742583 22.469556554 21.3589521098 0.194887378775 0.184282934595 6.98748820737
1088 202.97721545 -57.8748220041 131.4 0.000104894978321 22.4690209149 21.3586255964 0.19104408877 0.180648770263 6.99295409594
1089 204.612023688 -55.7374610173 132.3 0.000104747348802 22.4688140526 21.3592365239 0.176014831681 0.166437303012 6.99336262674
1090 206.123303111 -53.5914797529 129.7 0.000101157320541 22.4686337325 21.356720843 0.218933852129 0.2070209626 7.00076332572
1091 207.532770732 -51.4389402339 120.3 8.60468004266e-05 22.4704184715 21.3495188907 0.384090334773 0.363190753996 7.00160923346
1092 208.857855691 -49.2815257577 109.4 5.33579777846e-05 22.4737577817 21.3414542388 0.59367117174 0.561367628835 6.99055147917
1093 210.112719857 -47.1206366549 126.6 9.483911052e-05 22.4707820247 21.3558938413 0.273613496311 0.258725312855 6.98375608241
1094 211.309008314 -44.95745991 135.4 0.000103529409998 22.4682846946 21.3614726326 0.125191372903 0.118379310808 6.99284548367
1095 212.456408037 -42.7930206084 134.6 0.000102234614423 22.468026981 21.3605287517 0.137801681533 0.130303452305 6.99729840148
1096 213.563068798 -40.6282205461 128.2 9.50889424551e-05 22.4697871557 21.3564370409 0.245347029809 0.231996914996 6.99126014414
1097 214.635923942 -38.463867741 132.2 9.90661739195e-05 22.4689904452 21.359313975 0.177833169457 0.168156699227 6.99163173646
1098 215.680937644 -36.3006992802 128.6 9.46222041984e-05 22.4701121809 21.3571124703 0.238907337971 0.22590762734 6.98684342487
1099 216.703297545 -34.1393993707 128.7 9.43694391383e-05 22.469887751 21.3569920959 0.236995016448 0.224099361334 6.98909546472
1100 217.707566465 -31.9806138069 108.0 4.20070521988e-05 22.4745297335 21.3406623672 0.622410956062 0.588543589782 6.98553315064
1101 218.697803105 -29.8249618594 126.8 9.12867789035e-05 22.4690815622 21.3544724206 0.268485294469 0.25387615284 7.00200552061
1102 219.677659118 -27.6730461626 123.4 8.59732601297e-05 22.4713647669 21.3534198968 0.329788968451 0.311844098296 6.98431256437
1103 220.650457984 -25.5254611812 123.6 8.61824608682e-05 22.4699377464 21.352261872 0.32484539263 0.30716951821 6.99954700555
1104 221.619259787 -23.3828006166 123.6 8.61047885902e-05 22.4711614555 21.3534189952 0.326069101728 0.308326641392 6.98610450084
1105 222.586915022 -21.2456640189 122.6 8.43174681401e-05 22.4711933545 21.3524893096 0.343741003573 0.325036958665 6.98795794584
1106 223.55610979 -19.1146629156 113.7 6.25523124043e-05 22.4734535232 21.3457217751 0.509651199766 0.48191945165 6.98351934527
1107 224.529404238 -16.9904265383 106.3 1.81835969697e-05 22.4744166815 21.3386807987 0.656750358865 0.621014476098 6.99102988511
1123 242.660145478 15.4045791692 117.5 8.52361521625e-05 22.4709954633 21.347281861 0.435806130245 0.412092528008 7.00164573519
1124 244.09100286 17.2709796632 92.7 0.0 22.4770522803 21.3249977046 0.956653609574 0.904599033922 6.998574864
