# a rho dNda dNdaerr
57.5 0.00651101811982 107.939691103 14480.2295659
57.6 0.0064686173656 107.601500164 14526.1973823
57.7 0.00642656556326 107.262587979 14571.9097548
57.8 0.00638485924366 106.856353953 14608.2571443
57.9 0.00634349497805 106.425507729 14640.9385247
58.0 0.00630246937756 106.093777346 14687.0146771
58.1 0.00626177909266 105.736712892 14729.4037095
58.2 0.00622142081263 105.341193167 14766.1973154
58.3 0.00618139126504 105.012276594 14812.1099641
58.4 0.00614168721526 104.690645611 14858.8949752
58.5 0.00610230546594 104.367044526 14905.2470639
58.6 0.00606324285654 104.003509324 14945.7027274
58.7 0.00602449626281 103.634536401 14985.1404059
58.8 0.00598606259637 103.314809604 15031.4983439
58.9 0.00594793880417 102.994732764 15077.6457446
59.0 0.00591012186807 102.680168025 15124.4424229
59.1 0.00587260880437 102.367017597 15171.2933592
59.2 0.00583539666337 102.059745041 15218.8653456
59.3 0.0057984825289 101.742954356 15264.8619553
59.4 0.00576186351791 101.433750472 15311.8363545
59.5 0.00572553678005 101.125966112 15358.8701705
59.6 0.00568949949718 100.821038393 15406.1843013
59.7 0.00565374888303 100.515760242 15453.291032
59.8 0.00561828218275 100.211232347 15500.3569978
59.9 0.0055830966725 99.9102242615 15547.8126608
60.0 0.00554818965906 99.5992657978 15593.5564178
60.1 0.00551355847944 99.2701801173 15636.2693597
60.2 0.00547920050047 98.9716197268 15683.6066337
60.3 0.00544511311846 98.6747312761 15731.0530418
60.4 0.00541129375876 98.3815572983 15778.9383738
60.5 0.00537773987545 98.0875394555 15826.5352833
60.6 0.00534444895092 97.7917509553 15873.688293
60.7 0.00531141849556 97.5070682404 15922.4922892
60.8 0.00527864604736 97.1713220931 15962.7644244
60.9 0.00524612917159 96.8461243275 16004.5334201
61.0 0.00521386546042 96.5239870868 16046.5825251
61.1 0.00518185253263 96.2292337006 16092.9855224
61.2 0.00515008803321 95.9189900105 16136.6083924
61.3 0.00511856963309 95.6207463298 16182.0542048
61.4 0.00508729502876 95.3384408044 16230.0266258
61.5 0.005056261942 95.0201506919 16271.6796365
61.6 0.00502546811951 94.7070331413 16313.9909469
61.7 0.00499491133264 94.4057510252 16358.1278044
61.8 0.00496458937705 94.1040550167 16401.9884784
61.9 0.00493450007244 93.829949595 16450.4786532
62.0 0.0049046412622 93.5254628659 16493.4572492
62.1 0.00487501081317 93.2275065679 16537.3751137
62.2 0.00484560661531 92.9331256552 16581.7224157
62.3 0.00481642658143 92.6562905637 16629.0147633
62.4 0.0047874686469 92.3592253764 16672.4852682
62.5 0.00475873076936 92.0918502522 16721.1314722
62.6 0.00473021092847 91.8100886243 16766.9950519
62.7 0.00470190712563 91.5224058143 16811.582685
62.8 0.00467381738369 91.2533799818 16859.4136476
62.9 0.0046459397467 90.9549702958 16901.617903
63.0 0.00461827227968 90.6993561604 16951.5883974
63.1 0.0045908130683 90.4397627522 17000.6680861
63.2 0.00456356021868 90.1352256182 17041.0968355
63.3 0.00453651185713 89.8426849279 17083.552616
63.4 0.00450966612986 89.5600804093 17127.677657
63.5 0.00448302120282 89.2860767734 17173.2449026
63.6 0.00445657526137 89.013756439 17218.9418246
63.7 0.0044303265101 88.7622646739 17268.4959725
63.8 0.00440427317259 88.5116168696 17318.0639083
63.9 0.00437841349117 88.2616075592 17367.6056065
64.0 0.00435274572668 88.0050338449 17415.695382
64.1 0.00432726815829 87.7323296461 17460.4048326
64.2 0.00430197908323 87.4853192653 17510.0478523
64.3 0.00427687681658 87.2405323233 17559.9849197
64.4 0.00425195969111 86.9916052544 17608.9330991
64.5 0.00422722605699 86.721694907 17653.4471341
64.6 0.00420267428163 86.4805203874 17703.6304155
64.7 0.00417830274946 86.2099527222 17747.6128251
64.8 0.00415410986173 85.940344289 17791.5735572
64.9 0.00413009403631 85.6807818788 17837.404887
65.0 0.00410625370748 85.361543596 17870.5428204
65.1 0.00408258732576 85.0551570875 17906.0436773
65.2 0.00405909335768 84.7926949004 17950.5273105
65.3 0.00403577028562 84.5481143304 17998.6020186
65.4 0.00401261660763 84.3114854279 18048.2030085
65.5 0.00398963083719 84.0811839747 18099.0065612
65.6 0.00396681150312 83.8501400016 18149.5026675
65.7 0.00394415714929 83.6202312364 18200.0950326
65.8 0.00392166633454 83.3938712401 18251.3136515
65.9 0.00389933763243 83.163413924 18301.4864287
66.0 0.00387716963114 82.9295406704 18350.7469263
66.1 0.00385516093321 82.6800680112 18396.369463
66.2 0.00383331015546 82.4412983303 18444.1788282
66.3 0.00381161592876 82.1922638254 18489.4950424
66.4 0.0037900768979 81.9489511656 18535.8935926
66.5 0.00376869172142 81.6707017893 18574.1462122
66.6 0.00374745907144 81.4034412351 18614.6217798
66.7 0.00372637763352 81.1006236109 18646.656511
66.8 0.00370544610647 80.8709686659 18695.2468486
66.9 0.00368466320226 80.6503208231 18745.7537123
67.0 0.0036640276458 80.4259102466 18795.22455
67.1 0.00364353817483 80.1877722312 18841.3013738
67.2 0.00362319353975 79.966368937 18891.1256864
67.3 0.00360299250351 79.6855985477 18926.6836105
67.4 0.00358293384141 79.4554782337 18974.0163463
67.5 0.00356301634102 79.2426351952 19025.3039946
67.6 0.00354323880199 79.0328848197 19077.1871801
67.7 0.00352360003594 78.8210938459 19128.4299497
67.8 0.00350409886631 78.6056473201 19178.6280801
67.9 0.00348473412824 78.3749230727 19224.9141099
68.0 0.0034655046684 78.1644685202 19275.9917772
68.1 0.00344640934493 77.9308236679 19321.1638132
68.2 0.00342744702722 77.7267920724 19373.4971837
68.3 0.00340861659586 77.4606308672 19410.1183787
68.4 0.00338991694246 77.1860984858 19444.3190489
68.5 0.00337134696955 76.9866445259 19497.1963689
68.6 0.00335290559047 76.7814528591 19548.4742068
68.7 0.00333459172921 76.5688959542 19597.7106199
68.8 0.00331640432032 76.2622378983 19622.5559558
68.9 0.00329834230879 76.0489341095 19671.1118118
69.0 0.0032804046499 75.8164088499 19714.4837505
69.1 0.00326259030917 75.5927277055 19759.9266794
69.2 0.00324489826216 75.3936419885 19811.613455
69.3 0.00322732749445 75.2015444695 19864.9923319
69.4 0.00320987700143 74.9901984053 19913.1231867
69.5 0.0031925457883 74.7273320809 19947.3091237
69.6 0.00317533286985 74.5358043128 20000.2987121
69.7 0.00315823727043 74.3299783977 20049.2896955
69.8 0.00314125802383 74.1195417443 20096.8462366
69.9 0.00312439417316 73.9293308762 20149.7157251
70.0 0.00310764477073 73.7382982408 20202.2153303
70.1 0.00309100887799 73.5516039997 20255.7605019
70.2 0.00307448556543 73.3605863478 20307.9698931
70.3 0.00305807391241 73.1742090278 20361.3170512
70.4 0.00304177300717 72.9552408681 20405.4063818
70.5 0.00302558194662 72.7329579375 20448.3252641
70.6 0.00300949983635 72.4991086647 20487.7248071
70.7 0.00299352579046 72.2776483193 20530.3562593
70.8 0.00297765893148 72.0863200123 20581.3368581
70.9 0.00296189839032 71.8810646529 20628.1525602
71.0 0.00294624330613 71.6952572816 20680.36661
71.1 0.00293069282624 71.468856875 20720.655316
71.2 0.00291524610603 71.2778181648 20770.9697982
71.3 0.00289990230892 71.06261232 20814.0293118
71.4 0.0028846606062 70.8731633873 20864.4204795
71.5 0.00286952017698 70.6634611728 20908.642526
71.6 0.00285448020813 70.3978480844 20935.9973589
71.7 0.00283953989416 70.1765459008 20976.1859086
71.8 0.00282469843713 69.9683402914 21020.0287066
71.9 0.00280995504662 69.7670486387 21065.7159305
72.0 0.00279530893959 69.5302014751 21100.3884163
72.1 0.00278075934034 69.3514860919 21152.4551403
72.2 0.00276630548042 69.1204174777 21188.312995
72.3 0.00275194659855 68.9278370165 21235.7043119
72.4 0.00273768194054 68.7379628283 21283.7256511
72.5 0.00272351075923 68.5579991621 21334.6291559
72.6 0.00270943231439 68.3575248689 21378.9446195
72.7 0.00269544587266 68.1081295268 21407.6435413
72.8 0.00268155070749 67.8208629554 21423.9831633
72.9 0.00266774609905 67.6036173687 21462.0332225
73.0 0.00265403133415 67.4195001043 21510.3516501
73.1 0.00264040570621 67.250074718 21563.1820526
73.2 0.00262686851512 67.0873932513 21618.0313093
73.3 0.00261341906727 66.8939102186 21662.7711072
73.4 0.00260005667538 66.730824183 21717.1677653
73.5 0.0025867806585 66.5559981012 21767.5846266
73.6 0.00257359034192 66.308395746 21793.9016563
73.7 0.0025604850571 66.1290273208 21842.3376177
73.8 0.00254746414162 65.9211665722 21881.1164614
73.9 0.00253452693911 65.7540568493 21933.1932008
74.0 0.00252167279918 65.5698066546 21979.3601672
74.1 0.00250890107736 65.4078003891 22032.7973192
74.2 0.00249621113505 65.2527901801 22088.4510865
74.3 0.00248360233944 65.0593826265 22130.9130421
74.4 0.00247107406347 64.8719616866 22175.1612702
74.5 0.00245862568573 64.6847034378 22219.2226791
74.6 0.00244625659047 64.4599293881 22250.089854
74.7 0.00243396616749 64.2355565367 22280.7228147
74.8 0.00242175381207 64.0522122237 22325.2810141
74.9 0.00240961892496 63.8978783431 22379.7605944
75.0 0.00239756091232 63.7118953704 22422.9584023
75.1 0.00238557918559 63.5362447998 22469.5572176
75.2 0.00237367316155 63.3587294817 22515.2732079
75.3 0.00236184226217 63.1834030205 22561.541889
75.4 0.0023500859146 63.0066990097 22607.0925658
75.5 0.00233840355113 62.8331543138 22653.5514414
75.6 0.00232679460908 62.6864642616 22709.5167374
75.7 0.00231525853081 62.5291404595 22761.4802094
75.8 0.00230379476365 62.3283420137 22797.3722588
75.9 0.00229240275982 62.1436111656 22838.8447846
76.0 0.00228108197643 61.9942093952 22893.0926472
76.1 0.00226983187539 61.810536911 22934.4759043
76.2 0.00225865192336 61.6481154861 22983.5098474
76.3 0.00224754159174 61.5036018101 23039.0529406
76.4 0.0022365003566 61.3508164757 23091.345451
76.5 0.00222552769862 61.1843881043 23138.3097532
76.6 0.00221462310304 61.0199146049 23185.7970082
76.7 0.00220378605967 60.8725021442 23239.5826667
76.8 0.00219301606276 60.6897330982 23279.6505188
76.9 0.00218231261102 60.49120287 23313.3580686
77.0 0.00217167520756 60.3498700585 23368.8677988
77.1 0.00216110335982 60.2083781587 23424.1759208
77.2 0.00215059657955 60.0582033463 23475.9478595
77.3 0.00214015438277 59.8660253504 23511.0480015
77.4 0.00212977628972 59.6765316653 23546.8741014
77.5 0.00211946182481 59.4705249796 23575.8278895
77.6 0.00210921051658 59.3097176372 23622.3937682
77.7 0.00209902189769 59.1243695526 23658.9148442
77.8 0.00208889550481 58.9347834829 23693.4132579
77.9 0.00207883087868 58.7711350851 23738.0505295
78.0 0.00206882756396 58.6254216865 23789.7231126
78.1 0.00205888510928 58.4396417517 23824.8841714
78.2 0.00204900306714 58.2668427231 23865.0308128
78.3 0.00203918099393 58.1011664366 23907.8238656
78.4 0.00202941844981 57.9633988689 23961.8944791
78.5 0.00201971499877 57.8114642217 24009.9260867
78.6 0.00201007020851 57.6653199307 24060.1620451
78.7 0.00200048365046 57.5170437902 24109.3129828
78.8 0.00199095489969 57.3850921508 24165.1365121
78.9 0.00198148353494 57.2566568479 24222.3072183
79.0 0.00197206913852 57.122555096 24276.9412097
79.1 0.00196271129633 56.9379180241 24309.8465743
79.2 0.00195340959776 56.7923198906 24359.1437642
79.3 0.00194416363573 56.6381068596 24404.5272121
79.4 0.00193497300661 56.4784304343 24447.3079279
79.5 0.00192583731019 56.3183666513 24489.6584339
79.6 0.00191675614966 56.1197071921 24514.8834191
79.7 0.00190772913155 55.9663031089 24559.5455816
79.8 0.00189875586575 55.807703847 24601.6734653
79.9 0.00188983596542 55.6694701437 24652.5527452
80.0 0.00188096904699 55.5294259147 24702.4390479
80.1 0.00187215473014 55.3514344604 24735.1708074
80.2 0.0018633926377 55.1745026315 24768.0253665
80.3 0.00185468239574 55.0142337019 24808.0425074
80.4 0.0018460236334 54.8643083661 24852.4589827
80.5 0.00183741598298 54.719534197 24898.9731862
80.6 0.00182885907983 54.5971006282 24955.4716281
80.7 0.00182035256236 54.4523879699 25001.6033729
80.8 0.00181189607199 54.2985972214 25043.3169239
80.9 0.00180348925316 54.1629297055 25093.1556801
81.0 0.00179513175323 54.0134964183 25136.3902098
81.1 0.00178682322254 53.8575206972 25176.3088595
81.2 0.00177856331428 53.7358190528 25232.0338736
81.3 0.00177035168458 53.5993262691 25280.636914
81.4 0.00176218799238 53.4603875919 25327.8714242
81.5 0.00175407189946 53.3194800106 25373.9468076
81.6 0.00174600307038 53.096799831 25380.7015922
81.7 0.0017379811725 52.9303389932 25413.8662912
81.8 0.0017300058759 52.748880043 25439.4510466
81.9 0.00172207685339 52.6081250571 25484.3398061
82.0 0.00171419378046 52.4301833746 25510.8929771
82.1 0.0017063563353 52.1910832801 25507.1520788
82.2 0.00169856419869 52.0168948799 25534.6036641
82.3 0.00169081705408 51.8493602038 25564.9415189
82.4 0.00168311458748 51.6704373839 25589.2711536
82.5 0.00167545648748 51.5056653904 25620.2188578
82.6 0.00166784244521 51.3554673971 25658.0860884
82.7 0.00166027215432 51.236579723 25711.364816
82.8 0.00165274531096 51.1167673926 25764.0126612
82.9 0.00164526161376 50.916926477 25775.9764415
83.0 0.00163782076379 50.7678484974 25813.2230458
83.1 0.00163042246456 50.6003540284 25840.7593605
83.2 0.00162306642196 50.3915072843 25846.6953181
83.3 0.00161575234429 50.2480925981 25885.7609261
83.4 0.00160847994219 50.0991347546 25921.6707002
83.5 0.00160124892866 49.9684545408 25966.7635597
83.6 0.001594059019 49.8323923488 26008.8125323
83.7 0.00158690993081 49.6794826609 26041.7686962
83.8 0.00157980138397 49.4695065266 26044.3405707
83.9 0.00157273310061 49.3351741175 26086.3059231
84.0 0.00156570480508 49.1955434648 26125.196821
84.1 0.00155871622396 49.0157410864 26142.3748741
84.2 0.00155176708601 48.8311326633 26156.5035903
84.3 0.00154485712217 48.7104100099 26204.5002161
84.4 0.00153798606554 48.5824265369 26248.3666515
84.5 0.00153115365131 48.4398604875 26284.0773838
84.6 0.00152435961684 48.3160970503 26329.7213394
84.7 0.00151760370154 48.1640287956 26359.6468085
84.8 0.00151088564691 48.0215265411 26394.4675371
84.9 0.00150420519651 47.8981484823 26439.5245728
85.0 0.00149756209593 47.6937324902 26439.4253558
85.1 0.00149095609276 47.5304515508 26461.6087175
85.2 0.00148438693663 47.3366673224 26466.3107703
85.3 0.00147785437911 47.2088486745 26507.4769335
85.4 0.00147135817376 47.0108354004 26508.7982234
85.5 0.00146489807607 46.8219904703 26514.709221
85.6 0.00145847384347 46.6455820553 26527.1310227
85.7 0.0014520852353 46.4872246869 26549.3567291
85.8 0.00144573201277 46.3569650876 26587.2764056
85.9 0.001439413939 46.2161308238 26618.8181065
86.0 0.00143313077895 46.0719351697 26648.0744126
86.1 0.00142688229942 45.9095660186 26666.4146067
86.2 0.00142066826904 45.7513977286 26686.7533346
86.3 0.00141448845825 45.6089073102 26715.8413678
86.4 0.00140834263929 45.5096777137 26770.0168883
86.5 0.00140223058617 45.40957401 26823.5279658
86.6 0.00139615207466 45.266076438 26851.1444215
86.7 0.00139010688227 45.1368983389 26886.9188441
86.8 0.00138409478826 44.9546616535 26890.6522061
86.9 0.00137811557359 44.7788901346 26897.6980346
87.0 0.00137216902092 44.6227457447 26916.0407388
87.1 0.00136625491459 44.4984549349 26953.2310653
87.2 0.00136037304061 44.3627468924 26983.1886471
87.3 0.00135452318667 44.1988753913 26995.5962302
87.4 0.00134870514206 44.0425735097 27012.1522155
87.5 0.00134291869772 43.8979030086 27035.4129201
87.6 0.0013371636462 43.7753463133 27071.9472996
87.7 0.00133143978163 43.6104518993 27081.8987984
87.8 0.00132574689974 43.4511960931 27094.85484
87.9 0.00132008479782 43.3254795124 27128.3259288
88.0 0.00131445327472 43.226823145 27178.4959384
88.1 0.00130885213083 43.11162353 27218.0448697
88.2 0.00130328116805 42.9542952903 27230.622052
88.3 0.00129774018984 42.7924269351 27239.8224058
88.4 0.0012922290011 42.6513816442 27261.8187594
88.5 0.00128674740826 42.5083031772 27282.1028622
88.6 0.00128129521922 42.3575845663 27297.0425693
88.7 0.00127587224332 42.2016376556 27308.1351972
88.8 0.00127047829137 42.0217921924 27303.2054159
88.9 0.00126511317562 41.8391143701 27295.8030156
89.0 0.00125977670972 41.7438927559 27345.0467461
89.1 0.00125446870876 41.6429369408 27390.339603
89.2 0.00124918898919 41.4729174096 27389.8092827
89.3 0.0012439373689 41.2969842289 27384.7722632
89.4 0.00123871366711 41.1517351263 27399.5446131
89.5 0.00123351770443 41.0166521953 27420.6552321
89.6 0.00122834930281 40.8597402795 27426.7076228
89.7 0.00122320828553 40.7229273371 27445.7787256
89.8 0.00121809447722 40.5931706818 27469.2041446
89.9 0.00121300770382 40.405720481 27453.0458969
90.0 0.00120794779257 40.2480162474 27456.4755894
90.1 0.00120291457199 40.0613325568 27439.5119363
90.2 0.00119790787192 39.9312581879 27460.7709558
90.3 0.00119292752344 39.8404841051 27508.767996
90.4 0.00118797335891 39.6929003927 27517.1997826
90.5 0.00118304521192 39.5266590522 27512.1448996
90.6 0.00117814291733 39.3311282575 27486.0139374
90.7 0.0011732663112 39.1143357282 27444.189607
90.8 0.00116841523081 38.9810187945 27460.2707941
90.9 0.00116358951468 38.8180126669 27454.9206915
91.0 0.00115878900249 38.6416947166 27439.5142661
91.1 0.00115401353514 38.5065225146 27452.759668
91.2 0.00114926295467 38.3177271559 27427.1703422
91.3 0.00114453710433 38.1362109196 27406.0511106
91.4 0.00113983582849 38.0389795989 27445.0198308
91.5 0.00113515897269 37.8902063296 27446.4096868
91.6 0.0011305063836 37.743450348 27448.7245114
91.7 0.00112587790904 37.6029272556 27455.0565783
91.8 0.00112127339791 37.3886122416 27406.7967111
91.9 0.00111669270024 37.2419302966 27407.3779794
92.0 0.00111213566717 37.1041842044 27414.0184438
92.1 0.00110760215093 36.9538287765 27410.811926
92.2 0.0011030920048 36.8181873041 27417.9920515
92.3 0.00109860508317 36.7207154445 27453.2211701
92.4 0.00109414124149 36.649415693 27507.8286589
92.5 0.00108970033623 36.5654528147 27552.7813498
92.6 0.00108528222495 36.428644949 27557.5686876
92.7 0.00108088676623 36.3083535326 27574.3948683
92.8 0.00107651381966 36.1556453128 27566.0964264
92.9 0.00107216324588 36.0371257359 27583.3612229
93.0 0.00106783490653 35.8883676306 27576.9866139
93.1 0.00106352866425 35.7420919788 27571.9390678
93.2 0.00105924438266 35.579980182 27554.0513668
93.3 0.00105498192641 35.4598779558 27568.148743
93.4 0.00105074116109 35.3189073923 27565.5346766
93.5 0.00104652195326 35.1893916016 27571.3420245
93.6 0.00104232417047 35.0655231079 27581.1044537
93.7 0.0010381476812 34.924331904 27576.7334794
93.8 0.00103399235489 34.7092946641 27513.2624968
93.9 0.00102985806192 34.5815499687 27518.2337047
94.0 0.00102574467357 34.4794711513 27543.2195878
94.1 0.00102165206209 34.3253281129 27526.1219968
94.2 0.00101758010061 34.1959553385 27528.3079748
94.3 0.00101352866319 34.0056605312 27480.7549649
94.4 0.00100949762478 33.8616743624 27469.8803779
94.5 0.00100548686121 33.6930568161 27438.3428984
94.6 0.00100149624923 33.5934184439 27462.4339082
94.7 0.000997525666446 33.4527773769 27452.5444978
94.8 0.000993574991331 33.3336060787 27459.7490109
94.9 0.000989644103233 33.1989490925 27453.6876027
95.0 0.000985732882356 33.0669642253 27449.2835025
95.1 0.000981841209751 32.9510043475 27457.6859179
95.2 0.000977968967315 32.8465414311 27475.2574146
95.3 0.000974116037781 32.6836513459 27443.3925824
95.4 0.000970282304712 32.4964115924 27390.2506765
95.5 0.000966467652491 32.3263059955 27350.6919703
95.6 0.000962671966323 32.0877941894 27252.2279166
95.7 0.000958895132217 31.9334686155 27224.2816001
95.8 0.000955137036988 31.8506677474 27256.8296349
95.9 0.000951397568249 31.7391961614 27264.4955965
96.0 0.0009476766144 31.5598259487 27213.1725478
96.1 0.000943974064628 31.4613724672 27230.9982057
96.2 0.000940289808895 31.3164198078 27208.0625785
96.3 0.000936623737936 31.1928929241 27203.1425103
96.4 0.000932975743251 31.0867964893 27212.9487113
96.5 0.000929345717097 30.978697448 27220.575358
96.6 0.000925733552487 30.8263988886 27188.7826354
96.7 0.000922139143179 30.7138138306 27191.4175181
96.8 0.000918562383672 30.6162558207 27206.9353794
96.9 0.0009150031692 30.5294913497 27231.7078568
97.0 0.000911461395727 30.3719444564 27192.803998
97.1 0.000907936959938 30.2021375563 27142.1024726
97.2 0.000904429759238 30.0499541403 27106.4319853
97.3 0.000900939691743 29.8766268212 27050.8659756
97.4 0.000897466656275 29.7163859265 27006.2947544
97.5 0.000894010552356 29.4884441626 26899.1535701
97.6 0.000890571280203 29.3177714155 26843.1694269
97.7 0.000887148740723 29.1212152657 26762.5049719
97.8 0.000883742835507 28.9258141369 26681.831315
97.9 0.000880353466824 28.7894235326 26654.7209409
98.0 0.000876980537617 28.6300078726 26605.542707
98.1 0.000873623951496 28.4896788266 26573.3342392
98.2 0.000870283612734 28.3226156439 26515.3924488
98.3 0.000866959426261 28.1255258318 26428.3421352
98.4 0.000863651297661 27.9790743708 26387.9437701
98.5 0.000860359133162 27.8114654403 26326.7585242
98.6 0.000857082839637 27.7162025355 26333.399482
98.7 0.000853822324593 27.5917811539 26311.8267531
98.8 0.000850577496173 27.4327178266 26256.4825393
98.9 0.000847348263142 27.302466381 26227.9543744
99.0 0.00084413453489 27.0902499344 26119.7351073
99.1 0.000840936221426 27.002039971 26130.2726683
99.2 0.000837753233367 26.8880042329 26115.355237
99.3 0.000834585481941 26.7670901133 26093.1753649
99.4 0.000831432878977 26.6661417845 26089.9207137
99.5 0.000828295336904 26.5309836988 26052.6038583
99.6 0.000825172768742 26.4436772075 26061.730269
99.7 0.000822065088103 26.3610747288 26075.1332794
99.8 0.000818972209182 26.2433131313 26053.2872182
99.9 0.000815894046752 26.1464364281 26051.6496048
100.0 0.000812830516164 26.0427890142 26042.7890142
100.1 0.000809781533339 25.9142225712 26008.4149666
100.2 0.000806747014763 25.8089616571 25996.8280456
100.3 0.000803726877487 25.6659095611 25946.5157488
100.4 0.000800721039118 25.4939372977 25866.0606062
100.5 0.000797729417815 25.294326992 25756.4457638
100.6 0.000794751932289 25.1559608896 25708.1947297
100.7 0.000791788501795 25.0527087989 25695.1802456
100.8 0.000788839046127 24.9751299251 25708.0708268
100.9 0.000785903485619 24.8269769206 25647.7206008
101.0 0.000782981741134 24.7105131052 25619.3643602
101.1 0.000780073734065 24.6001740142 25596.7527824
101.2 0.00077717938633 24.4492038998 25531.126818
101.3 0.000774298620367 24.324433951 25492.0657136
101.4 0.00077143135913 24.1630350488 25413.7796752
101.5 0.000768577526084 24.0395566946 25374.5405939
101.6 0.000765737045206 23.9372658248 25357.0485717
101.7 0.000762909840975 23.8022205102 25304.1954494
101.8 0.000760095838371 23.6734655094 25257.2621676
101.9 0.000757294962872 23.462711538 25121.784693
102.0 0.000754507140449 23.3375009149 25076.8493822
102.1 0.000751732297562 23.2249148121 25044.8003214
102.2 0.000748970361156 23.04654462 24940.925917
102.3 0.000746221258661 22.8750573898 24843.3834542
102.4 0.000743484917981 22.743619305 24788.3956809
102.5 0.0007407612675 22.6229115514 24744.3544981
102.6 0.000738050236069 22.5391220561 24740.126449
102.7 0.000735351753009 22.3971294438 24671.3588514
102.8 0.000732665748103 22.246821495 24592.5167763
102.9 0.000729992151598 22.1137113215 24531.8017463
103.0 0.000727330894196 21.9993360339 24491.1229852
103.1 0.000724681907052 21.8721179061 24435.4191678
103.2 0.000722045121772 21.7208572821 24351.9791484
103.3 0.000719420470411 21.5753402001 24274.0263765
103.4 0.000716807885465 21.4545462577 24223.0535771
103.5 0.000714207299872 21.2570412247 24084.4251253
103.6 0.000711618647006 21.1274734764 24021.6855307
103.7 0.000709041860674 20.9655248047 23921.1813618
103.8 0.000706476875116 20.8692010157 23894.7348406
103.9 0.000703923624997 20.7765021858 23871.8936855
104.0 0.000701382045407 20.66655728 23828.6346063
104.1 0.000698852071857 20.5641153997 23793.3821784
104.2 0.000696333640276 20.4238962011 23713.6504815
104.3 0.000693826687008 20.3442084327 23703.519576
104.4 0.000691331148806 20.2154317365 23635.5564357
104.5 0.000688846962836 20.102134205 23584.9142949
104.6 0.000686374066666 19.9760474514 23518.4976526
104.7 0.000683912398268 19.8120250686 23406.4377677
104.8 0.000681461896013 19.6414197457 23285.4337842
104.9 0.000679022498669 19.5015388287 23199.7820103
105.0 0.000676594145398 19.3932757531 23150.9239517
105.1 0.000674176775753 19.2790174646 23094.1911395
105.2 0.000671770329673 19.1431843018 23010.778719
105.3 0.000669374747485 19.0529657908 22981.4578499
105.4 0.000666989969895 18.991163389 22985.9780524
105.5 0.000664615937992 18.9290068289 22989.7504119
105.6 0.000662252593239 18.8325053906 22951.3440609
105.7 0.000659899877472 18.7167903122 22888.8292227
105.8 0.000657557732902 18.5638342698 22779.8393147
105.9 0.000655226102106 18.426241137 22688.6724563
106.0 0.000652904928025 18.3359293433 22654.9557198
106.1 0.000650594153967 18.1715348546 22528.8205126
106.2 0.000648293723598 18.058797195 22465.7445605
106.3 0.000646003580941 17.9470491888 22403.1353825
106.4 0.000643723670377 17.8187037471 22318.9735146
106.5 0.000641453936636 17.6921723415 22236.1828926
106.6 0.000639194324801 17.58438495 22176.1339196
106.7 0.000636944780302 17.466803213 22102.9514567
106.8 0.000634705248913 17.3382684711 22015.0345155
106.9 0.00063247567675 17.2048501137 21919.9704006
107.0 0.000630256010271 17.0875901818 21844.5917479
107.1 0.00062804619627 16.9232595393 21707.9990581
107.2 0.000625846181876 16.8014270101 21624.85681
107.3 0.000623655914551 16.7119600421 21582.6306867
107.4 0.000621475342089 16.6367603532 21558.2896242
107.5 0.000619304412608 16.5354628355 21499.5356847
107.6 0.000617143074556 16.4487937861 21459.1542215
107.7 0.0006149912767 16.3294620464 21375.431017
107.8 0.00061284896813 16.2370245121 21326.1543534
107.9 0.000610716098256 16.1124977143 21233.9462142
108.0 0.0006085926168 15.9491553346 21089.4823646
108.1 0.000606478473804 15.8160701461 20983.8827785
108.2 0.000604373619615 15.6963199309 20895.0203646
108.3 0.000602278004895 15.5477920443 20766.8210592
108.4 0.00060019158061 15.386236168 20620.001316
108.5 0.000598114298033 15.2289809443 20477.6819222
108.6 0.000596046108739 15.0892299717 20357.7296779
108.7 0.000593986964603 14.9363352599 20218.8894747
108.8 0.000591936817802 14.7875992545 20084.4786472
108.9 0.000589895620804 14.6450551325 19957.3197022
109.0 0.000587863326377 14.5695429237 19920.677966
109.1 0.000585839887578 14.4600161066 19836.8459807
109.2 0.000583825257754 14.3353045301 19731.2727755
109.3 0.000581819390542 14.2270753179 19647.4783344
109.4 0.000579822239865 14.0890500264 19521.5631527
109.5 0.000577833759928 13.9761151857 19429.4149667
109.6 0.000575853905221 13.8891605162 19372.61772
109.7 0.000573882630512 13.7789321131 19282.6011645
109.8 0.000571919890847 13.6555051932 19173.1851593
109.9 0.000569965641549 13.5174645572 19042.1886346
110.0 0.000568019838216 13.3447945001 18861.1138895
110.1 0.000566082436717 13.2002542712 18718.4664254
110.2 0.000564153393192 13.0345674334 18544.529164
110.3 0.000562232664049 12.9370471783 18466.4864662
110.4 0.000560320205963 12.7564652234 18268.7185826
110.5 0.000558415975873 12.6329032263 18151.3210534
110.6 0.000556519930982 12.4921489533 18008.1153937
110.7 0.000554632028753 12.3341685601 17838.8043792
110.8 0.000552752226909 12.1920019463 17691.0802911
110.9 0.000550880483429 12.0941604805 17606.670617
111.0 0.00054901675655 11.9468723897 17449.2448918
111.1 0.000547161004761 11.8502948923 17364.8562217
111.2 0.000545313186804 11.769731555 17303.2202241
111.3 0.000543473261669 11.652731704 17187.2024965
111.4 0.000541641188597 11.5903355439 17150.9922958
111.5 0.000539816927076 11.5218826508 17105.3205142
111.6 0.000538000436837 11.4060327927 16988.5237734
