# N l b R fracMedian appU appV Au Av SNR
1538 226.71759132 -31.5527586607 114.8 7.00239084779e-05 22.1054535326 20.9988834613 0.120744092334 0.114174020967 7.01405711796
1539 227.548199303 -29.3654122678 111.4 6.17136267426e-05 22.1051762653 20.9950689982 0.185750311147 0.175643043974 7.02440895914
1540 228.389451639 -27.1863726973 113.0 6.61916705961e-05 22.1051542974 20.9967331987 0.154762079939 0.146340981312 7.02103337666
1541 229.243033606 -25.0162274904 114.8 6.97851374906e-05 22.1054356538 20.9988665553 0.12072621353 0.114157115005 7.01423567216
1542 230.110607788 -22.8556005408 111.6 6.21863433286e-05 22.1063084424 20.9963515102 0.18298746936 0.173030537225 7.01264437236
1543 230.993831712 -20.7051557956 110.9 5.98331435404e-05 22.1054541056 20.9948002 0.195796374828 0.185142469272 7.02276462111
1544 231.894373215 -18.5656011312 112.5 6.51227576369e-05 22.1058002997 20.9968200725 0.165037687495 0.156057460271 7.01569661121
1545 232.813923987 -16.4376925966 106.6 0.0 22.1070548999 20.9916413364 0.28326887643 0.26785531293 7.01670777085
1561 251.736686024 15.1346239022 78.8 0.0 22.1132912487 20.9618348617 0.945660161301 0.894203774251 7.02929556167
1562 253.305317337 16.8734859528 88.5 0.0 22.1105989054 20.9730057811 0.690882551894 0.653289427586 7.02764224034
1563 254.936384206 18.5715335666 99.6 0.0 22.1080854877 20.9845904814 0.431788795553 0.408293789316 7.02340857665
1564 256.632971623 20.2257308279 105.8 0.0 22.1059870493 20.9897415172 0.298558710851 0.28231317867 7.02927471423
1565 258.398105651 21.8328313491 104.8 0.0 22.1071132397 20.9896843231 0.320306826457 0.302877909906 7.02039558982
1566 260.234696359 23.3893742243 107.0 0.0 22.1055382611 20.9906497579 0.273619372696 0.258730869487 7.0309312674
1567 262.145468755 24.8916835081 109.6 8.21349175009e-05 22.1061870057 20.9940999731 0.222134234924 0.210047202354 7.01840751997
1568 264.132880749 26.3358721317 104.3 0.0 22.1079931292 20.989951261 0.331571587026 0.313529718906 7.01280228005
1569 266.199027881 27.7178515006 105.2 0.0 22.1058214214 20.9889129183 0.31074272234 0.293834219214 7.03236002225
1570 268.345535153 29.0333479762 107.8 0.0 22.1054546416 20.9914508172 0.257360837385 0.243357012965 7.02989494676
1571 270.573437326 30.2779274856 101.9 0.0 22.1069291555 20.986194561 0.381058235504 0.360323640924 7.02926623624
1572 272.883050516 31.4470295449 101.5 0.0 22.1073887636 20.9861644331 0.390058552362 0.368834221821 7.02565294778
1573 275.273839286 32.5360116278 101.7 0.0 22.1080438097 20.9870164281 0.386439045072 0.365411663473 7.01861162253
1574 277.744285531 33.5402046433 106.2 0.0 22.1059070569 20.9901117524 0.29028447317 0.274489168664 7.02912726377
1575 280.29176695 34.4549795828 104.2 0.0 22.1075631743 20.9894313616 0.333224579468 0.315092766754 7.01733769067
1576 282.912454886 35.2758248321 107.4 0.0 22.1059411409 20.9914715996 0.265919734053 0.251450192753 7.02596329311
1577 285.601242038 35.9984325975 105.9 0.0 22.1077028661 20.9914755975 0.298223065585 0.281995796934 7.01188757404
1578 288.351711138 36.6187920108 104.6 0.0 22.1068193893 20.9891807567 0.32416096665 0.306522334032 7.02381213597
1579 291.156154238 37.1332853162 97.6 0.0 22.1093192302 20.9833603214 0.477070141844 0.451111233059 7.01613561001
1580 294.005650199 37.5387827208 96.5 0.0 22.1095592068 20.9822479943 0.501922640093 0.474611427572 7.01656000512
1581 296.890203583 37.8327307319 97.4 0.0 22.1076723786 20.9815607074 0.479877594225 0.453765922997 7.03311764985
1582 299.798943401 38.0132286462 96.7 0.0 22.1088440784 20.9818164093 0.496711707972 0.469684038896 7.02319322824
1583 302.72037401 38.0790880739 101.1 0.0 22.1084735704 20.9867236498 0.399717792459 0.377967871841 7.01579593574
1584 305.64266522 38.0298713016 94.2 0.0 22.1096157448 20.9794511813 0.55436123088 0.524196667299 7.02199513875
1585 308.553964005 37.8659056408 93.2 0.0 22.109110118 20.9777120441 0.577030556202 0.54563248229 7.02970602397
1586 311.442707635 37.5882726876 97.8 0.0 22.1095772805 20.9838462071 0.472883006521 0.44715193313 7.01304756821
1587 314.297918115 37.1987732969 104.5 0.0 22.1067302884 20.9889834895 0.326148836203 0.308402037259 7.02494292203
1588 317.10945967 36.6998708873 99.7 0.0 22.1076394563 20.9842872918 0.429163664728 0.405811500236 7.02761898206
1589 319.868245658 36.0946171054 100.6 0.0 22.1081417356 20.9858240656 0.410151831955 0.387834161952 7.02035082578
1590 322.566386348 35.3865648725 104.3 0.0 22.1071738536 20.9891765649 0.330752311461 0.312755022738 7.02098831318
1591 325.197275208 34.5796741457 102.7 0.0 22.1076002598 20.9877531549 0.364748041779 0.344900936887 7.02059735515
1592 327.755616222 33.6782156314 100.7 0.0 22.1070294183 20.9848896668 0.406882065572 0.384742313992 7.03122760337
1593 330.237399339 32.6866769881 97.1 0.0 22.1097403879 20.9831516956 0.488644238375 0.462055546064 7.01320688332
1594 332.63983343 31.6096752585 94.4 0.0 22.1096628178 20.9797462905 0.549802846313 0.519886318982 7.02099725541
1595 334.961247788 30.4518781188 89.3 0.0 22.1119185985 20.9753169505 0.672661304101 0.636059656031 7.0122215363
1596 337.200972768 29.2179356356 82.4 0.0 22.1119134803 20.965810412 0.847277421802 0.801174353555 7.03211262124
1597 339.359209511 27.9124231744 94.4 0.0 22.108388833 20.9785416272 0.548528861478 0.518681655727 7.03374320482
1598 341.436896912 26.5397954294 87.5 0.0 22.1100194509 20.9711151518 0.71497918576 0.676074886709 7.03625564484
1599 343.4355822 25.1043509977 72.2 0.0 22.1155928036 20.9536756626 1.13790681571 1.07598967472 7.02762933239
1600 345.357299824 23.6102064398 58.8 0.0 22.1214681962 20.9349739908 1.58958156586 1.50308736038 7.01837370388
1601 347.204461464 22.0612787306 60.3 0.0 22.1182712194 20.9349273694 1.53168465868 1.44834080867 7.04436227698
1602 348.979758868 20.4612747283 96.6 0.0 22.108778631 20.9816322709 0.498892998919 0.471746638842 7.02410549935
1603 350.686079896 18.8136865174 58.2 0.0 22.118725751 20.9311688961 1.60911082774 1.52155397281 7.04831267976
1604 352.326437631 17.1217913474 4.6 0.0 22.1440525895 20.6552560051 7.14526343107 6.7564668467 7.34874128717
1605 353.903911635 15.3886552357 0.300000000003 0.0 21.7346285166 19.9455386545 12.664022243 11.9749323809 13.0174698995
1621 12.915175661 -16.1307923972 87.0 0.0 22.1104456531 20.9708410451 0.727849389985 0.688244782053 7.03340536266
1622 13.8376192002 -18.2569500437 92.9 0.0 22.1097874869 20.9779716089 0.584708916955 0.552893038932 7.02373040077
1623 14.7408059691 -20.3948674721 86.1 0.0 22.1125309071 20.9715841564 0.752515149787 0.711568399154 7.01511373937
1624 15.6264321452 -22.5437812983 96.3 0.0 22.1086628288 20.9811552525 0.505531393215 0.478023816921 7.02603865379
1625 16.4961682155 -24.7029769458 93.4 0.0 22.1093761998 20.9782169311 0.572641818635 0.541482549939 7.02651085565
1626 17.351672298 -26.8717843615 89.6 0.0 22.1108872283 20.9747379782 0.664347179979 0.628197929934 7.02170042964
1627 18.1946052093 -29.0495740761 93.6 0.0 22.1099156203 20.9789797418 0.568536376581 0.537600498088 7.02058461788
1628 19.0266477512 -31.2357535231 103.7 0.0 22.1063717853 20.9877364643 0.342478003353 0.323842682317 7.03045596345
1629 19.8495208651 -33.4297635258 109.4 0.0 22.1053261685 20.9930701654 0.225239558555 0.212983555418 7.02747294657
1630 20.6650095938 -35.6310750349 102.9 0.0 22.1080613793 20.9884190604 0.360984505452 0.341342186581 7.01550245236
1631 21.4749919975 -37.8391859155 104.5 0.0 22.1077396055 20.9899378864 0.327158153281 0.309356434174 7.01485491916
1632 22.2814747292 -40.0536178877 105.1 0.0 22.1073281074 20.9902252509 0.314314527214 0.297211670786 7.01753174223
1633 23.0866374725 -42.2739133966 108.5 0.0 22.1054254858 20.9921880191 0.243276794851 0.230039328128 7.02855845836
1634 23.8928894619 -44.4996324887 110.5 0.0 22.104900896 20.9938501479 0.203089505918 0.192038757827 7.0292070292
1635 24.7029424983 -46.7303494274 107.7 0.0 22.1062656645 20.9921080515 0.260187147968 0.246029534969 7.02201758514
1636 25.5199069535 -48.9656490601 108.0 0.0 22.106948871 20.9930827524 0.254830093589 0.240963975014 7.01449193496
1637 26.3474201212 -51.2051225712 111.0 0.0 22.1051727311 20.9946406315 0.19355783714 0.183025737563 7.02535073181
1638 27.1898210257 -53.4483624784 111.8 0.000149675962216 22.1055706778 20.9958654507 0.17836166 0.168656432914 7.0195633903
1639 28.0523930549 -55.6949562614 113.6 0.000148935701668 22.1051463833 20.9973514365 0.143254726464 0.13545977966 7.01977668349
1640 28.9417079161 -57.944478083 114.6 0.000148157899752 22.1040681061 20.9973673927 0.123145017959 0.116444304567 7.02834375142
1641 29.8661244634 -60.1964773323 115.1 0.000147374898734 22.1053648685 20.9991079909 0.11498825036 0.108731372721 7.01428399427
1642 30.8365309708 -62.4504622774 114.9 0.00014658083045 22.104941409 20.9985020831 0.118341265526 0.111901939632 7.01895314059
1643 31.8674820737 -64.7058756365 114.8 0.000145790865908 22.1050697241 20.998520537 0.120360283758 0.11381109664 7.01789091393
1644 32.9789989431 -66.9620564336 113.8 0.000144991136056 22.1057478232 20.9981279896 0.140036512874 0.132416679341 7.0133248982
1645 34.1995316222 -69.2181778645 114.9 0.000144213035853 22.1044461027 20.998033728 0.117845959272 0.111433584573 7.02390346867
1646 35.5710599783 -71.4731405761 115.7 0.000143419646607 22.1039586935 20.9983926649 0.102291898783 0.0967258701492 7.02702327298
1647 37.1583675685 -73.7253787004 114.9 0.00014261303484 22.1043754037 20.9979668759 0.117775260219 0.111366732481 7.02461027686
1648 39.067055366 -75.9724815491 115.1 0.000141820082588 22.1049822122 20.9987461561 0.114605594017 0.108369537931 7.01810634792
1649 29.8857114856 -78.5612762271 116.3 0.000141464215548 22.1044856967 20.9995021491 0.0915871231072 0.0866035754774 7.02044734528
1650 30.4549025672 -80.8635971642 116.4 0.000140643390053 22.1037371775 20.9988959121 0.0889722759556 0.0841310105035 7.0277129258
1651 31.0044995683 -83.1668944986 117.2 0.000139782444188 22.1038524088 20.9998141692 0.074214350367 0.0701761107398 7.02482767265
1652 31.5079922282 -85.4709136413 117.5 0.000136138397341 22.1050833404 21.0012801844 0.0698940073885 0.0660908514094 7.01188312482
1653 31.8269931376 -87.7753820258 118.8 0.000132617082255 22.1038753487 21.0014380107 0.0447931454703 0.0423558074869 7.02116596695
1654 227.462728049 -89.9171232115 117.3 0.000127759595368 22.1033141963 20.9994060159 0.0718241357012 0.0679159552814 7.02999405323
1655 214.041998814 -87.6149305685 116.1 0.000122868415114 22.1051615403 20.9999378499 0.0960004416294 0.0907767512556 7.01413058667
1656 214.388042749 -85.310482909 115.7 0.000118421340218 22.1042349028 20.9986538448 0.102568108067 0.0969870500043 7.024261535
1657 214.896612535 -83.0065056446 117.6 0.000114895631612 22.103703924 21.0000763426 0.0666673152894 0.063039733924 7.02544987465
1658 215.448074094 -80.7032680832 116.3 0.000110711635934 22.1039434946 20.99898945 0.0910449209996 0.0860908763167 7.02586720994
1659 216.018225088 -78.4010245745 116.3 0.000107184770848 22.1048838218 20.9998786109 0.0919852481689 0.0869800372841 7.01646962363
1660 216.599232852 -76.1000296652 117.5 0.000104038402799 22.1038743415 21.000136971 0.0686850084551 0.0649476379659 7.02396146052
1661 217.18800502 -73.8005410008 116.8 0.000100868734037 22.1035242891 20.9990999485 0.0813100752607 0.0768857345991 7.02897401409
1662 217.78324543 -71.5028207033 117.5 9.81866984859e-05 22.1049353218 21.00114022 0.069745988748 0.0659508869355 7.01336106826
1663 218.384466187 -69.2071364179 117.3 9.56054768167e-05 22.1051032482 21.0010977197 0.0736131875729 0.0696076591318 7.01211489101
1664 218.991591368 -66.913762287 116.7 9.28790857188e-05 22.1050128385 21.0004062962 0.0846585583128 0.0800520160031 7.01431350923
1665 219.604777092 -64.6229799247 117.1 9.11652776884e-05 22.1045346057 21.0003583862 0.0767501303786 0.0725739108692 7.01822559571
1666 220.224322145 -62.3350794209 116.3 8.82579572023e-05 22.1038159329 20.9988688293 0.0909173592832 0.0859702556403 7.02714276374
1667 220.850620579 -60.0503603901 117.2 8.84276105161e-05 22.1044336139 21.0003637491 0.0747955555376 0.0707256906824 7.01901877237
1668 221.48413538 -57.7691330759 115.7 8.39494589815e-05 22.1049827976 20.9993610442 0.103316002842 0.0976942494381 7.01678752845
1669 222.125383459 -55.4917195197 117.5 8.66882937346e-05 22.1046294617 21.0008510027 0.0694401286868 0.0656616696962 7.01641575564
1670 222.774927046 -53.2184548032 118.2 8.72603619469e-05 22.1039243626 21.0008860944 0.0558369799005 0.052798711644 7.02195805812
1671 223.433368923 -50.9496883735 117.5 8.45889505557e-05 22.1047280496 21.0009442261 0.0695387165621 0.0657548930906 7.01543103203
1672 224.101350044 -48.6857854595 118.0 8.48952289876e-05 22.1048018579 21.0015157462 0.0603918213537 0.0571057096389 7.01362023841
1673 224.779548722 -46.4271285917 112.5 7.07924117785e-05 22.1050305894 20.9960922445 0.164267977122 0.155329632295 7.0233882964
1674 225.468680873 -44.1741192347 111.2 6.56655134206e-05 22.1056768885 20.9953300596 0.190152952317 0.179806123389 7.01985749174
1675 226.169501039 -41.92717955 111.7 6.6849706828e-05 22.1049959551 20.9952162674 0.179730089474 0.169950401774 7.02553397269
1676 226.882803979 -39.6867542721 109.2 5.44199571835e-05 22.1052855689 20.9928155685 0.229172377009 0.216702376669 7.02833965043
1677 227.609426709 -37.4533127869 111.5 6.46870306331e-05 22.1058950434 20.9958546829 0.18452070646 0.174480346002 7.01699919386
1678 228.35025092 -35.2273513279 116.1 7.6120681654e-05 22.1044303049 20.9992464034 0.0952692062128 0.0900853046915 7.02143597149
1679 229.106205724 -33.0093953802 115.4 7.35526224311e-05 22.105179788 20.9992405477 0.109150743922 0.103211503637 7.01547542405
1680 229.878270674 -30.8000022825 114.7 7.18489926677e-05 22.1042156402 20.9976099576 0.121398550672 0.114792868138 7.02664789474
1681 230.667479048 -28.5997640494 111.3 6.28782936074e-05 22.1057449318 20.9955006087 0.188269110136 0.178024787072 7.01895115651
1682 231.474921372 -26.4093104345 114.3 7.07769296054e-05 22.1044455439 20.9974145765 0.129214391941 0.122183424543 7.02523151271
1683 232.301749163 -24.2293122579 113.6 6.94940310207e-05 22.1053459884 20.9975401804 0.143454331504 0.135648523553 7.01778223731
1684 233.149178861 -22.0604850198 113.1 6.84537701486e-05 22.1058106449 20.9974583495 0.153497620225 0.145145324886 7.01425287265
1685 234.018495943 -19.9035928253 112.8 6.79722419196e-05 22.1055959563 20.9969415133 0.159050458074 0.150396015108 7.01706679831
1686 234.911059176 -17.7594526464 109.1 5.24695124594e-05 22.1066223365 20.9939713467 0.23249858357 0.219847593717 7.01520787484
1687 235.828304972 -15.628938947 104.9 0.0 22.1076599025 20.9903139315 0.318782461546 0.301436490554 7.01469413342
1703 255.390578191 15.5744877269 92.4 0.0 22.1093838094 20.9769522441 0.596023953259 0.563592388004 7.02910922356
1704 257.037268418 17.252594555 93.6 0.0 22.1090226787 20.978135388 0.567643434964 0.536756144274 7.02951631709
1705 258.749826131 18.8836689505 98.5 0.0 22.1094810239 20.9845978786 0.45729987137 0.43241672609 7.01223222959
1706 260.530887532 20.4643432745 96.7 0.0 22.1087854682 20.9817609883 0.496653097756 0.469628617849 7.02377934475
1707 262.382919118 21.9910476176 102.8 0.0 22.1081900567 20.9884258535 0.36322448343 0.34346028021 7.01446015748
1708 264.308144647 23.4600137452 101.1 0.0 22.1078707993 20.9861536774 0.399115021341 0.377397899423 7.02182029593
1709 266.308460773 24.8672841451 104.1 0.0 22.1064020101 20.9882199314 0.334148362502 0.315966283806 7.02918816853
1710 268.385341726 26.2087272796 101.2 0.0 22.1080087437 20.9864009292 0.39710618116 0.375498366646 7.0201941748
1711 270.539734138 27.4800601043 103.1 0.0 22.107173174 20.9878086158 0.355879847556 0.336515289411 7.02389402488
1712 272.771944377 28.6768789706 102.4 0.0 22.1084995525 20.988257858 0.371999769323 0.351758074794 7.012343587
1713 275.08152187 29.7946997631 108.0 0.0 22.1053121827 20.9915351215 0.253193405233 0.239416344095 7.03085402459
1714 277.467143458 30.8290079037 102.5 0.0 22.1066367895 20.9866117849 0.368017462492 0.347992457986 7.03072135669
1715 279.926505307 31.77531839 104.8 0.0 22.1079122552 20.9904398616 0.321105841938 0.303633448405 7.01241248012
1716 282.456230207 32.6292454417 105.4 0.0 22.1062659501 20.9895576781 0.307062895689 0.290354623673 7.02743566964
1717 285.051799108 33.3865805815 102.7 0.0 22.1077867294 20.9879294781 0.364934511371 0.345077260073 7.01873359094
1718 287.707515993 34.0433771225 102.7 0.0 22.1072234414 20.9873968404 0.364371223412 0.34454462241 7.02436475983
1719 290.416514571 34.5960381458 99.3 0.0 22.1074128438 20.9835980074 0.437666601315 0.41385176491 7.03089090358
1720 293.170813472 35.0414042349 101.2 0.0 22.1075556091 20.9859724511 0.396653046608 0.375069888592 7.02472471352
1721 295.961423716 35.3768366032 103.0 0.0 22.107979352 20.9884562675 0.358793228492 0.339270143993 7.01607896964
1722 298.778508187 35.6002909463 104.7 0.0 22.1068697109 20.9893412467 0.322136302479 0.304607838299 7.02306941073
1723 301.611588302 35.7103774613 103.4 0.0 22.1074065132 20.9883725712 0.349803819433 0.330769877367 7.02083354857
1724 304.449788331 35.706403065 98.9 0.0 22.1083414439 20.9839991595 0.447359985895 0.423017701503 7.0226099654
1725 307.282103893 35.5883928765 100.1 0.0 22.1070980654 20.9842484604 0.419927677959 0.39707807298 7.03203534002
1726 310.097678402 35.3570894351 102.5 0.0 22.1075882261 20.9875114509 0.368968899101 0.348892123893 7.02120547372
1727 312.8860704 35.0139297028 106.5 0.0 22.1058966447 20.9904352123 0.284148605783 0.268687173402 7.02852282128
1728 315.637495626 34.5610015018 102.6 0.0 22.10771261 20.9877442853 0.366975806095 0.347007481437 7.01971813896
1729 318.343030671 34.0009823918 102.4 0.0 22.1081547278 20.9879317963 0.371654944606 0.351432013091 7.01578812229
1730 320.994768933 33.3370650208 108.0 0.0 22.1053547 20.9915753254 0.253235922605 0.239456547961 7.03042862306
1731 323.585924398 32.5728735269 104.3 0.0 22.1072331167 20.9892326033 0.330811574608 0.312811061189 7.02039593376
1732 326.110883303 31.712375652 102.5 0.0 22.1067166007 20.9866872534 0.368097273782 0.348067926489 7.02992275483
1733 328.565207671 30.7597948944 100.5 0.0 22.1077302308 20.9853174416 0.411899921969 0.38948713281 7.02471375654
1734 330.94559757 29.7195263832 93.4 0.0 22.108784106 20.977657055 0.572049724869 0.540922673885 7.03243605757
1735 333.249820671 28.5960593293 93.3 0.0 22.1107940242 20.9794310332 0.576385805421 0.545022814456 7.01260302972
1736 335.476618197 27.3939080194 86.2 0.0 22.1117308223 20.9709647592 0.749194493145 0.708428430036 7.02282659274
1737 337.625596065 26.11755247 65.5 0.0 22.1176291795 20.944093959 1.35142267957 1.27788745908 7.03086077321
1738 339.697108978 24.7713891218 69.4 0.0 22.1178919562 20.9511762362 1.22609460391 1.15937888395 7.01423548423
1739 341.692143884 23.3596913668 80.0 0.0 22.1131491858 20.963486307 0.912699250802 0.863036372073 7.02700936919
1740 343.612207717 21.8865792714 58.5 0.0 22.1188004601 20.931847031 1.59802112967 1.51106770059 7.04632976207
1741 345.459222875 20.3559975831 92.1 0.0 22.1095787864 20.9767523619 0.603280635402 0.570454210915 7.0279657971
1742 347.235432617 18.7717009567 60.0 0.0 22.1185571868 20.9346084648 1.54280093491 1.45885221285 7.04269238769
1743 348.943317488 17.1372452976 30.4 0.0 22.1338278809 20.8687132311 3.03445996284 2.86934531307 7.04836367778
1744 350.58552308 15.4559841188 32.0 0.0 22.1303381332 20.8714740203 2.91958824158 2.76072412872 7.07176767139
1760 10.1002233105 -15.7768112447 90.5 0.0 22.1093650291 20.9744795279 0.641122133024 0.606236631896 7.03445524818
1761 11.0157024241 -17.9083032561 92.5 0.0 22.1104484541 20.9780867642 0.594739790373 0.562378100518 7.01819280824
1762 11.906601589 -20.0533588999 97.6 0.0 22.1089446395 20.9830061134 0.476695551127 0.450757025018 7.01987940009
1763 12.7743516681 -22.2111078728 78.1 0.0 22.1152615093 20.9626436085 0.967006339878 0.914388439134 7.01177510691
1764 13.6203061858 -24.3807370289 84.8 0.0 22.1129929532 20.97022344 0.786013691872 0.743244178668 7.0142453543
1765 14.4457456765 -26.5614857811 94.2 0.0 22.1093506546 20.9792005154 0.554096140638 0.523946001463 7.02464620653
1766 15.2518819294 -28.7526418635 98.3 0.0 22.1091291946 20.9840250374 0.461361605413 0.436257448222 7.01625365827
1767 16.0398620879 -30.9535374286 103.4 0.0 22.1062245149 20.9872548892 0.348621821143 0.329652195375 7.03265615803
1768 16.8107725743 -33.1635454549 107.3 0.0 22.105665973 20.9911013376 0.267667363174 0.253102727797 7.02894971116
1769 17.5656428157 -35.3820764385 97.1 0.0 22.1092412793 20.9826797451 0.488145129755 0.461583595537 7.01819400359
1770 18.3054487491 -37.6085753472 99.4 0.0 22.1072929833 20.9836035987 0.43536106132 0.411671676703 7.03183891395
1771 19.0311160889 -39.8425188141 98.7 0.0 22.1092954485 20.9846620699 0.452709685192 0.428076306589 7.01358036586
1772 19.7435233325 -42.0834125509 102.8 0.0 22.1077189089 20.9879803424 0.362753335647 0.343014769081 7.01916787314
1773 20.4435044793 -44.3307889617 104.8 0.0 22.106736575 20.9893281539 0.319930161722 0.302521740701 7.02416121882
1774 21.1318514248 -46.584204939 111.7 7.68694740244e-05 22.1048926766 20.9951186086 0.179626811054 0.169852743061 7.02656674437
1775 21.8093159765 -48.8432398269 112.6 0.000151683215913 22.1046775496 20.9958633963 0.161985596996 0.153171443755 7.02669411368
1776 22.4766114089 -51.1074935344 113.7 0.000150920516847 22.1044731114 20.9968187649 0.140670787944 0.13301644148 7.02628489763
1777 23.1344134327 -53.376584782 112.1 0.000150146217435 22.1051930945 20.9958250458 0.172165031563 0.162796982804 7.02266187099
1778 23.7833603891 -55.6501494976 115.8 0.000149386519365 22.1054257877 20.9998820091 0.101882990748 0.0963392121047 7.01214520427
1779 24.4240523343 -57.927839274 116.2 0.000148608958049 22.1042901229 20.9992155769 0.0932594826538 0.0881849366045 7.02261943298
1780 25.0570485325 -60.2093199794 115.5 0.000147819726702 22.1041658159 20.9983840936 0.106255894722 0.10047417242 7.02538958056
1781 25.6828624732 -62.494270433 116.1 0.000147023660633 22.1043582328 20.9991782529 0.0951971340831 0.0900171542363 7.02215630678
1782 26.3019529273 -64.7823811684 114.0 0.000146228479679 22.1042542406 20.9969231522 0.134729983881 0.127398895524 7.02780829967
1783 26.914708339 -67.0733532693 114.5 0.000145440326977 22.1046889171 20.9978512747 0.125661483677 0.118823841355 7.022357015
1784 27.5214194281 -69.3668972692 114.6 0.000144643175583 22.1053127282 20.998544291 0.124389640074 0.117621202821 7.0159034356
1785 28.1222297305 -71.6627321065 115.6 0.000143849403375 22.1053029603 20.9995616183 0.105513789915 0.0997724479027 7.01380809443
1786 28.7170419862 -73.9605841223 116.5 0.000143057836781 22.1035451489 20.998815798 0.0869155221153 0.0821861712029 7.02941623859
1787 29.3053286541 -76.2601860878 115.5 0.000142256914874 22.1051112129 20.9992780485 0.107201291714 0.101368127344 7.0159416841
1788 18.0633665661 -78.4392105104 116.1 0.000141893753737 22.1047338893 20.9995334688 0.0955727906153 0.0903723700978 7.01840234614
1789 15.7341116596 -80.7044840606 117.7 0.000141109774054 22.1037711254 21.0002403181 0.064888811144 0.0613580038645 7.02456285711
1790 11.5225793994 -82.9303703738 115.5 0.000140240252746 22.1041872378 20.9984043498 0.106277316641 0.100494428704 7.02517539613
1791 3.01663063662 -85.0615113074 116.0 0.000137745140394 22.1049467409 20.9996329231 0.0976567947492 0.0923429769166 7.01649363163
1792 342.470433223 -86.8941990227 115.6 0.00013355986301 22.1043387339 20.9986498586 0.104549563527 0.0988606881499 7.02344209962
1793 295.096106367 -87.6002605649 116.1 0.000129672922813 22.1040529392 20.9988895714 0.0948918405361 0.0897284726854 7.02520820581
1794 255.410384601 -86.4322572097 115.1 0.000124766732342 22.1040196949 20.9978360125 0.113643076774 0.107459394323 7.02772766053
1795 239.720868678 -84.4725444117 114.8 0.000120364997858 22.1039217358 20.9974350144 0.119212295525 0.11272557411 7.02936710481
1796 232.861544823 -82.3044109624 117.0 0.0001171491244 22.1049144817 21.0006166464 0.0789851729618 0.0746873376532 7.01464701829
1797 229.331304441 -80.0640601249 117.2 0.000113245828957 22.1039093002 20.999867965 0.0742712418362 0.0702299065627 7.02425891143
1798 227.339899922 -77.7919700259 117.2 0.000109525711119 22.1046942201 21.0006101748 0.0750561616756 0.0709721164089 7.01641526414
1799 226.174750835 -75.5039057039 116.5 0.000106058257409 22.1046213819 20.9998334697 0.0879917550832 0.0832038429007 7.01865724538
1800 225.502559067 -73.207293172 117.4 0.000103005813743 22.1048521493 21.0009609714 0.0715116647072 0.0676204868313 7.01440686907
1801 225.148109196 -70.9061548998 114.8 9.84093998173e-05 22.1039619871 20.9974730755 0.119252546839 0.112763635222 7.02896448939
1802 225.010996309 -68.6029246265 116.0 9.68472557154e-05 22.1041327656 20.9988632387 0.0968428194523 0.091573292613 7.02462799316
1803 225.029793818 -66.2992184647 98.1 0.0 22.1089050311 20.9835724262 0.465559994206 0.440227389283 7.01900161464
1804 225.164962107 -63.9962001873 115.9 9.18565527359e-05 22.1052895924 20.9998552158 0.0998724126164 0.0944380359454 7.01328721687
1805 225.390008353 -61.6947696914 116.5 9.0176580286e-05 22.1044122229 20.9996356918 0.0877825961169 0.0830060649412 7.02074724418
1806 225.686606335 -59.3956672583 116.9 8.88943127456e-05 22.1049531269 21.0005521569 0.0808805710729 0.0764796011047 7.01447715884
1807 226.041754528 -57.0995346536 117.7 8.97525032568e-05 22.1045298415 21.0009577501 0.0656475273008 0.062075435854 7.01698078602
1808 226.446045828 -54.8069528403 119.1 9.1984582172e-05 22.1046700874 21.0024875047 0.0401112800092 0.0379286972657 7.01258890842
1809 226.892573713 -52.5184664255 117.7 8.73698120203e-05 22.1042965721 21.0007371736 0.0654142578738 0.061854859361 7.01931127825
1810 227.376218193 -50.2346001842 118.7 8.90182208516e-05 22.1032574147 21.0007542001 0.0460038199415 0.0435006052968 7.02755666075
1811 227.893166646 -47.955870767 118.4 8.72326004121e-05 22.1046473663 21.001769515 0.0528888543602 0.0500110030221 7.01430712384
1812 228.440584483 -45.6827954411 114.0 7.64144579563e-05 22.105853683 20.9984355639 0.136329426328 0.128911307204 7.0118251278
1813 229.016384095 -43.4158988359 112.0 7.00498860135e-05 22.1061160801 20.9965923587 0.175025966726 0.165502245355 7.01366461717
1814 229.619059805 -41.1557185311 113.3 7.31442074334e-05 22.1053351898 20.9972175231 0.149185640533 0.141067973768 7.01855704005
1815 230.247568172 -38.9028098112 114.5 7.50076469224e-05 22.1041695388 20.9973601575 0.125142105371 0.118332724079 7.02754987245
1816 230.90124006 -36.6577499357 117.7 8.24997423349e-05 22.1036146954 21.0000924 0.0647323812079 0.0612100857804 7.02612685083
1817 231.579715335 -34.421142176 116.4 7.83577461748e-05 22.1039162344 20.9990652259 0.0891513328534 0.0843003243441 7.02592239082
1818 232.282893993 -32.1936196788 115.2 7.49013281943e-05 22.1054799816 20.9993194515 0.113217586195 0.107057056044 7.01291527136
1819 233.010899368 -29.9758493107 115.8 7.62894031097e-05 22.104972922 20.9994537852 0.10143012505 0.095910988275 7.01666797837
1820 233.764050333 -27.7685356102 114.9 7.40426207962e-05 22.1050926683 20.9986451119 0.118492524819 0.112044968425 7.01744189101
1821 234.542840312 -25.572424828 112.7 6.92644351323e-05 22.1054843241 20.99673116 0.160864743832 0.152111579789 7.01840568181
