# r frac rho dNdR
57.1 0.400192121119 0.00939367214407 154.023154245
57.2 0.40016528258 0.00933893308951 153.652132813
57.3 0.399914458372 0.00928460779175 153.196829124
57.4 0.399377474563 0.00923069240941 152.634073429
57.5 0.399189384839 0.00917718314336 152.206758226
57.6 0.399143685287 0.0091240762362 151.835386422
57.7 0.398945505848 0.00907136797176 151.407661384
57.8 0.398903680534 0.00901905467452 151.040913622
57.9 0.398871719933 0.00896713270914 150.679383448
58.0 0.398622910213 0.00891559847993 150.237589917
58.1 0.398314520143 0.00886444843037 149.775226514
58.2 0.398142767226 0.00881367904259 149.366049664
58.3 0.398022223897 0.00876328683692 148.977719715
58.4 0.397876954625 0.00871326837136 148.581737985
58.5 0.397692907261 0.00866362024117 148.172923252
58.6 0.397650908061 0.00861433907835 147.818583784
58.7 0.397631613341 0.00856542155122 147.474086141
58.8 0.397471970864 0.00851686436393 147.079029443
58.9 0.397342564026 0.00846866425606 146.696738712
59.0 0.397169826477 0.00842081800215 146.30003013
59.1 0.397140476804 0.00837332241126 145.957626528
59.2 0.397128283718 0.00832617432657 145.622873296
59.3 0.397073350619 0.00827937062494 145.273806275
59.4 0.397042286104 0.00823290821649 144.934838373
59.5 0.397011127443 0.00818678404422 144.597175362
59.6 0.39698556844 0.00814099508356 144.262879061
59.7 0.39695302926 0.00809553834203 143.927367106
59.8 0.396917843115 0.00805041085877 143.59221677
59.9 0.39689102407 0.00800560970423 143.261402734
60.0 0.396856717132 0.00796113197975 142.929187203
60.1 0.396825605975 0.00791697481719 142.599420183
60.2 0.396751260135 0.00787313537855 142.255439107
60.3 0.39660168744 0.0078296108556 141.885894813
60.4 0.396578203194 0.00778639846956 141.562820525
60.5 0.396545874191 0.00774349547069 141.237849933
60.6 0.396500899346 0.00770089913797 140.909646167
60.7 0.396498979668 0.00765860677875 140.597983533
60.8 0.396447956917 0.0076166157284 140.270146918
60.9 0.396422437104 0.00757492334997 139.952583226
61.0 0.396387926416 0.00753352703387 139.633075252
61.1 0.396196329203 0.00749242419754 139.259582792
61.2 0.395989561919 0.00745161228513 138.882234921
61.3 0.395829923504 0.00741108876714 138.522860316
61.4 0.395752505806 0.00737085114018 138.193596676
61.5 0.395632094518 0.0073308969266 137.850620125
61.6 0.395520393364 0.0072912236742 137.511997513
61.7 0.395493201025 0.00725182895593 137.203997874
61.8 0.395302418207 0.0072127103696 136.840539735
61.9 0.395131377349 0.00717386553756 136.485310682
62.0 0.394993238465 0.00713529210646 136.142794717
62.1 0.394857233842 0.00709698774689 135.802329131
62.2 0.394815831965 0.00705895015317 135.495636034
62.3 0.394592363342 0.00702117704303 135.127753748
62.4 0.394443062324 0.00698366615733 134.786636424
62.5 0.394360718064 0.00694641525984 134.469654648
62.6 0.39421316664 0.00690942213689 134.131685834
62.7 0.394186076164 0.0068726845972 133.83590468
62.8 0.394162477379 0.00683620047153 133.542413307
62.9 0.394040879097 0.00679996761248 133.216886245
63.0 0.393899476648 0.00676398389423 132.885909006
63.1 0.393732462158 0.00672824721226 132.547562395
63.2 0.393694194282 0.00669275548314 132.253748294
63.3 0.393673755173 0.00665750664427 131.967003487
63.4 0.393643001435 0.00662249865361 131.677870047
63.5 0.393414443678 0.00658772948951 131.323779289
63.6 0.39322924135 0.0065531971504 130.985473528
63.7 0.393091788015 0.00651889965463 130.664314949
63.8 0.392981946131 0.00648483504017 130.353517132
63.9 0.392865126604 0.00645100136444 130.041566869
64.0 0.39283557545 0.00641739670408 129.759603488
64.1 0.392812282789 0.00638401915469 129.480737285
64.2 0.392782468177 0.00635086683067 129.200745995
64.3 0.392721376789 0.00631793786496 128.911511902
64.4 0.392585155188 0.00628523040886 128.598728731
64.5 0.392550491899 0.00625274263179 128.320301784
64.6 0.392500772832 0.00622047272113 128.03797772
64.7 0.392370965237 0.00618841888197 127.730611342
64.8 0.392328013851 0.00615657933694 127.452593084
64.9 0.39230702544 0.00612495232598 127.182704494
65.0 0.392149404926 0.00609353610621 126.869587098
65.1 0.391991093487 0.00606232895164 126.557398453
65.2 0.391871168774 0.00603132915307 126.258724586
65.3 0.391366624016 0.00600053501786 125.837472618
65.4 0.391098896858 0.00596994486974 125.493800618
65.5 0.390962675251 0.00593955704864 125.193511176
65.6 0.390881112191 0.0059093699105 124.911782152
65.7 0.390855790679 0.00587938182711 124.649005935
65.8 0.39084255484 0.00584959118592 124.391014572
65.9 0.390805596906 0.00581999638984 124.126406695
66.0 0.390770905292 0.00579059585713 123.863461137
66.1 0.390767686188 0.00576138802117 123.611407534
66.2 0.39072702593 0.00573237133032 123.34842539
66.3 0.390675775198 0.00570354424777 123.083041214
66.4 0.390531702463 0.00567490525134 122.789415582
66.5 0.390452177724 0.00564645283333 122.517100086
66.6 0.390310391158 0.00561818550039 122.226256486
66.7 0.390161045461 0.00559010177333 121.934093206
66.8 0.389896524848 0.00556220018696 121.607054299
66.9 0.389633506506 0.00553447928998 121.281668536
67.0 0.38922299939 0.00550693764477 120.911643238
67.1 0.389133825893 0.00547957382729 120.642595209
67.2 0.389108493307 0.00545238642691 120.394250839
67.3 0.38904407239 0.00542537404624 120.134703431
67.4 0.38890047588 0.00539853530105 119.851666527
67.5 0.388739659766 0.00537186882007 119.564336637
67.6 0.388508803474 0.00534537324486 119.256526462
67.7 0.388390546354 0.0053190472297 118.984310531
67.8 0.388381759712 0.00529288944141 118.746522293
67.9 0.388343118583 0.00526689855925 118.500444764
68.0 0.388287703905 0.00524107327478 118.250111454
68.1 0.388148887221 0.00521541229171 117.975297039
68.2 0.388134034274 0.00518991432577 117.73905028
68.3 0.388090604145 0.00516457810461 117.494963175
68.4 0.387940398656 0.00513940236764 117.219454359
68.5 0.387933967837 0.00511438586593 116.98826675
68.6 0.387633248129 0.00508952736206 116.669293861
68.7 0.387330210776 0.00506482563002 116.350755742
68.8 0.387192332702 0.00504027945508 116.082861592
68.9 0.38717389627 0.00501588763364 115.851637219
69.0 0.387072439303 0.00499164897319 115.596406036
69.1 0.386534070291 0.0049675622921 115.21182618
69.2 0.386424625366 0.00494362641957 114.95622454
69.3 0.386245345844 0.00491984019549 114.680767018
69.4 0.386079236342 0.00489620247032 114.410166901
69.5 0.38603795509 0.004872712105 114.177421843
69.6 0.38598666663 0.00484936797082 113.942510952
69.7 0.38587120759 0.00482616894933 113.689489286
69.8 0.385569649361 0.00480311393221 113.382606928
69.9 0.385531055606 0.00478020182119 113.153975264
70.0 0.385446577632 0.00475743152792 112.91267188
70.1 0.385341688258 0.00473480197387 112.666217907
70.2 0.385306421654 0.00471231209026 112.440917558
70.3 0.385291603453 0.0046899608179 112.222327861
70.4 0.38526230294 0.00466774710715 112.000256457
70.5 0.385255690939 0.00464566991779 111.785509352
70.6 0.385219479766 0.00462372821889 111.562902591
70.7 0.385048361329 0.00460192098881 111.302041189
70.8 0.38479991257 0.00458024721499 111.019754698
70.9 0.384578945034 0.00455870589395 110.746347722
71.0 0.384463641879 0.00453729603112 110.504242606
71.1 0.384265310657 0.00451601664081 110.239130616
71.2 0.384132116932 0.00449486674608 109.993568547
71.3 0.384066741243 0.00447384537867 109.768213118
71.4 0.383825030741 0.0044529515789 109.493302149
71.5 0.383736988081 0.00443218439558 109.263077959
71.6 0.383533864842 0.00441154288595 109.000911824
71.7 0.383459332956 0.00439102611554 108.776106034
71.8 0.383239764822 0.00437063315814 108.510976992
71.9 0.382774478904 0.00435036309569 108.177296803
72.0 0.382482643298 0.00433021501821 107.893691118
72.1 0.382312606769 0.00431018802368 107.645338662
72.2 0.382115084631 0.00429028121802 107.390088877
72.3 0.381781757732 0.00427049371496 107.097595102
72.4 0.38170736374 0.00425082463599 106.878591933
72.5 0.381547811716 0.00423127311025 106.636504909
72.6 0.381230283228 0.00421183827449 106.351148442
72.7 0.381120575392 0.00419251927298 106.124620187
72.8 0.381046408454 0.00417331525741 105.908712453
72.9 0.380852127443 0.00415422538685 105.660183839
73.0 0.380385828118 0.00413524882767 105.337148975
73.1 0.379841563584 0.00411638475344 104.99365728
73.2 0.379407519093 0.00409763234488 104.68174388
73.3 0.37927404843 0.0040789907898 104.453660815
73.4 0.379257935071 0.004060459283 104.258583438
73.5 0.379234954527 0.00404203702621 104.062244669
73.6 0.379207008978 0.00402372322804 103.865172978
73.7 0.379025560907 0.0040055171039 103.626762318
73.8 0.378951661424 0.0039874178759 103.418481009
73.9 0.378435954653 0.00396942477285 103.090514705
74.0 0.378344483258 0.00395153703013 102.879007386
74.1 0.37828856771 0.00393375388967 102.677830067
74.2 0.378011860436 0.00391607459985 102.417473305
74.3 0.377956925386 0.00389849841547 102.217948624
74.4 0.377802842382 0.00388102459766 101.992291976
74.5 0.377775597749 0.00386365241383 101.801542845
74.6 0.377542492048 0.00384638113761 101.556020212
74.7 0.377345552409 0.00382921004877 101.321005987
74.8 0.377196393791 0.00381213843321 101.09955753
74.9 0.376779045453 0.00379516558282 100.807064861
75.0 0.376410534987 0.0037782907955 100.528578381
75.1 0.376152682854 0.00376151337505 100.280504954
75.2 0.376101505959 0.00374483263114 100.088234827
75.3 0.37608949517 0.00372824787925 99.9069725566
75.4 0.375878609299 0.00371175844058 99.6735374748
75.5 0.375509627495 0.00369536364206 99.3990022329
75.6 0.375322686499 0.00367906281621 99.1734620558
75.7 0.375243374591 0.00366285530118 98.9770301435
75.8 0.375200151147 0.0036467404406 98.7907160183
75.9 0.375052007819 0.00363071758362 98.57740448
76.0 0.375040699229 0.00361478608477 98.4006687681
76.1 0.374781359951 0.00359894530398 98.1595156371
76.2 0.374412783117 0.00358319460648 97.8905729288
76.3 0.374378237163 0.00356753336278 97.7096771175
76.4 0.374366381171 0.00355196094858 97.5352507587
76.5 0.374107923678 0.00353647674478 97.2972235789
76.6 0.374006015509 0.00352108013737 97.1005970192
76.7 0.373925971797 0.00350577051742 96.9102485325
76.8 0.373782320699 0.00349054728102 96.7040327227
76.9 0.373626876322 0.00347540982923 96.4954148867
77.0 0.373616821158 0.00346035756802 96.3249324898
77.1 0.373444832204 0.00344538990826 96.1132917286
77.2 0.372957250369 0.00343050626563 95.8212288049
77.3 0.37294012788 0.00341570606062 95.6507671538
77.4 0.37291459251 0.00340098871844 95.4786686873
77.5 0.372900035471 0.003386353669 95.3098985634
77.6 0.372675530693 0.00337180034685 95.0880707638
77.7 0.372074151763 0.00335732819117 94.7709423811
77.8 0.371705186134 0.00334293664569 94.5139305605
77.9 0.371627215043 0.00332862515865 94.3315958217
78.0 0.371388500913 0.0033143931828 94.1090846367
78.1 0.370956865932 0.00330024017529 93.8384644222
78.2 0.370676607047 0.00328616559768 93.6069282699
78.3 0.370588837501 0.00327216891589 93.4246407836
78.4 0.370268387053 0.00325824960015 93.1843487316
78.5 0.370117341844 0.00324440712494 92.9873686858
78.6 0.369929556644 0.00323064096901 92.7817766223
78.7 0.369763904744 0.00321695061527 92.5823578479
78.8 0.369582260458 0.00320333555081 92.3795516167
78.9 0.369534576763 0.00318979526681 92.210793783
79.0 0.369459878822 0.00317632925855 92.0358113324
79.1 0.369355097281 0.00316293702533 91.8538730091
79.2 0.369323630688 0.00314961807048 91.690684945
79.3 0.36930717554 0.00313637190126 91.5317022076
79.4 0.369139204734 0.00312319802888 91.3357003045
79.5 0.368870364501 0.00311009596844 91.1153770091
79.6 0.368604131013 0.00309706523889 90.8963724317
79.7 0.368385342324 0.00308410536302 90.6897187575
79.8 0.368211519904 0.00307121586737 90.4947451614
79.9 0.367805376617 0.00305839628227 90.2433592465
80.0 0.367619238042 0.00304564614174 90.0466399625
80.1 0.36722979318 0.0030329649835 89.8007989437
80.2 0.36713803089 0.00302035234891 89.6283878485
80.3 0.367027031934 0.00300780778294 89.4518001896
80.4 0.366804918303 0.00299533083415 89.248702074
80.5 0.366470090422 0.00298292105466 89.0188377352
80.6 0.366177370676 0.0029705780001 88.7998863435
80.7 0.365877612656 0.00295830122957 88.5798956129
80.8 0.365778334536 0.00294609030565 88.4090285953
80.9 0.365648760037 0.00293394479433 88.2313552405
81.0 0.365467771275 0.00292186426499 88.0418223923
81.1 0.365311813139 0.00290984829038 87.8588745291
81.2 0.3652090566 0.00289789644658 87.6892435468
81.3 0.364960523116 0.00288600831296 87.4851666322
81.4 0.364876017879 0.00287418347217 87.3209558455
81.5 0.364618270248 0.00286242151011 87.1158332117
81.6 0.364467156737 0.00285072201588 86.9367598848
81.7 0.364299150359 0.00283908458176 86.7541914721
81.8 0.364271823336 0.0028275088032 86.6056083483
81.9 0.363575875308 0.00281599427878 86.2987477796
82.0 0.363044496922 0.00280454061016 86.0318297848
82.1 0.362774974062 0.00279314740208 85.8276760279
82.2 0.36252249011 0.00278181426233 85.628154294
82.3 0.362230971927 0.00277054080171 85.4200194532
82.4 0.361681518648 0.00275932663402 85.1517774702
82.5 0.360910812016 0.00274817137601 84.8323437046
82.6 0.360307066486 0.00273707464739 84.5530699122
82.7 0.360152981415 0.00272603607074 84.3799950409
82.8 0.359751731625 0.00271505527157 84.1496096586
82.9 0.359251223818 0.00270413187823 83.8967329882
83.0 0.359038220373 0.00269326552191 83.7116501262
83.1 0.358927519344 0.00268245583659 83.5509225371
83.2 0.358495904494 0.00267170245907 83.3160756015
83.3 0.358143065636 0.00266100502889 83.1002076326
83.4 0.357807920224 0.00265036318831 82.8890774112
83.5 0.357444474993 0.00263977658235 82.6720249851
83.6 0.356777596916 0.00262924485866 82.3855467479
83.7 0.356390394029 0.0026187676676 82.1644098158
83.8 0.356250546244 0.00260834466216 82.0008620446
83.9 0.356025959432 0.00259797549794 81.8183094915
84.0 0.355737819028 0.00258765983313 81.6217043073
84.1 0.354917797849 0.00257739732852 81.303830628
84.2 0.354571730881 0.00256718764742 81.0953157024
84.3 0.354331840771 0.0025570304557 80.9116568521
84.4 0.354002563074 0.0025469254217 80.7081499084
84.5 0.353536355821 0.00253687221628 80.4740678814
84.6 0.353086500738 0.00252687051273 80.2443921102
84.7 0.353029049662 0.00251691998682 80.1044306135
84.8 0.352828558016 0.00250702031671 79.9324549847
84.9 0.352533607219 0.00249717118296 79.7396057202
85.0 0.352374260788 0.00248737226854 79.5779379515
85.1 0.351836154628 0.00247762325875 79.3313270052
85.2 0.351526703636 0.00246792384123 79.1369172933
85.3 0.351510835631 0.00245827370595 79.0090571738
85.4 0.350682525942 0.00244867254518 78.6992227841
85.5 0.350131875209 0.00243912005345 78.4525239317
85.6 0.349559488498 0.00242961592758 78.2016856661
85.7 0.348975154458 0.00242015986659 77.9489143413
85.8 0.348190550852 0.00241075157176 77.6522205597
85.9 0.347633900015 0.00240139074655 77.4071620149
86.0 0.347165394724 0.00239207709661 77.1824157904
86.1 0.346720919115 0.00238281032974 76.9636553847
86.2 0.346559541464 0.00237359015591 76.8082708497
86.3 0.34622082203 0.00236441628721 76.6140782551
86.4 0.345803444595 0.00235528843782 76.4030620024
86.5 0.345109308219 0.00234620632404 76.1315993069
86.6 0.344589401268 0.00233716966424 75.8993058841
86.7 0.344447858242 0.00232817817882 75.7508938956
86.8 0.344390788496 0.00231923159024 75.6214427872
86.9 0.344152194642 0.002310329623 75.4525474193
87.0 0.343835038851 0.00230147200357 75.266929135
87.1 0.343596666481 0.00229265846043 75.0990560188
87.2 0.342890172431 0.00228388872401 74.8294946345
87.3 0.34202513531 0.00227516252674 74.5261696587
87.4 0.341761790926 0.00226647960293 74.3546358694
87.5 0.341597084582 0.00225783968886 74.2050100853
87.6 0.34109346411 0.00224924252269 73.9822881972
87.7 0.340516362663 0.00224068784448 73.7442893119
87.8 0.340148272665 0.00223217539615 73.5521687125
87.9 0.339674659028 0.00222370492152 73.3378070528
88.0 0.33919023088 0.00221527616619 73.1217234272
88.1 0.338742098278 0.00220688887765 72.9140665177
88.2 0.338237816982 0.00219854280516 72.6949299856
88.3 0.337988059111 0.0021902376998 72.5310356124
88.4 0.337904904239 0.00218197331443 72.4032938305
88.5 0.337609591225 0.00217374940367 72.2305060211
88.6 0.336990273195 0.00216556572389 71.9889836823
88.7 0.336456890491 0.00215742203322 71.7664791485
88.8 0.336063906029 0.0021493180915 71.5745062412
88.9 0.335448798627 0.00214125366027 71.3358343509
89.0 0.334816129876 0.00213322850279 71.0941108842
89.1 0.334514667525 0.00212524238399 70.9232952601
89.2 0.333749824396 0.00211729507047 70.6548542788
89.3 0.332954260821 0.00210938633048 70.3806844546
89.4 0.332876105023 0.00210151593392 70.2587162132
89.5 0.332704205687 0.00209368365231 70.1173166416
89.6 0.331939515037 0.00208588925879 69.8515562267
89.7 0.331080400928 0.00207813252811 69.5667096664
89.8 0.330717955601 0.00207041323658 69.3868780415
89.9 0.330212373051 0.00206273116211 69.1775567553
90.0 0.329652691169 0.00205508608417 68.957502985
90.1 0.329187913096 0.00204747778377 68.7578874589
90.2 0.32854011615 0.00203990604346 68.5206556713
90.3 0.327799858991 0.00203237064733 68.2648343976
90.4 0.327291620266 0.00202487138097 68.0579797551
90.5 0.326444114969 0.00201740803145 67.7812559121
90.6 0.326005202262 0.00200998038737 67.5900253857
90.7 0.325795040013 0.00200258823877 67.4466785684
90.8 0.3251643082 0.00199523137718 67.2167787833
90.9 0.324443817868 0.00198790959555 66.9689922613
91.0 0.323445149171 0.00198062268831 66.664563613
91.1 0.322440726404 0.0019733704513 66.3598093674
91.2 0.321975187147 0.00196615268177 66.1666557863
91.3 0.321251749485 0.00195896917837 65.9211118266
91.4 0.32042286283 0.00195181974119 65.6546450984
91.5 0.319920069283 0.00194470417164 65.4556414422
91.6 0.318953474137 0.00193762227255 65.1624292326
91.7 0.318074047688 0.0019305738481 64.8878209187
91.8 0.317974165355 0.0019235587038 64.772775553
91.9 0.317312381347 0.00191657664653 64.5437355473
92.0 0.316599895559 0.00190962748448 64.3050296243
92.1 0.316027290329 0.00190271102717 64.0953534855
92.2 0.314845447931 0.00189582708542 63.7628687914
92.3 0.314130477343 0.00188897547134 63.5257291947
92.4 0.313655194256 0.00188215599836 63.3376442814
92.5 0.312931784589 0.00187536848114 63.1000377377
92.6 0.312417490676 0.00186861273564 62.9051904733
92.7 0.312196347476 0.00186188857908 62.7698134612
92.8 0.312181010538 0.00185519582991 62.6761134487
92.9 0.312056816158 0.00184853430783 62.5608269079
93.0 0.311484041114 0.00184190383374 62.3560380586
93.1 0.311036202958 0.00183530422981 62.1767808472
93.2 0.310329816421 0.00182873531936 61.9463962128
93.3 0.309879976012 0.00182219692696 61.7677775064
93.4 0.30919181313 0.00181568887833 61.5422026393
93.5 0.308548326854 0.00180921100039 61.3261217947
93.6 0.308042702821 0.00180276312124 61.1379893611
93.7 0.307470180967 0.00179634507011 60.9371046886
93.8 0.306655239101 0.00178995667742 60.6887859124
93.9 0.306045659446 0.0017835977747 60.4817285663
94.0 0.305542606139 0.00177726819464 60.2962522079
94.1 0.304890104122 0.00177096777104 60.0818224054
94.2 0.303580722277 0.00176469633883 59.7387105482
94.3 0.30303926069 0.00175845373404 59.5474397334
94.4 0.302780286732 0.0017522397938 59.4121115209
94.5 0.302023100343 0.00174605435633 59.1795150534
94.6 0.301642965239 0.00173989726094 59.0213233216
94.7 0.300370234086 0.00173376834801 58.6891453414
94.8 0.299548770451 0.00172766745899 58.4459245769
94.9 0.29872010865 0.00172159443638 58.201958366
95.0 0.298364040754 0.00171554912373 58.0506000315
95.1 0.297717732878 0.00170953136565 57.8432484175
95.2 0.297096275027 0.00170354100775 57.6412725069
95.3 0.296577772201 0.00169757789671 57.4597822349
95.4 0.295748178143 0.00169164188018 57.2185858279
95.5 0.295296855562 0.00168573280686 57.0511191925
95.6 0.295049456061 0.00167985052642 56.9234359622
95.7 0.29436169926 0.00167399488955 56.7112433177
95.8 0.293114708982 0.00166816574792 56.3920255669
95.9 0.291777787644 0.00166236295417 56.0563940541
96.0 0.290295891628 0.00165658636192 55.6938577624
96.1 0.289387573026 0.00165083582576 55.4421932272
96.2 0.289117779356 0.00164511120122 55.3133633879
96.3 0.288695937858 0.00163941234479 55.1558157802
96.4 0.287819928789 0.00163373911391 54.9120301126
96.5 0.287247274981 0.00162809136694 54.7266899669
96.6 0.286672118657 0.00162246896319 54.5413609756
96.7 0.285826088451 0.00161687176287 54.305054608
96.8 0.285461633192 0.00161129962711 54.1607452246
96.9 0.284800202577 0.00160575241795 53.9605411814
97.0 0.284037235173 0.00160022999834 53.7416525323
97.1 0.283629901978 0.00159473223211 53.5905372392
97.2 0.283163549877 0.00158925898397 53.4286766208
97.3 0.282755447385 0.00158381011954 53.278211627
97.4 0.28199312911 0.00157838550528 53.0614835725
97.5 0.280996955318 0.00157298500855 52.8013824254
97.6 0.279846819299 0.00156760849754 52.5130790556
97.7 0.278942577813 0.00156225584131 52.2716198506
97.8 0.27786884179 0.00155692690977 51.9990787506
97.9 0.276113980742 0.00155162157366 51.599970608
98.0 0.275054691099 0.00154633970458 51.3317391777
98.1 0.273893840317 0.00154108117492 51.0452881228
98.2 0.272291603258 0.00153584585792 50.6774459895
98.3 0.271591797881 0.00153063362764 50.4783092731
98.4 0.270552680996 0.00152544435894 50.216712073
98.5 0.269781944131 0.00152027792747 50.0055484814
98.6 0.268586802605 0.00151513420971 49.7163763772
98.7 0.267309394918 0.00151001308292 49.4127588346
98.8 0.266277794212 0.00150491442512 49.1553178804
98.9 0.265354317658 0.00149983811516 48.9184842472
99.0 0.265077754142 0.00149478403263 48.8013668022
99.1 0.264328466758 0.0014897520579 48.5976315285
99.2 0.263134734787 0.0014847420721 48.3128217698
99.3 0.262193870333 0.00147975395712 48.0751231504
99.4 0.260932123973 0.00147478759561 47.7792863142
99.5 0.260321368684 0.00146984287095 47.6032665107
99.6 0.259528853986 0.00146491966728 47.3945058504
99.7 0.25884823698 0.00146001786947 47.2066914382
99.8 0.258283275854 0.0014551373631 47.040423685
99.9 0.257634349365 0.00145027803452 46.8593084629
100.0 0.25719876959 0.00144543977075 46.7174092528
100.1 0.256760958141 0.00144062245955 46.5754637506
100.2 0.256210608514 0.0014358259894 46.413489922
100.3 0.255677211829 0.00143105024946 46.2549946899
100.4 0.25500646992 0.00142629512961 46.0720872709
100.5 0.254439203755 0.0014215605204 45.9083167122
100.6 0.253896454068 0.0014168463131 45.7493792152
100.7 0.252911629818 0.00141215239963 45.5112929521
100.8 0.251799841033 0.00140747867262 45.2510022385
100.9 0.250305935297 0.00140282502535 44.9228032501
101.0 0.249309045566 0.00139819135179 44.6845366822
101.1 0.248686387316 0.00139357754655 44.5138675144
101.2 0.247952330245 0.00138898350491 44.3237168042
101.3 0.247006524511 0.00138440912282 44.0962473755
101.4 0.2462459242 0.00137985429687 43.9023790623
101.5 0.245929927361 0.00137531892427 43.7881653047
101.6 0.24509329928 0.00137080290292 43.5816565037
101.7 0.243899929223 0.00136630613131 43.3123214261
101.8 0.24300045744 0.00136182850858 43.0957985697
101.9 0.241906307955 0.0013573699345 42.8453456337
102.0 0.241047438151 0.00135293030947 42.6371486881
102.1 0.240303118533 0.00134850953448 42.4497147761
102.2 0.239185041384 0.00134410751117 42.1968157053
102.3 0.238188008903 0.00133972414175 41.9658871907
102.4 0.236913194328 0.00133535932906 41.6866667545
102.5 0.236048378086 0.00133101297653 41.4802060539
102.6 0.234943245229 0.00132668498821 41.2320913957
102.7 0.233498673001 0.0013223752687 40.9251129183
102.8 0.232485722553 0.00131808372322 40.6944682023
102.9 0.231583475887 0.00131381025756 40.4837589131
103.0 0.231000586636 0.00130955477809 40.3293354494
103.1 0.230284864008 0.00130531719176 40.1521353322
103.2 0.228872795189 0.0013010974061 39.8541217575
103.3 0.227909243831 0.00129689532917 39.6348640968
103.4 0.226968863387 0.00129271086964 39.4201819852
103.5 0.226072869554 0.00128854393671 39.2137379386
103.6 0.225031001327 0.00128439444014 38.9825410107
103.7 0.224025430441 0.00128026229024 38.7582045936
103.8 0.222968512665 0.00127614739789 38.5255588392
103.9 0.221332668199 0.00127204967447 38.1935959894
104.0 0.220300461533 0.00126796903193 37.9665029273
104.1 0.219036181941 0.00126390538275 37.7000344507
104.2 0.218422043503 0.00125985863995 37.5459922829
104.3 0.217905460164 0.00125582871706 37.4090779069
104.4 0.217128054656 0.00125181552814 37.227779863
104.5 0.216407793404 0.00124781898778 37.0567162126
104.6 0.215455212071 0.00124383901109 36.8463447568
104.7 0.214610966024 0.00123987551367 36.6549996766
104.8 0.213995920508 0.00123592841164 36.5032253541
104.9 0.212922272333 0.00123199762166 36.2736954352
105.0 0.212204749589 0.00122808306083 36.1053287197
105.1 0.211149848651 0.00122418464681 35.8800466485
105.2 0.209277799692 0.00122030229772 35.5166449059
105.3 0.208460770097 0.00121643593217 35.3329732361
105.4 0.207424900852 0.00121258546929 35.112708949
105.5 0.206318240763 0.00120875082866 34.8810214385
105.6 0.205383108975 0.00120493193037 34.6788699703
105.7 0.204565921743 0.00120112869498 34.4971063938
105.8 0.203950180255 0.0011973410435 34.3497169561
105.9 0.203787482272 0.00119356889746 34.2788924357
106.0 0.203305973972 0.00118981217882 34.1546740263
106.1 0.202826311364 0.00118607081003 34.0310651283
106.2 0.201450944452 0.00118234471398 33.7576588066
106.3 0.199930299392 0.00117863381404 33.4606139942
106.4 0.199203981253 0.00117493803403 33.297075929
106.5 0.198030385174 0.00117125729821 33.0592671335
106.6 0.196849896899 0.00116759153131 32.8208936134
106.7 0.196248361164 0.00116394065849 32.6795133602
106.8 0.195283440505 0.00116030460537 32.4780393225
106.9 0.194030110636 0.00115668329799 32.2291513818
107.0 0.19284406073 0.00115307666285 31.9920352611
107.1 0.192271154002 0.00114948462688 31.8570902625
107.2 0.191156368844 0.00114590711742 31.6327991494
107.3 0.190204351637 0.00114234406226 31.4359569543
107.4 0.189214527544 0.00113879538961 31.2333526435
107.5 0.187662089845 0.00113526102811 30.9384869267
107.6 0.186377847386 0.0011317409068 30.6885035673
107.7 0.185643632253 0.00112823495517 30.529583447
107.8 0.185184916901 0.00112474310309 30.4162966687
107.9 0.184317506478 0.00112126528087 30.236235177
108.0 0.183571702343 0.00111780141919 30.0765326164
108.1 0.182759369318 0.00111435144919 29.9063274937
108.2 0.181951653939 0.00111091530237 29.7372868588
108.3 0.180735833237 0.00110749291065 29.5020366227
108.4 0.179566898374 0.00110408420634 29.2750002261
108.5 0.17832745216 0.00110068912214 29.0370317547
108.6 0.177261885615 0.00109730759116 28.8279169984
108.7 0.175660434962 0.0010939395469 28.5322636707
108.8 0.17453954097 0.00109058492321 28.3152873756
108.9 0.172780848602 0.00108724365438 27.9954922277
109.0 0.17126740513 0.00108391567504 27.7161609447
109.1 0.170196500142 0.00108060092021 27.5090329433
109.2 0.169031608525 0.00107729932529 27.287230087
109.3 0.167257555472 0.00107401082606 26.9677424654
109.4 0.166386827678 0.00107073535867 26.7944961038
109.5 0.165683955251 0.00106747285963 26.6486613536
109.6 0.164454228126 0.00106422326582 26.41853709
109.7 0.163676442203 0.00106098651449 26.2614776845
109.8 0.16227611395 0.00105776254324 26.0050280951
109.9 0.160760322352 0.00105455129005 25.7307132263
110.0 0.159949583992 0.00105135269325 25.5697675991
110.1 0.159381077648 0.0010481666915 25.4478804325
110.2 0.158191107315 0.00104499322385 25.2271734628
110.3 0.157158031656 0.00104183222967 25.0319831705
110.4 0.15579951489 0.0010386836487 24.7854841555
110.5 0.154094211339 0.00103554742101 24.4844715986
110.6 0.152685680831 0.00103242348702 24.2312770878
110.7 0.151118774964 0.00102931178749 23.9535825363
110.8 0.149566293467 0.00102621226352 23.6788341817
110.9 0.147970142743 0.00102312485654 23.3978355878
111.0 0.146878619324 0.00102004950833 23.1972046486
111.1 0.145374156026 0.00101698616098 22.9319101494
111.2 0.143705200783 0.00101393475692 22.6413300144
111.3 0.142572712878 0.00101089523892 22.4358618556
111.4 0.141534270049 0.00100786755005 22.2456611513
111.5 0.139936953293 0.00100485163372 21.9681738073
111.6 0.139261834123 0.00100184743366 21.8359430989
