# r frac rho dNdR
57.1 0.406318421718 0.00939367214407 156.38100212
57.2 0.406289658557 0.00933893308951 156.003719699
57.3 0.406111266725 0.00928460779175 155.570665254
57.4 0.406042106013 0.00923069240941 155.181162113
57.5 0.406002436489 0.00917718314336 154.804503919
57.6 0.405969356441 0.0091240762362 154.431891028
57.7 0.405930348787 0.00907136797176 154.058546578
57.8 0.405879134339 0.00901905467452 153.682099871
57.9 0.405680175014 0.00896713270914 153.251372793
58.0 0.405644219748 0.00891559847993 152.883861859
58.1 0.405610948643 0.00886444843037 152.518847889
58.2 0.405446140888 0.00881367904259 152.105961482
58.3 0.405383263708 0.00876328683692 151.732919952
58.4 0.405360268475 0.00871326837136 151.376279777
58.5 0.405326296584 0.00866362024117 151.01698104
58.6 0.405278210863 0.00861433907835 150.653877444
58.7 0.405258670381 0.00856542155122 150.302818136
58.8 0.405220355803 0.00851686436393 149.94621259
58.9 0.405171344254 0.00846866425606 149.587082288
59.0 0.405139477715 0.00842081800215 149.235701821
59.1 0.40510886165 0.00837332241126 148.886178533
59.2 0.40509228345 0.00832617432657 148.543190411
59.3 0.404977134224 0.00827937062494 148.165495497
59.4 0.404825422241 0.00823290821649 147.77596542
59.5 0.404792030649 0.00818678404422 147.431092468
59.6 0.404715920904 0.00814099508356 147.0720565
59.7 0.404555319137 0.00809553834203 146.683808008
59.8 0.40451837935 0.00805041085877 146.341848376
59.9 0.404488800107 0.00800560970423 146.003888672
60.0 0.404453262016 0.00796113197975 145.665106589
60.1 0.404417892371 0.00791697481719 145.327710953
60.2 0.404381483769 0.00787313537855 144.991261075
60.3 0.404347742426 0.0078296108556 144.657078038
60.4 0.404320279296 0.00778639846956 144.326437186
60.5 0.404286299184 0.00774349547069 143.99475917
60.6 0.404239330329 0.00770089913797 143.659752342
60.7 0.404234170806 0.00765860677875 143.34087149
60.8 0.404180791333 0.0076166157284 143.006157535
60.9 0.404154790974 0.00757492334997 142.682405752
61.0 0.404122260017 0.00753352703387 142.357600177
61.1 0.404093419103 0.00749242419754 142.035341585
61.2 0.404042057471 0.00745161228513 141.706421937
61.3 0.404005927821 0.00741108876714 141.384098026
61.4 0.403670394347 0.00737085114018 140.958459764
61.5 0.403638823951 0.0073308969266 140.640415575
61.6 0.403605426158 0.0072912236742 140.322949939
61.7 0.403575939008 0.00725182895593 140.008051046
61.8 0.403509702571 0.0072127103696 139.681628407
61.9 0.403339050436 0.00717386553756 139.320384978
62.0 0.403302318633 0.00713529210646 139.006695375
62.1 0.403274360529 0.00709698774689 138.697211916
62.2 0.403227369307 0.00705895015317 138.382365769
62.3 0.403216788991 0.00702117704303 138.081179545
62.4 0.403180815742 0.00698366615733 137.772447319
62.5 0.403146734113 0.00694641525984 137.465522364
62.6 0.403118285237 0.00690942213689 137.161667253
62.7 0.403087495434 0.0068726845972 136.858156284
62.8 0.403060837766 0.00683620047153 136.557181553
62.9 0.403009330005 0.00679996761248 136.248929792
63.0 0.403003685348 0.00676398389423 135.957304427
63.1 0.402966739752 0.00672824721226 135.656223995
63.2 0.402928535103 0.00669275548314 135.355841758
63.3 0.402904404787 0.00665750664427 135.061294519
63.4 0.402870802239 0.00662249865361 134.76466989
63.5 0.402836222599 0.00658772948951 134.4688179
63.6 0.402810707862 0.0065531971504 134.177079839
63.7 0.402781892383 0.00651889965463 133.885320545
63.8 0.402756468559 0.00648483504017 133.595761182
63.9 0.402637130502 0.00645100136444 133.276180003
64.0 0.402489428206 0.00641739670408 132.948418819
64.1 0.402321472725 0.00638401915469 132.615203741
64.2 0.402287072391 0.00635086683067 132.327163425
64.3 0.402261265536 0.00631793786496 132.042997873
64.4 0.402234214065 0.00628523040886 131.759461348
64.5 0.402197485266 0.00625274263179 131.473794457
64.6 0.402172321041 0.00622047272113 131.192940868
64.7 0.402151375732 0.00618841888197 130.914480492
64.8 0.401939556164 0.00615657933694 130.575021124
64.9 0.40173826491 0.00612495232598 130.240234604
65.0 0.401578066338 0.00609353610621 129.919981578
65.1 0.401354553476 0.00606232895164 129.580464937
65.2 0.401145633254 0.00603132915307 129.246905779
65.3 0.401121586186 0.00600053501786 128.974019553
65.4 0.401078170113 0.00596994486974 128.695898446
65.5 0.401055218613 0.00593955704864 128.425331041
65.6 0.401029533245 0.0059093699105 128.15485868
65.7 0.401000081612 0.00587938182711 127.884152531
65.8 0.400984939955 0.00584959118592 127.618968026
65.9 0.400857960091 0.00581999638984 127.3192057
66.0 0.400735754697 0.00579059585713 127.022040039
66.1 0.400729781311 0.00576138802117 126.762713652
66.2 0.400686504804 0.00573237133032 126.492528447
66.3 0.400627813199 0.00570354424777 126.218447045
66.4 0.400469412476 0.00567490525134 125.913990609
66.5 0.400440463441 0.00564645283333 125.651250363
66.6 0.400412428529 0.00561818550039 125.389723918
66.7 0.400369381344 0.00559010177333 125.124427539
66.8 0.400369992976 0.00556220018696 124.873684099
66.9 0.4002698461 0.00553447928998 124.592454163
67.0 0.400124281213 0.00550693764477 124.29811295
67.1 0.40005474867 0.00547957382729 124.028393046
67.2 0.39992880221 0.00545238642691 123.742167954
67.3 0.399899768979 0.00542537404624 123.486883769
67.4 0.399876208828 0.00539853530105 123.234176878
67.5 0.399748258902 0.00537186882007 122.950242396
67.6 0.399658845938 0.00534537324486 122.679139598
67.7 0.399625601129 0.0053190472297 122.426194631
67.8 0.399560799753 0.00529288944141 122.164479224
67.9 0.399401356617 0.00526689855925 121.874796111
68.0 0.399392352301 0.00524107327478 121.631948935
68.1 0.399170293635 0.00521541229171 121.325180907
68.2 0.399154096404 0.00518991432577 121.081946121
68.3 0.399143083159 0.00516457810461 120.841116369
68.4 0.39909939627 0.00513940236764 120.591239345
68.5 0.399011820655 0.00511438586593 120.328986841
68.6 0.39889946939 0.00508952736206 120.060184826
68.7 0.398891406108 0.00506482563002 119.823642124
68.8 0.398849507785 0.00504027945508 119.577760967
68.9 0.398829464096 0.00501588763364 119.339260296
69.0 0.398799974272 0.00499164897319 119.098750188
69.1 0.398758260322 0.0049675622921 118.855415104
69.2 0.398589551348 0.00494362641957 118.57512942
69.3 0.398580207519 0.00491984019549 118.343131919
69.4 0.398552677998 0.00489620247032 118.106528703
69.5 0.398470154176 0.004872712105 117.854460384
69.6 0.398328010651 0.00484936797082 117.58565163
69.7 0.398197210848 0.00482616894933 117.321107785
69.8 0.398172617275 0.00480311393221 117.08870091
69.9 0.3981204428 0.00478020182119 116.848980339
70.0 0.397970317257 0.00475743152792 116.581374587
70.1 0.397865344198 0.00473480197387 116.327884921
70.2 0.397695097097 0.00471231209026 116.056206471
70.3 0.397604476501 0.0046899608179 115.808648621
70.4 0.397423734963 0.00466774710715 115.535726953
70.5 0.397251359174 0.00464566991779 115.266163669
70.6 0.39711003853 0.00462372821889 115.006511543
70.7 0.397023448695 0.00460192098881 114.763558757
70.8 0.396977480397 0.00458024721499 114.533140613
70.9 0.39697436977 0.00455870589395 114.315830751
71.0 0.396912789038 0.00453729603112 114.082431615
71.1 0.396740274896 0.00451601664081 113.817984012
71.2 0.396548857872 0.00449486674608 113.549016232
71.3 0.396372254953 0.00447384537867 113.285191045
71.4 0.396254413432 0.0044529515789 113.039017112
71.5 0.396054020316 0.00443218439558 112.770159359
71.6 0.395974668028 0.00441154288595 112.536607144
71.7 0.395802384663 0.00439102611554 112.277465854
71.8 0.395757652137 0.00437063315814 112.055306958
71.9 0.395755824681 0.00435036309569 111.846002457
72.0 0.395712461955 0.00433021501821 111.625661686
72.1 0.395553174676 0.00431018802368 111.373401486
72.2 0.395298580335 0.00429028121802 111.09519457
72.3 0.395054825675 0.00427049371496 110.820962256
72.4 0.39495515248 0.00425082463599 110.587991178
72.5 0.394935397315 0.00423127311025 110.378120753
72.6 0.394848111976 0.00421183827449 110.150090421
72.7 0.394720407709 0.00419251927298 109.911550446
72.8 0.394705684478 0.00417331525741 109.70519578
72.9 0.394546392395 0.00415422538685 109.459397361
73.0 0.394394940872 0.00413524882767 109.21657846
73.1 0.3942874851 0.00411638475344 108.986717224
73.2 0.394212088761 0.00409763234488 108.766449881
73.3 0.394090427005 0.0040789907898 108.534153505
73.4 0.393952113553 0.004060459283 108.298035461
73.5 0.393877405107 0.00404203702621 108.080139794
73.6 0.393799774271 0.00402372322804 107.862145755
73.7 0.393663642672 0.0040055171039 107.628859211
73.8 0.393649862017 0.0039874178759 107.429719733
73.9 0.393530598517 0.00396942477285 107.202477604
74.0 0.393440913386 0.00395153703013 106.984011728
74.1 0.393260656355 0.00393375388967 106.74166309
74.2 0.3932295635 0.00391607459985 106.540515094
74.3 0.393208299483 0.00389849841547 106.342662498
74.4 0.393192393675 0.00388102459766 106.146881177
74.5 0.393165905386 0.00386365241383 105.948864885
74.6 0.393136828459 0.00384638113761 105.750776503
74.7 0.393122896742 0.00382921004877 105.557378695
74.8 0.393081090324 0.00381213843321 105.357116238
74.9 0.392927024348 0.00379516558282 105.127449382
75.0 0.392904644357 0.0037782907955 104.933687198
75.1 0.392878359722 0.00376151337505 104.739490357
75.2 0.392866684376 0.00374483263114 104.549788657
75.3 0.392854086314 0.00372824787925 104.360432621
75.4 0.392834938365 0.00371175844058 104.169928753
75.5 0.392798632569 0.00369536364206 103.975475719
75.6 0.392794623561 0.00367906281621 103.790162697
75.7 0.392754210176 0.00366285530118 103.595820558
75.8 0.392748159813 0.0036467404406 103.411130844
75.9 0.392726195296 0.00363071758362 103.222828292
76.0 0.392708927382 0.00361478608477 103.036340229
76.1 0.392687040083 0.00359894530398 102.849217625
76.2 0.392665439904 0.00358319460648 102.662747146
76.3 0.39264918942 0.00356753336278 102.478247158
76.4 0.392631657365 0.00355196094858 102.29398013
76.5 0.392530932929 0.00353647674478 102.088642142
76.6 0.392426972067 0.00352108013737 101.883102662
76.7 0.392356013952 0.00350577051742 101.686755383
76.8 0.392215561617 0.00349054728102 101.473034985
76.9 0.392197152514 0.00347540982923 101.291500552
77.0 0.392183215604 0.00346035756802 101.111672782
77.1 0.391996996879 0.00344538990826 100.88805218
77.2 0.391833948053 0.00343050626563 100.671083221
77.3 0.391799992858 0.00341570606062 100.487898958
77.4 0.391771053638 0.00340098871844 100.306556469
77.5 0.391616001 0.003386353669 100.09353119
77.6 0.391405845605 0.00337180034685 99.8671060453
77.7 0.391233188474 0.00335732819117 99.6509372844
77.8 0.391206668246 0.00334293664569 99.4725961778
77.9 0.391089683552 0.00332862515865 99.271830656
78.0 0.391013988003 0.0033143931828 99.0821428252
78.1 0.390835999256 0.00330024017529 98.8671551313
78.2 0.390805952039 0.00328616559768 98.6901898432
78.3 0.39078496979 0.00327216891589 98.5160418551
78.4 0.390743364859 0.00325824960015 98.3372257765
78.5 0.390418685357 0.00324440712494 98.0878281905
78.6 0.390131305186 0.00323064096901 97.8485632225
78.7 0.390026311706 0.00321695061527 97.6557070529
78.8 0.389998789149 0.00320333555081 97.4827991689
78.9 0.38999319864 0.00318979526681 97.3158796981
79.0 0.389963772955 0.00317632925855 97.1435175818
79.1 0.389772096223 0.00316293702533 96.9313186483
79.2 0.389601409629 0.00314961807048 96.7249781386
79.3 0.389544434529 0.00313637190126 96.5474475977
79.4 0.38940221757 0.00312319802888 96.3493548931
79.5 0.389258980008 0.00311009596844 96.1516080742
79.6 0.389239637952 0.00309706523889 95.9850097153
79.7 0.389092072766 0.00308410536302 95.7873362369
79.8 0.389048591899 0.00307121586737 95.615838387
79.9 0.389030009072 0.00305839628227 95.450956126
80.0 0.38888907619 0.00304564614174 95.2565888977
80.1 0.388814805956 0.0030329649835 95.0791054113
80.2 0.388806590921 0.00302035234891 94.9182732299
80.3 0.388709903637 0.00300780778294 94.7363480249
80.4 0.388666684824 0.00299533083415 94.5679717723
80.5 0.388640401105 0.00298292105466 94.4042029828
80.6 0.388566984805 0.0029705780001 94.2294823512
80.7 0.388492766281 0.00295830122957 94.0550815169
80.8 0.388475159471 0.00294609030565 93.8948763212
80.9 0.388453412106 0.00293394479433 93.7341370839
81.0 0.388437235116 0.00292186426499 93.5752062222
81.1 0.388431153458 0.00290984829038 93.4191634308
81.2 0.388397250694 0.00289789644658 93.2568907959
81.3 0.388375114373 0.00288600831296 93.0979090741
81.4 0.388326509929 0.00287418347217 92.9330522304
81.5 0.388224530534 0.00286242151011 92.7559209461
81.6 0.388047947313 0.00285072201588 92.561512322
81.7 0.388017977732 0.00283908458176 92.402592489
81.8 0.387637099538 0.0028275088032 92.1607016332
81.9 0.387341739542 0.00281599427878 91.9398380238
82.0 0.387337323526 0.00280454061016 91.7885795528
82.1 0.387315314465 0.00279314740208 91.633590262
82.2 0.387302902328 0.00278181426233 91.4813110465
82.3 0.38713825001 0.00277054080171 91.2935651829
82.4 0.386965758644 0.00275932663402 91.1045228183
82.5 0.386930928762 0.00274817137601 90.9483906988
82.6 0.386914239247 0.00273707464739 90.7969611592
82.7 0.386898454645 0.00272603607074 90.6461736232
82.8 0.38689645772 0.00271505527157 90.4990387354
82.9 0.386860038134 0.00270413187823 90.344280468
83.0 0.38685326615 0.00269326552191 90.1968743954
83.1 0.386823004939 0.00268245583659 90.0444161548
83.2 0.386658223747 0.00267170245907 89.8611264392
83.3 0.386395319915 0.00266100502889 89.6555996588
83.4 0.386327624379 0.00265036318831 89.4958958515
83.5 0.386183127517 0.00263977658235 89.3188827929
83.6 0.386086126837 0.00262924485866 89.1533463037
83.7 0.385970209451 0.0026187676676 88.9839204349
83.8 0.385769001757 0.00260834466216 88.7953464989
83.9 0.385375286959 0.00259797549794 88.5630771113
84.0 0.385294172164 0.00258765983313 88.40321526
84.1 0.385030278611 0.00257739732852 88.2019350637
84.2 0.384979035628 0.00256718764742 88.0498745783
84.3 0.384987646703 0.0025570304557 87.9119084939
84.4 0.384956222538 0.0025469254217 87.7651965199
84.5 0.384954146255 0.00253687221628 87.6255739667
84.6 0.384780186277 0.00252687051273 87.4472744762
84.7 0.384758535412 0.00251691998682 87.3040432008
84.8 0.384732364137 0.00250702031671 87.1601849647
84.9 0.384726847249 0.00249717118296 87.0213973405
85.0 0.384702586704 0.00248737226854 86.8787592658
85.1 0.384629155513 0.00247762325875 86.7254286134
85.2 0.384506547253 0.00246792384123 86.5614546888
85.3 0.384523597975 0.00245827370595 86.4293326335
85.4 0.384496350896 0.00244867254518 86.2876298086
85.5 0.384435250776 0.00243912005345 86.1387318526
85.6 0.384314505287 0.00242961592758 85.9769027254
85.7 0.384300786198 0.00242015986659 85.8394320684
85.8 0.384167392066 0.00241075157176 85.675647968
85.9 0.38411651637 0.00240139074655 85.5306959821
86.0 0.383860850486 0.00239207709661 85.3406134889
86.1 0.383766359313 0.00238281032974 85.1868468215
86.2 0.383741386808 0.00237359015591 85.0489132392
86.3 0.383727444639 0.00236441628721 84.9137966336
86.4 0.38371776801 0.00235528843782 84.7799895544
86.5 0.383357398785 0.00234620632404 84.5691819389
86.6 0.38290363101 0.00233716966424 84.3384030593
86.7 0.382876918352 0.00232817817882 84.2022039713
86.8 0.382671620703 0.00231923159024 84.0271605337
86.9 0.382528060443 0.002310329623 83.8661414024
87.0 0.382514354678 0.00230147200357 83.733993263
87.1 0.382502623727 0.00229265846043 83.6026328799
87.2 0.382486134561 0.00228388872401 83.4705875383
87.3 0.38244216978 0.00227516252674 83.3329106174
87.4 0.382292622301 0.00226647960293 83.172635097
87.5 0.382285040347 0.00225783968886 83.0436398751
87.6 0.382278967076 0.00224924252269 82.9153170312
87.7 0.382250978493 0.00224068784448 82.7825909079
87.8 0.382235148916 0.00223217539615 82.6528500076
87.9 0.38219041448 0.00222370492152 82.5172150162
88.0 0.382042778781 0.00221527616619 82.3597611726
88.1 0.38189351342 0.00220688887765 82.2023869537
88.2 0.381796995784 0.00219854280516 82.0567792357
88.3 0.381712447995 0.0021902376998 81.9141339845
88.4 0.381493633512 0.00218197331443 81.7431037406
88.5 0.381443512707 0.00217374940367 81.608635114
88.6 0.381422681969 0.00216556572389 81.4807827183
88.7 0.381336238729 0.00215742203322 81.3392740608
88.8 0.381148263859 0.0021493180915 81.1765211943
88.9 0.380775029123 0.00214125366027 80.9748149751
89.0 0.38056572173 0.00213322850279 80.8084772659
89.1 0.380562969201 0.00212524238399 80.6863867269
89.2 0.380378907162 0.00211729507047 80.5262333992
89.3 0.380175370933 0.00210938633048 80.3623979854
89.4 0.380031564624 0.00210151593392 80.2116146159
89.5 0.379867751718 0.00209368365231 80.0570205421
89.6 0.379626386405 0.00208588925879 79.8865235196
89.7 0.379571490236 0.00207813252811 79.7556713865
89.8 0.379546792598 0.00207041323658 79.6315003859
89.9 0.379424638765 0.00206273116211 79.4872379855
90.0 0.379227336593 0.00205508608417 79.327640561
90.1 0.379134405455 0.00204747778377 79.1902732298
90.2 0.378869946364 0.00203990604346 79.0174954681
90.3 0.378477388617 0.00203237064733 78.8185093696
90.4 0.378246998658 0.00202487138097 78.6537906354
90.5 0.378035988035 0.00201740803145 78.4935395494
90.6 0.377833594694 0.00200998038737 78.3355053225
90.7 0.377707291978 0.00200258823877 78.1936468828
90.8 0.377521188229 0.00199523137718 78.0398018949
90.9 0.377176630807 0.00198790959555 77.8536605678
91.0 0.376945757261 0.00198062268831 77.6914555001
91.1 0.376934728421 0.0019733704513 77.5749298203
91.2 0.376919998421 0.00196615268177 77.4579433141
91.3 0.376900036395 0.00195896917837 77.3401840971
91.4 0.376456852242 0.00195181974119 77.1360096172
91.5 0.376286435526 0.00194470417164 76.9881991418
91.6 0.37624207241 0.00193762227255 76.8665319733
91.7 0.375863684405 0.0019305738481 76.6770367491
91.8 0.375626344124 0.0019235587038 76.5167851059
91.9 0.375617918127 0.00191657664653 76.4035222057
92.0 0.375600985931 0.00190962748448 76.2888202617
92.1 0.375481500222 0.00190271102717 76.1536114775
92.2 0.375394910729 0.00189582708542 76.0254168994
92.3 0.375134858754 0.00188897547134 75.8624748869
92.4 0.374937187531 0.00188215599836 75.7125615856
92.5 0.37476281565 0.00187536848114 75.5677402385
92.6 0.374745046436 0.00186861273564 75.4548296061
92.7 0.374728588646 0.00186188857908 75.342468924
92.8 0.374575164118 0.00185519582991 75.2028941188
92.9 0.374563301259 0.00184853430783 75.0920622232
93.0 0.374553486101 0.00184190383374 74.9819199429
93.1 0.374530936012 0.00183530422981 74.869509425
93.2 0.374465771134 0.00182873531936 74.7488761935
93.3 0.374186734307 0.00182219692696 74.5859195161
93.4 0.374115267552 0.00181568887833 74.4647064649
93.5 0.373920876231 0.00180921100039 74.3193697763
93.6 0.37373075144 0.00180276312124 74.1752571841
93.7 0.373566368565 0.00179634507011 74.0366198693
93.8 0.373297159323 0.00178995667742 73.877594429
93.9 0.372891245596 0.0017835977747 73.6919685177
94.0 0.372654355687 0.00177726819464 73.5401890452
94.1 0.372512967873 0.00177096777104 73.4076235237
94.2 0.372461302809 0.00176469633883 73.2930529711
94.3 0.372320840067 0.00175845373404 73.1613215231
94.4 0.3721994718 0.0017522397938 73.0336732462
94.5 0.37196020969 0.00174605435633 72.8832490086
94.6 0.371841107528 0.00173989726094 72.7567248728
94.7 0.371808525833 0.00173376834801 72.6474268602
94.8 0.371725593233 0.00172766745899 72.5285767414
94.9 0.371634153582 0.00172159443638 72.4083679264
95.0 0.371531132922 0.00171554912373 72.286208291
95.1 0.37144020812 0.00170953136565 72.1667064398
95.2 0.371388498257 0.00170354100775 72.0551128824
95.3 0.371275013622 0.00169757789671 71.9318284498
95.4 0.371105013244 0.00169164188018 71.7979200576
95.5 0.371100296734 0.00168573280686 71.6962841377
95.6 0.370812472436 0.00167985052642 71.5402777233
95.7 0.370764014772 0.00167399488955 71.4307884075
95.8 0.37058912678 0.00166816574792 71.297245999
95.9 0.370302920062 0.00166236295417 71.1426547373
96.0 0.370205081113 0.00165658636192 71.0245984359
96.1 0.369776696604 0.00165083582576 70.8435087577
96.2 0.369669203191 0.00164511120122 70.7242806547
96.3 0.369620812604 0.00163941234479 70.6166411615
96.4 0.36948304687 0.00163373911391 70.4922146329
96.5 0.369487470945 0.00162809136694 70.3951891986
96.6 0.369378346174 0.00162246896319 70.2767950006
96.7 0.368930540938 0.00161687176287 70.0943475132
96.8 0.368864805163 0.00161129962711 69.9848610524
96.9 0.368845706985 0.00160575241795 69.88447965
97.0 0.368802358116 0.00160022999834 69.7797532456
97.1 0.368663796784 0.00159473223211 69.6572920996
97.2 0.368473676423 0.00158925898397 69.5254064635
97.3 0.36820964057 0.00158381011954 69.3799229502
97.4 0.367965221153 0.00157838550528 69.2384974026
97.5 0.367710315408 0.00157298500855 69.0954567947
97.6 0.367672841091 0.00156760849754 68.993576626
97.7 0.367660970233 0.00156225584131 68.8967407578
97.8 0.367659664387 0.00155692690977 68.802114403
97.9 0.367518583027 0.00155162157366 68.6815931273
98.0 0.367330918186 0.00154633970458 68.5526751384
98.1 0.367027119148 0.00154108117492 68.4024329431
98.2 0.367003262773 0.00153584585792 68.3046697165
98.3 0.36683213341 0.00153063362764 68.1797684101
98.4 0.366698912639 0.00152544435894 68.0622111954
98.5 0.366667566086 0.00152027792747 67.9638246788
98.6 0.366049573532 0.00151513420971 67.7570833487
98.7 0.365927226759 0.00151001308292 67.6424927466
98.8 0.365916095064 0.00150491442512 67.5487117641
98.9 0.365900916796 0.00149983811516 67.454407346
99.0 0.365824642462 0.00149478403263 67.3490788387
99.1 0.365611030552 0.0014897520579 67.2187538615
99.2 0.365450895634 0.0014847420721 67.0985683463
99.3 0.365424885193 0.00147975395712 67.0032687475
99.4 0.36544108955 0.00147478759561 66.9159250411
99.5 0.365321490625 0.00146984287095 66.8039522389
99.6 0.365239138878 0.00146491966728 66.6990519108
99.7 0.364895696483 0.00146001786947 66.5467872293
99.8 0.364507153609 0.0014551373631 66.3866868086
99.9 0.364316340649 0.00145027803452 66.2629491238
100.0 0.364287196888 0.00144543977075 66.1688782173
100.1 0.364277759766 0.00144062245955 66.0786036864
100.2 0.364159131698 0.0014358259894 65.9687601817
100.3 0.363718248283 0.00143105024946 65.8008804249
100.4 0.363557888064 0.00142629512961 65.6841010824
100.5 0.363517062198 0.0014215605204 65.5891709114
100.6 0.363353460274 0.0014168463131 65.4723410938
100.7 0.363013463113 0.00141215239963 65.3240504486
100.8 0.362872656183 0.00140747867262 65.2119211429
100.9 0.362731362362 0.00140282502535 65.0999729779
101.0 0.362312507894 0.00139819135179 64.9385444985
101.1 0.362105491719 0.00139357754655 64.8154330381
101.2 0.362068567918 0.00138898350491 64.7230241889
101.3 0.361791373803 0.00138440912282 64.587937299
101.4 0.361588841609 0.00137985429687 64.4664899149
101.5 0.361447263525 0.00137531892427 64.3561875287
101.6 0.361014840704 0.00137080290292 64.1944305556
101.7 0.360575493474 0.00136630613131 64.0318417537
101.8 0.360216666635 0.00136182850858 63.8839328546
101.9 0.359877693129 0.0013573699345 63.7399011142
102.0 0.359578237391 0.00135293030947 63.6032097674
102.1 0.359390063464 0.00134850953448 63.4865072936
102.2 0.359347755227 0.00134410751117 63.3958165347
102.3 0.359093456752 0.00133972414175 63.2679855144
102.4 0.358867598426 0.00133535932906 63.1454656925
102.5 0.358582459441 0.00133101297653 63.0128214628
102.6 0.358494068647 0.00132668498821 62.9150252388
102.7 0.358023597453 0.0013223752687 62.7504900343
102.8 0.357699029671 0.00131808372322 62.6118955997
102.9 0.357635927525 0.00131381025756 62.5193425962
103.0 0.357578844842 0.00130955477809 62.4280543752
103.1 0.357246378661 0.00130531719176 62.2889611297
103.2 0.356912829071 0.0013010974061 62.1500136566
103.3 0.35665648045 0.00129689532917 62.0248257343
103.4 0.356403842256 0.00129271086964 61.9005801601
103.5 0.355945282093 0.00128854393671 61.7409114149
103.6 0.35570979783 0.00128439444014 61.6202732071
103.7 0.35502260238 0.00128026229024 61.4217708736
103.8 0.35478617722 0.00127614739789 61.301641126
103.9 0.35469962975 0.00127204967447 61.2076584378
104.0 0.354397413168 0.00126796903193 61.0767237201
104.1 0.35411150198 0.00126390538275 60.9489067319
104.2 0.353584100246 0.00125985863995 60.7798813997
104.3 0.353539529176 0.00125582871706 60.6941550714
104.4 0.353521761927 0.00125181552814 60.6132190088
104.5 0.352890229482 0.00124781898778 60.4273666969
104.6 0.352489580727 0.00124383901109 60.2814500971
104.7 0.352326857835 0.00123987551367 60.1765189323
104.8 0.352293603077 0.00123592841164 60.0939155915
104.9 0.35229590708 0.00123199762166 60.0175561555
105.0 0.352165665975 0.00122808306083 59.9188150051
105.1 0.351453699487 0.00122418464681 59.7214500175
105.2 0.351363747158 0.00122030229772 59.6301254076
105.3 0.351095966372 0.00121643593217 59.508867675
105.4 0.350585580272 0.00121258546929 59.3468257247
105.5 0.350289005786 0.00120875082866 59.2213188486
105.6 0.350113845027 0.00120493193037 59.1166068482
105.7 0.34986506101 0.00120112869498 58.9997206296
105.8 0.349741615085 0.0011973410435 58.9042160734
105.9 0.349422549907 0.00119356889746 58.7760242647
106.0 0.348671311287 0.00118981217882 58.5755290249
106.1 0.348228423022 0.00118607081003 58.4272526759
106.2 0.34792021555 0.00118234471398 58.3018955827
106.3 0.347294823885 0.00117863381404 58.1237465233
106.4 0.346935995377 0.00117493803403 57.9905788423
106.5 0.346649502853 0.00117125729821 57.8697986497
106.6 0.346342800386 0.00116759153131 57.745929179
106.7 0.346235021082 0.00116394065849 57.6554725355
106.8 0.345735404681 0.00116030460537 57.5000524334
106.9 0.345155681002 0.00115668329799 57.331692781
107.0 0.344373455699 0.00115307666285 57.1301376668
107.1 0.344169377796 0.00114948462688 57.0248563334
107.2 0.343915015579 0.00114590711742 56.911494386
107.3 0.343637801943 0.00114234406226 56.7946161945
107.4 0.343301857435 0.00113879538961 56.6683125003
107.5 0.342921981888 0.00113526102811 56.5350586379
107.6 0.342585681449 0.0011317409068 56.4092892728
107.7 0.342310043859 0.00112823495517 56.2937867673
107.8 0.341894288683 0.00112474310309 56.1555351697
107.9 0.341741662848 0.00112126528087 56.0607697287
108.0 0.341397642908 0.00111780141919 55.9348593002
108.1 0.341099980032 0.00111435144919 55.8168248722
108.2 0.341090800748 0.00111091530237 55.7462093209
108.3 0.340697028825 0.00110749291065 55.6129686161
108.4 0.340252770296 0.00110408420634 55.4718047564
108.5 0.339814021869 0.00110068912214 55.3318651964
108.6 0.339228378414 0.00109730759116 55.1683600932
108.7 0.338808857584 0.0010939395469 55.0322197518
108.8 0.338284079583 0.00109058492321 54.8793177452
108.9 0.337966887658 0.00108724365438 54.7604057579
109.0 0.337552080439 0.00108391567504 54.6259679799
109.1 0.337164700794 0.00108060092021 54.4962725654
109.2 0.337068954115 0.00107729932529 54.4139536172
109.3 0.33683815948 0.00107401082606 54.3100412518
109.4 0.33671234693 0.00107073535867 54.2232687157
109.5 0.336621518787 0.00106747285963 54.1423147758
109.6 0.336371776539 0.00106422326582 54.0360096288
109.7 0.336253157152 0.00106098651449 53.9509819742
109.8 0.336100334028 0.00105776254324 53.8606601826
109.9 0.335749955913 0.00105455129005 53.7389183163
110.0 0.335623999675 0.00105135269325 53.653329119
110.1 0.335237586635 0.0010481666915 53.5263416905
110.2 0.334810105816 0.00104499322385 53.3930937072
110.3 0.334311255321 0.00104183222967 53.2487816802
110.4 0.334138261518 0.0010386836487 53.1566391104
110.5 0.333873223333 0.00103554742101 53.0500749068
110.6 0.333259197666 0.00103242348702 52.8883646244
110.7 0.332583000768 0.00102931178749 52.7171713836
110.8 0.331881571549 0.00102621226352 52.5423778211
110.9 0.331425284183 0.00102312485654 52.4067502077
111.0 0.330969468916 0.00102004950833 52.2715051258
111.1 0.330778136765 0.00101698616098 52.178287524
111.2 0.33058045339 0.00101393475692 52.0842746173
111.3 0.330424427217 0.00101089523892 51.9970242071
111.4 0.329746882167 0.00100786755005 51.8279947595
111.5 0.32896358349 0.00100485163372 51.6427505982
111.6 0.328448695693 0.00100184743366 51.5000184739
111.7 0.327954726539 0.000998854893923 51.3608859458
