# a rho dNda dNdaerr
57.5 0.00651101811982 109.83842257 14734.9465031
57.6 0.0064686173656 109.486241264 14780.6373407
57.7 0.00642656556326 109.142011794 14827.2345119
57.8 0.00638485924366 108.7982596 14873.7337023
57.9 0.00634349497805 108.457751526 14920.5139491
58.0 0.00630246937756 108.074164607 14961.1681429
58.1 0.00626177909266 107.738156575 15008.210107
58.2 0.00622142081263 107.402509703 15055.142274
58.3 0.00618139126504 107.032194667 15097.0218771
58.4 0.00614168721526 106.700003096 15144.0859936
58.5 0.00610230546594 106.370284384 15191.3410618
58.6 0.00606324285654 106.038436369 15238.1295395
58.7 0.00602449626281 105.715610228 15286.0553767
58.8 0.00598606259637 105.389422245 15333.3382892
58.9 0.00594793880417 105.062000859 15380.278075
59.0 0.00591012186807 104.740559005 15427.9310649
59.1 0.00587260880437 104.420950246 15475.6962371
59.2 0.00583539666337 104.106448375 15524.0640547
59.3 0.0057984825289 103.78344036 15571.0034209
59.4 0.00576186351791 103.451657918 15616.4476741
59.5 0.00572553678005 103.107903896 15659.8841066
59.6 0.00568949949718 102.79725471 15708.1644564
59.7 0.00565374888303 102.484795726 15756.0105092
59.8 0.00561828218275 102.160962639 15801.9351229
59.9 0.0055830966725 101.822828633 15845.4480098
60.0 0.00554818965906 101.515417671 15893.5548375
60.1 0.00551355847944 101.209470981 15941.7314258
60.2 0.00547920050047 100.904678003 15989.9300595
60.3 0.00544511311846 100.601954277 16038.2973267
60.4 0.00541129375876 100.302181018 16086.9778493
60.5 0.00537773987545 100.002171006 16135.4632466
60.6 0.00534444895092 99.7003335506 16183.4919819
60.7 0.00531141849556 99.4101640147 16233.2597888
60.8 0.00527864604736 99.1094884055 16281.1556081
60.9 0.00524612917159 98.816885202 16330.2161307
61.0 0.00521386546042 98.5240208544 16379.0771502
61.1 0.00518185253263 98.2333854987 16428.151715
61.2 0.00515008803321 97.9386097828 16476.3723261
61.3 0.00511856963309 97.6537766802 16526.1072329
61.4 0.00508729502876 97.3626897801 16574.6265007
61.5 0.005056261942 97.0408785375 16617.7181966
61.6 0.00502546811951 96.7174431708 16660.2990292
61.7 0.00499491133264 96.4346794555 16709.6897613
61.8 0.00496458937705 96.1527600557 16759.0701837
61.9 0.00493450007244 95.863850382 16807.0667322
62.0 0.0049046412622 95.5501139529 16850.5097044
62.1 0.00487501081317 95.2728723734 16900.1970191
62.2 0.00484560661531 94.9923844856 16949.1485413
62.3 0.00481642658143 94.7217054178 16999.6945509
62.4 0.0047874686469 94.446277512 17049.2353529
62.5 0.00475873076936 94.1725172672 17098.9185035
62.6 0.00473021092847 93.9012850214 17148.9038395
62.7 0.00470190712563 93.6307102608 17198.8532578
62.8 0.00467381738369 93.3622897204 17249.0428497
62.9 0.0046459397467 93.0893137201 17298.2301707
63.0 0.00461827227968 92.8281113723 17349.4499003
63.1 0.0045908130683 92.5608626234 17399.387784
63.2 0.00456356021868 92.2945020728 17449.3327822
63.3 0.00453651185713 92.0325276055 17499.9503743
63.4 0.00450966612986 91.769541844 17550.2201902
63.5 0.00448302120282 91.5074856555 17600.5097141
63.6 0.00445657526137 91.2486288641 17651.2585789
63.7 0.0044303265101 90.9901542205 17701.9267981
63.8 0.00440427317259 90.7335689038 17752.8080548
63.9 0.00437841349117 90.4761427706 17803.3689607
64.0 0.00435274572668 90.2203223709 17854.0883747
64.1 0.00432726815829 89.9410774525 17899.987721
64.2 0.00430197908323 89.6363763208 17940.5785093
64.3 0.00427687681658 89.3854369043 17991.7164909
64.4 0.00425195969111 89.1353032634 18042.8627261
64.5 0.00422722605699 88.8841077374 18093.6373382
64.6 0.00420267428163 88.636543111 18144.9948904
64.7 0.00417830274946 88.3909677444 18196.6075056
64.8 0.00415410986173 88.1407750245 18247.1119381
64.9 0.00413009403631 87.860615304 18291.21227
65.0 0.00410625370748 87.5802645671 18335.0347502
65.1 0.00408258732576 87.3347527499 18385.9503743
65.2 0.00405909335768 87.0639507793 18431.3498711
65.3 0.00403577028562 86.7845593942 18474.6964289
65.4 0.00401261660763 86.5011839652 18516.942511
65.5 0.00398963083719 86.2639514701 18568.861068
65.6 0.00396681150312 86.0271357674 18620.7170323
65.7 0.00394415714929 85.7905149414 18672.4612184
65.8 0.00392166633454 85.5579466406 18724.9362128
65.9 0.00389933763243 85.3210765591 18776.3158227
66.0 0.00387716963114 85.0858185808 18827.8906548
66.1 0.00385516093321 84.8395652665 18876.8590213
66.2 0.00383331015546 84.5871744772 18924.2649525
66.3 0.00381161592876 84.357234309 18976.5142478
66.4 0.0037900768979 84.1230749608 19027.6549483
66.5 0.00376869172142 83.8651877571 19073.2322043
66.6 0.00374745907144 83.6378325937 19125.5627108
66.7 0.00372637763352 83.4082968604 19177.2367767
66.8 0.00370544610647 83.1887905854 19231.0664839
66.9 0.00368466320226 82.9611030085 19282.8545358
67.0 0.0036640276458 82.725078379 19332.5312611
67.1 0.00364353817483 82.4814474476 19380.234241
67.2 0.00362319353975 82.2594323401 19432.8352766
67.3 0.00360299250351 82.0269155689 19482.7861848
67.4 0.00358293384141 81.7888331061 19531.2229036
67.5 0.00356301634102 81.5694478993 19583.9466864
67.6 0.00354323880199 81.3531495335 19637.2594127
67.7 0.00352360003594 81.115143193 19685.1535385
67.8 0.00350409886631 80.8882019463 19735.5380191
67.9 0.00348473412824 80.6597803608 19785.3763521
68.0 0.0034655046684 80.425528277 19833.5874483
68.1 0.00344640934493 80.2077079368 19885.6651475
68.2 0.00342744702722 79.9975803958 19939.4939272
68.3 0.00340861659586 79.755020909 19985.0476276
68.4 0.00338991694246 79.5412104608 20037.6065649
68.5 0.00337134696955 79.3350043605 20091.9285218
68.6 0.00335290559047 79.1079773923 20140.8048171
68.7 0.00333459172921 78.8897693974 20191.7351981
68.8 0.00331640432032 78.6798046857 20244.6048344
68.9 0.00329834230879 78.4749898886 20298.644795
69.0 0.0032804046499 78.2691443271 20352.2667112
69.1 0.00326259030917 78.0669184291 20406.6797306
69.2 0.00324489826216 77.8559329174 20458.6435601
69.3 0.00322732749445 77.6309856106 20506.7455031
69.4 0.00320987700143 77.4288711511 20560.6956939
69.5 0.0031925457883 77.2245898828 20613.9135902
69.6 0.00317533286985 77.0296625167 20669.479242
69.7 0.00315823727043 76.8199204131 20720.9106197
69.8 0.00314125802383 76.5940547447 20767.7881516
69.9 0.00312439417316 76.3796193265 20817.5510096
70.0 0.00310764477073 76.1822337817 20871.7847838
70.1 0.00309100887799 75.9827741472 20925.2931507
70.2 0.00307448556543 75.7442226935 20967.8176064
70.3 0.00305807391241 75.5264359558 21015.8432688
70.4 0.00304177300717 75.3177880115 21066.2051673
70.5 0.00302558194662 75.1285212722 21121.819917
70.6 0.00300949983635 74.875654293 21159.3194477
70.7 0.00299352579046 74.684808803 21214.1065397
70.8 0.00297765893148 74.473409261 21262.87377
70.9 0.00296189839032 74.2736827003 21314.7769214
71.0 0.00294624330613 74.0847611038 21369.6146431
71.1 0.00293069282624 73.8874656247 21421.8720479
71.2 0.00291524610603 73.6809860946 21471.2736202
71.3 0.00289990230892 73.4709302757 21519.4185297
71.4 0.0028846606062 73.2601544377 21567.1291294
71.5 0.00286952017698 73.0460981735 21613.6420334
71.6 0.00285448020813 72.8476857918 21664.5678645
71.7 0.00283953989416 72.6430543933 21713.4399301
71.8 0.00282469843713 72.4215692157 21757.0326458
71.9 0.00280995504662 72.242760463 21813.2413459
72.0 0.00279530893959 72.0583640043 21867.6120144
72.1 0.00278075934034 71.8811601315 21924.01491
72.2 0.00276630548042 71.6754480918 21971.5372627
72.3 0.00275194659855 71.4830327343 22022.9244405
72.4 0.00273768194054 71.2531726833 22062.5243572
72.5 0.00272351075923 71.058846576 22112.8702482
72.6 0.00270943231439 70.8687493981 22164.3348197
72.7 0.00269544587266 70.6838995985 22217.2556672
72.8 0.00268155070749 70.4907315206 22267.3699427
72.9 0.00266774609905 70.3148148656 22322.7535955
73.0 0.00265403133415 70.1430578369 22379.309214
73.1 0.00264040570621 69.9447902291 22427.2203661
73.2 0.00262686851512 69.7516996108 22476.569039
73.3 0.00261341906727 69.5551490814 22524.5806226
73.4 0.00260005667538 69.3683877858 22575.547861
73.5 0.0025867806585 69.1974116001 22631.4765899
73.6 0.00257359034192 69.0073020604 22680.9642693
73.7 0.0025604850571 68.8201005969 22731.195861
73.8 0.00254746414162 68.6342307933 22781.6599026
73.9 0.00253452693911 68.4660966856 22837.8323447
74.0 0.00252167279918 68.3005494145 22894.7201737
74.1 0.00250890107736 68.1157506871 22944.9778193
74.2 0.00249621113505 67.9410245126 22998.4341293
74.3 0.00248360233944 67.7520562359 23046.86587
74.4 0.00247107406347 67.5844222043 23102.3607544
74.5 0.00245862568573 67.4202988981 23158.9008636
74.6 0.00244625659047 67.2563442656 23215.3481607
74.7 0.00243396616749 67.0955850424 23272.7513082
74.8 0.00242175381207 66.9347801761 23329.9947834
74.9 0.00240961892496 66.769105387 23385.3866891
75.0 0.00239756091232 66.586962314 23434.8182144
75.1 0.00238557918559 66.4265478256 23491.7112561
75.2 0.00237367316155 66.2691905952 23549.5399565
75.3 0.00236184226217 66.1122565467 23607.3774781
75.4 0.0023500859146 65.9547991085 23664.8844018
75.5 0.00233840355113 65.7950462258 23721.417149
75.6 0.00232679460908 65.6412796143 23779.9620002
75.7 0.00231525853081 65.4820044967 23836.3639492
75.8 0.00230379476365 65.329031671 23894.9121089
75.9 0.00229240275982 65.1739748419 23952.5554999
76.0 0.00228108197643 65.0202620853 24010.547088
76.1 0.00226983187539 64.8663463338 24068.3179817
76.2 0.00225865192336 64.7130387169 24126.1675378
76.3 0.00224754159174 64.5611685488 24184.4076822
76.4 0.0022365003566 64.4096391686 24242.6313757
76.5 0.00222552769862 64.2565788285 24300.130649
76.6 0.00221462310304 64.1073228838 24358.9225706
76.7 0.00220378605967 63.9446494096 24412.4508391
76.8 0.00219301606276 63.7719883544 24461.9563473
76.9 0.00218231261102 63.6039287181 24513.0051052
77.0 0.00217167520756 63.4563650313 24571.7746198
77.1 0.00216110335982 63.3076076718 24629.9366397
77.2 0.00215059657955 63.1607874243 24688.7064501
77.3 0.00214015438277 62.9893296255 24737.6561872
77.4 0.00212977628972 62.8179372134 24786.394544
77.5 0.00211946182481 62.6686357602 24843.6510567
77.6 0.00210921051658 62.509161209 24896.6961743
77.7 0.00209902189769 62.3475891293 24948.7024236
77.8 0.00208889550481 62.1823722431 24999.0337767
77.9 0.00207883087868 62.014879269 25048.2202792
78.0 0.00206882756396 61.8728339512 25107.4968085
78.1 0.00205888510928 61.7120561193 25158.9938773
78.2 0.00204900306714 61.5613598391 25214.4046387
78.3 0.00203918099393 61.3965520604 25263.829328
78.4 0.00202941844981 61.2543211495 25322.351836
78.5 0.00201971499877 61.1094427002 25379.6236125
78.6 0.00201007020851 60.9559566002 25433.1406672
78.7 0.00200048365046 60.7790251175 25476.6316693
78.8 0.00199095489969 60.5880506624 25513.9176462
78.9 0.00198148353494 60.452097135 25574.1314531
79.0 0.00197206913852 60.3129327715 25632.8436397
79.1 0.00196271129633 60.1788549788 25693.576132
79.2 0.00195340959776 60.0255953055 25745.9478394
79.3 0.00194416363573 59.8632162994 25794.1794348
79.4 0.00193497300661 59.7137455027 25847.7495321
79.5 0.00192583731019 59.5616607284 25899.9827893
79.6 0.00191675614966 59.4221517229 25957.4968381
79.7 0.00190772913155 59.2726709888 26010.4703014
79.8 0.00189875586575 59.1389123027 26070.1679029
79.9 0.00188983596542 58.9843054683 26120.4875481
80.0 0.00188096904699 58.848614721 26178.9905848
80.1 0.00187215473014 58.7142629719 26237.9347093
80.2 0.0018633926377 58.5653897729 26290.206351
80.3 0.00185468239574 58.4299473718 26348.3197087
80.4 0.0018460236334 58.2995492445 26408.5559348
80.5 0.00183741598298 58.154831939 26462.1331733
80.6 0.00182885907983 58.0208830971 26520.4284716
80.7 0.00182035256236 57.8930171975 26581.3549781
80.8 0.00181189607199 57.7565393366 26638.1710219
80.9 0.00180348925316 57.618162827 26693.931397
81.0 0.00179513175323 57.4906322713 26754.5532506
81.1 0.00178682322254 57.3650286855 26815.933248
81.2 0.00177856331428 57.2357528406 26875.4525363
81.3 0.00177035168458 57.1086505262 26935.8433976
81.4 0.00176218799238 56.9863773166 26998.3758559
81.5 0.00175407189946 56.8596906871 27058.680368
81.6 0.00174600307038 56.7246652096 27114.8507101
81.7 0.0017379811725 56.5901326693 27171.0722511
81.8 0.0017300058759 56.4442235474 27221.621779
81.9 0.00172207685339 56.3053226508 27275.3300706
82.0 0.00171419378046 56.1291531716 27310.6963832
82.1 0.0017063563353 55.9797013052 27358.7491344
82.2 0.00169856419869 55.858107386 27420.2186967
82.3 0.00169081705408 55.7344736571 27480.5427498
82.4 0.00168311458748 55.6161890944 27543.3655166
82.5 0.00167545648748 55.4529646077 27583.7051864
82.6 0.00166784244521 55.327327613 27642.4966393
82.7 0.00166027215432 55.2073831955 27703.9798041
82.8 0.00165274531096 55.0898036893 27766.5132627
82.9 0.00164526161376 54.9677247154 27826.6359606
83.0 0.00163782076379 54.8502598472 27888.9500631
83.1 0.00163042246456 54.7298624283 27949.63063
83.2 0.00162306642196 54.6135326759 28012.2468129
83.3 0.00161575234429 54.4964196196 28074.3251467
83.4 0.00160847994219 54.3566796931 28124.5566068
83.5 0.00160124892866 54.2030835597 28167.3441361
83.6 0.001594059019 54.0810040213 28226.2726883
83.7 0.00158690993081 53.9482921641 28279.4600677
83.8 0.00157980138397 53.8198407807 28334.6724309
83.9 0.00157273310061 53.6922669797 28390.1481487
84.0 0.00156570480508 53.5303377506 28427.1808204
84.1 0.00155871622396 53.382331705 28471.2807796
84.2 0.00155176708601 53.2419411536 28519.1628575
84.3 0.00154485712217 53.1129137152 28572.8935282
84.4 0.00153798606554 52.9978805569 28633.9711656
84.5 0.00153115365131 52.8872588327 28697.2916475
84.6 0.00152435961684 52.7726477517 28758.3061231
84.7 0.00151760370154 52.6629291679 28821.8458356
84.8 0.00151088564691 52.5308843441 28872.9830429
84.9 0.00150420519651 52.4185282052 28934.7502663
85.0 0.00149756209593 52.3067409182 28996.6857258
85.1 0.00149095609276 52.198800878 29060.6169158
85.2 0.00148438693663 52.0745694682 29115.309901
85.3 0.00147785437911 51.9592132506 29174.7773011
85.4 0.00147135817376 51.8485044736 29236.6968502
85.5 0.00146489807607 51.7401015183 29299.7741669
85.6 0.00145847384347 51.6238697205 29358.2606462
85.7 0.0014520852353 51.5032802723 29414.0803173
85.8 0.00144573201277 51.3975278743 29478.2084543
85.9 0.001439413939 51.2891269225 29540.6801922
86.0 0.00143313077895 51.163779933 29593.2048407
86.1 0.00142688229942 51.0550642404 29655.1596731
86.2 0.00142066826904 50.9162766874 29699.4230588
86.3 0.00141448845825 50.7988318023 29755.8878767
86.4 0.00140834263929 50.6941198075 29819.6452175
86.5 0.00140223058617 50.5893300588 29883.2204262
86.6 0.00139615207466 50.4837672374 29946.1988249
86.7 0.00139010688227 50.3347681393 29983.1595834
86.8 0.00138409478826 50.1735204376 30012.4311566
86.9 0.00137811557359 50.0637524842 30072.1990374
87.0 0.00137216902092 49.9236871975 30113.5211654
87.1 0.00136625491459 49.8209873019 30177.1507486
87.2 0.00136037304061 49.7183316233 30240.6684749
87.3 0.00135452318667 49.6166634945 30304.649205
87.4 0.00134870514206 49.5098532639 30365.3393969
87.5 0.00134291869772 49.3927258279 30419.510876
87.6 0.0013371636462 49.2927492383 30484.0697337
87.7 0.00133143978163 49.1902676371 30546.9398273
87.8 0.00132574689974 49.0896727205 30610.8387363
87.9 0.00132008479782 48.9902316494 30675.3205382
88.0 0.00131445327472 48.8903391442 30739.3832621
88.1 0.00130885213083 48.7852669072 30800.0366243
88.2 0.00130328116805 48.6522521944 30842.8082112
88.3 0.00129774018984 48.5434979377 30900.7073795
88.4 0.0012922290011 48.4411631606 30962.5189073
88.5 0.00128674740826 48.339738261 31024.7554713
88.6 0.00128129521922 48.2135632293 31070.8861557
88.7 0.00127587224332 48.1131361062 31133.3895683
88.8 0.00127047829137 48.0161205201 31197.9554759
88.9 0.00126511317562 47.9097915668 31256.3077115
89.0 0.00125977670972 47.7888815583 31304.9194477
89.1 0.00125446870876 47.6497477759 31341.2758431
89.2 0.00124918898919 47.5319645425 31391.3639302
89.3 0.0012439373689 47.4340105534 31454.3446885
89.4 0.00123871366711 47.3193538398 31506.0529676
89.5 0.00123351770443 47.202237283 31555.8731745
89.6 0.00122834930281 47.0901315154 31608.7978083
89.7 0.00122320828553 46.9791644233 31662.2560261
89.8 0.00121809447722 46.8564084528 31707.507141
89.9 0.00121300770382 46.7567971772 31768.187366
90.0 0.00120794779257 46.6656350214 31834.4601373
90.1 0.00120291457199 46.5553188649 31887.4871643
90.2 0.00119790787192 46.441386502 31937.793485
90.3 0.00119292752344 46.3430180496 31998.5903886
90.4 0.00118797335891 46.2098547683 32035.0942613
90.5 0.00118304521192 46.0689308914 32065.8293022
90.6 0.00117814291733 45.9634827589 32120.9429705
90.7 0.0011732663112 45.8478266501 32168.6773974
90.8 0.00116841523081 45.7362429959 32219.0044441
90.9 0.00116358951468 45.6306851661 32273.3379754
91.0 0.00115878900249 45.5192290599 32323.2597413
91.1 0.00115401353514 45.3913754263 32361.2323109
91.2 0.00114926295467 45.2760081257 32407.788234
91.3 0.00114453710433 45.1877875113 32473.5673589
91.4 0.00113983582849 45.09940385 32539.0966338
91.5 0.00113515897269 45.0098949469 32603.6761565
91.6 0.0011305063836 44.8696205949 32631.1941088
91.7 0.00112587790904 44.7643987669 32683.8677342
91.8 0.00112127339791 44.6733224018 32746.6731732
91.9 0.00111669270024 44.5417558473 32779.5237425
92.0 0.00111213566717 44.429355311 32826.1405568
92.1 0.00110760215093 44.3434910582 32892.1558004
92.2 0.0011030920048 44.2578205362 32958.1834558
92.3 0.00109860508317 44.1579024343 33013.4270877
92.4 0.00109414124149 44.0637296882 33072.7653748
92.5 0.00108970033623 43.9511233801 33118.0280662
92.6 0.00108528222495 43.8435433931 33166.7966309
92.7 0.00108088676623 43.7387491979 33217.4120852
92.8 0.00107651381966 43.6550959015 33283.8917052
92.9 0.00107216324588 43.5711814913 33350.0414765
93.0 0.00106783490653 43.470408176 33403.103666
93.1 0.00106352866425 43.3856513042 33468.2853731
93.2 0.00105924438266 43.3041023513 33535.8101516
93.3 0.00105498192641 43.218739225 33600.2462537
93.4 0.00105074116109 43.1295641743 33661.5593349
93.5 0.00104652195326 43.0180098081 33705.1653255
93.6 0.00104232417047 42.9288343369 33766.0630437
93.7 0.0010381476812 42.8262114601 33816.1664084
93.8 0.00103399235489 42.7223191203 33865.0033602
93.9 0.00102985806192 42.6232905184 33917.4406818
94.0 0.00102574467357 42.5145778195 33961.9000368
94.1 0.00102165206209 42.3894271995 33992.8737354
94.2 0.00101758010061 42.2726506951 34030.1809301
94.3 0.00101352866319 42.1822866045 34088.4742107
94.4 0.00100949762478 42.1023930826 34155.0653765
94.5 0.00100548686121 42.010052204 34211.3873443
94.6 0.00100149624923 41.916779417 34266.7355009
94.7 0.000997525666446 41.8112011278 34311.7657028
94.8 0.000993574991331 41.7217378299 34369.7722474
94.9 0.000989644103233 41.6413235101 34435.0625023
95.0 0.000985732882356 41.5542431963 34494.6755456
95.1 0.000981841209751 41.4654645619 34552.6858719
95.2 0.000977968967315 41.3784304466 34611.9554266
95.3 0.000974116037781 41.2937410724 34673.0031921
95.4 0.000970282304712 41.2093514325 34734.1263432
95.5 0.000966467652491 41.1221202209 34792.6683452
95.6 0.000962671966323 41.029110488 34846.1057696
95.7 0.000958895132217 40.9509094051 34911.9321439
95.8 0.000955137036988 40.8435548701 34952.6680446
95.9 0.000951397568249 40.7641616562 35017.0905501
96.0 0.0009476766144 40.6711455538 35069.6136117
96.1 0.000943974064628 40.5641631522 35109.8050527
96.2 0.000940289808895 40.4789692474 35168.589997
96.3 0.000936623737936 40.3599586552 35197.6878091
96.4 0.000932975743251 40.2730780519 35254.4916569
96.5 0.000929345717097 40.195183589 35318.9809143
96.6 0.000925733552487 40.1080828829 35375.1974523
96.7 0.000922139143179 40.0337129992 35442.4693386
96.8 0.000918562383672 39.9504743521 35501.7275933
96.9 0.0009150031692 39.8288085945 35526.5165576
97.0 0.000911461395727 39.7484467276 35587.8341158
97.1 0.000907936959938 39.6754445295 35655.588253
97.2 0.000904429759238 39.5998587625 35720.8824067
97.3 0.000900939691743 39.5126821738 35775.5337046
97.4 0.000897466656275 39.4209215104 35825.7908089
97.5 0.000894010552356 39.321406717 35868.7135896
97.6 0.000890571280203 39.2244544148 35913.6668546
97.7 0.000887148740723 39.1273776761 35958.2053853
97.8 0.000883742835507 39.0534554254 36023.7988462
97.9 0.000880353466824 38.9817690144 36091.315746
98.0 0.000876980537617 38.9100630837 36158.6818178
98.1 0.000873623951496 38.8256410848 36214.0529515
98.2 0.000870283612734 38.7375032268 36265.7218337
98.3 0.000866959426261 38.6679734902 36334.6249661
98.4 0.000863651297661 38.5657186639 36372.5404947
98.5 0.000860359133162 38.4753440063 36421.3490644
98.6 0.000857082839637 38.39491537 36479.3352633
98.7 0.000853822324593 38.3240595254 36546.2457492
98.8 0.000850577496173 38.1901648841 36552.6815021
98.9 0.000847348263142 38.1090294533 36609.2158783
99.0 0.00084413453489 38.0410142252 36678.1855901
99.1 0.000840936221426 37.9734240894 36747.4430328
99.2 0.000837753233367 37.8956300313 36806.6678219
99.3 0.000834585481941 37.8044367701 36852.63486
99.4 0.000831432878977 37.7254981127 36910.2985576
99.5 0.000828295336904 37.6564175118 36977.4351111
99.6 0.000825172768742 37.5874204632 37044.5156296
99.7 0.000822065088103 37.5117630633 37104.8688827
99.8 0.000818972209182 37.4353097815 37164.2434383
99.9 0.000815894046752 37.3344737883 37199.1277659
100.0 0.000812830516164 37.2327139733 37232.7139733
100.1 0.000809781533339 37.1451872489 37280.2016856
100.2 0.000806747014763 37.0761629125 37346.0445496
100.3 0.000803726877487 37.0090092986 37413.6299486
100.4 0.000800721039118 36.9343888744 37473.5032067
100.5 0.000797729417815 36.8268822726 37499.6969164
100.6 0.000794751932289 36.7426599197 37549.2496689
100.7 0.000791788501795 36.6749657813 37615.4875633
100.8 0.000788839046127 36.6066038394 37680.8916332
100.9 0.000785903485619 36.5026083436 37709.3313854
101.0 0.000782981741134 36.4198751466 37759.396066
101.1 0.000780073734065 36.3437828156 37816.1074539
101.2 0.00077717938633 36.2359775014 37839.487157
101.3 0.000774298620367 36.1520457651 37887.4315506
101.4 0.00077143135913 36.0877243581 37955.7234414
101.5 0.000768577526084 35.9971972564 37996.2224201
101.6 0.000765737045206 35.9147002718 38044.8964345
101.7 0.000762909840975 35.8376285996 38099.065511
101.8 0.000760095838371 35.733171347 38123.7836275
101.9 0.000757294962872 35.632092675 38151.6756446
102.0 0.000754507140449 35.5488229788 38198.2836468
102.1 0.000751732297562 35.4482250895 38225.9192896
102.2 0.000748970361156 35.3586296129 38265.0404321
102.3 0.000746221258661 35.284759202 38320.9007089
102.4 0.000743484917981 35.2036499973 38368.6516135
102.5 0.0007407612675 35.1147429236 38407.5959912
102.6 0.000738050236069 35.0354324224 38456.7343026
102.7 0.000735351753009 34.9488145625 38497.5560224
102.8 0.000732665748103 34.8776885232 38555.1769866
102.9 0.000729992151598 34.7735329092 38575.9496878
103.0 0.000727330894196 34.6831193575 38611.5535663
103.1 0.000724681907052 34.6170636615 38674.0079108
103.2 0.000722045121772 34.5520448241 38737.4524019
103.3 0.000719420470411 34.4632929681 38774.0297381
103.4 0.000716807885465 34.3745415619 38810.2527055
103.5 0.000714207299872 34.2986030513 38860.635794
103.6 0.000711618647006 34.2065446015 38892.4335144
103.7 0.000709041860674 34.1039039361 38911.7696218
103.8 0.000706476875116 34.022438282 38954.876172
103.9 0.000703923624997 33.9189062949 38972.3216046
104.0 0.000701382045407 33.8325717561 39009.1092213
104.1 0.000698852071857 33.7628985578 39064.8240015
104.2 0.000696333640276 33.6872070194 39113.3329845
104.3 0.000693826687008 33.5964313829 39143.9987258
104.4 0.000691331148806 33.4855416909 39150.7547667
104.5 0.000688846962836 33.4188364905 39208.7917842
104.6 0.000686374066666 33.3597286832 39275.5725395
104.7 0.000683912398268 33.2704179277 39306.5304549
104.8 0.000681461896013 33.1540470741 39305.0185689
104.9 0.000679022498669 33.0810874905 39354.5363361
105.0 0.000676594145398 33.0215291418 39419.7926984
105.1 0.000674176775753 32.9675342597 39491.5632495
105.2 0.000671770329673 32.8996011916 39546.4741408
105.3 0.000669374747485 32.8008875312 39564.0354638
105.4 0.000666989969895 32.7194688458 39602.0495097
105.5 0.000664615937992 32.6497162738 39653.8938856
105.6 0.000662252593239 32.5333303983 39648.6629863
105.7 0.000659899877472 32.452507512 39686.2864785
105.8 0.000657557732902 32.3906532855 39746.8468216
105.9 0.000655226102106 32.3103528787 39784.5120969
106.0 0.000652904928025 32.2415304074 39836.0197644
106.1 0.000650594153967 32.1566872598 39867.4212912
106.2 0.000648293723598 32.0348975153 39852.47837
106.3 0.000646003580941 31.9410147455 39871.6730573
106.4 0.000643723670377 31.8674152901 39915.8102595
106.5 0.000641453936636 31.7733076439 39933.8795845
106.6 0.000639194324801 31.6651399884 39933.747297
106.7 0.000636944780302 31.5870925237 39971.1363435
106.8 0.000634705248913 31.5074141591 40006.1177599
106.9 0.00063247567675 31.452962793 40072.8869403
107.0 0.000630256010271 31.3556995472 40084.7895045
107.1 0.00062804619627 31.258067976 40095.7102032
107.2 0.000625846181876 31.1493215405 40091.8099181
107.3 0.000623655914551 31.0548048702 40105.6717987
107.4 0.000621475342089 30.9795388384 40143.9857595
107.5 0.000619304412608 30.9133230284 40193.7398542
107.6 0.000617143074556 30.8422307354 40236.8826852
107.7 0.0006149912767 30.7698661974 40278.066138
107.8 0.00061284896813 30.6815592653 40298.0033817
107.9 0.000610716098256 30.5916004387 40315.3136057
108.0 0.0006085926168 30.5189068263 40354.9864428
108.1 0.000606478473804 30.4450080514 40392.7444833
108.2 0.000604373619615 30.3656520481 40422.9093649
108.3 0.000602278004895 30.2809566453 40445.5633549
108.4 0.00060019158061 30.2267987027 40508.7132567
108.5 0.000598114298033 30.1441653622 40533.4166715
108.6 0.000596046108739 30.0567600135 40551.2671287
108.7 0.000593986964603 29.9733223705 40574.0284786
108.8 0.000591936817802 29.8834833655 40587.6689805
108.9 0.000589895620804 29.8092553423 40622.0962344
109.0 0.000587863326377 29.7196840539 40635.1975754
109.1 0.000585839887578 29.6318765216 40650.2293182
109.2 0.000583825257754 29.5379750034 40656.3976931
109.3 0.000581819390542 29.4669120166 40693.5721145
109.4 0.000579822239865 29.3963151387 40731.0657116
109.5 0.000577833759928 29.3359211951 40782.4190597
109.6 0.000575853905221 29.2686081229 40823.8896583
109.7 0.000573882630512 29.21224248 40880.3829093
109.8 0.000571919890847 29.1430888801 40918.7233507
109.9 0.000569965641549 29.0875867251 40975.9767449
110.0 0.000568019838216 29.0289742427 41028.6414889
110.1 0.000566082436717 28.9632968385 41071.0648676
110.2 0.000564153393192 28.8987701984 41114.8348025
110.3 0.000562232664049 28.8313274947 41154.1607326
110.4 0.000560320205963 28.7528943686 41177.4364181
110.5 0.000558415975873 28.6641391221 41185.4648613
110.6 0.000556519930982 28.5838380239 41205.1645762
110.7 0.000554632028753 28.5200840762 41248.3580254
110.8 0.000552752226909 28.4519626941 41284.9307831
110.9 0.000550880483429 28.3434278422 41262.343011
111.0 0.00054901675655 28.2392152595 41245.3541431
111.1 0.000547161004761 28.1444629995 41241.5520343
111.2 0.000545313186804 28.0759026586 41275.6675396
111.3 0.000543473261669 27.9923260564 41287.2954171
111.4 0.000541641188597 27.9223985909 41318.6349351
111.5 0.000539816927076 27.8730586115 41380.1820163
111.6 0.000538000436837 27.7814556234 41378.6219886
111.7 0.000536191677856 27.6686274039 41344.7750582
