# a rho dNda dNdaerr
111.6 0.000538000436837 21.4312320508 31920.3882547
111.7 0.000536191677856 21.3391997245 31886.8153324
111.8 0.000534390610351 21.2456864164 31850.3723559
111.9 0.000532597194778 21.1433678934 31800.0190869
112.0 0.000530811391834 21.0678503294 31789.3499066
112.1 0.00052903316245 20.9766047155 31754.3749191
112.2 0.000527262467794 20.8596284884 31679.6693412
112.3 0.000525499269268 20.748262128 31612.6018335
112.4 0.000523743528503 20.6498776243 31564.5201913
112.5 0.000521995207364 20.5554980579 31521.8472837
112.6 0.000520254267941 20.4693598562 31491.1571105
112.7 0.000518520672554 20.3661660633 31433.5257043
112.8 0.000516794383747 20.257219954 31366.1976973
112.9 0.000515075364289 20.1338565167 31275.6236506
113.0 0.00051336357717 20.0218262389 31201.7130026
113.1 0.000511658985603 19.8964772144 31106.0914714
113.2 0.000509961553017 19.7939308877 31045.2083648
113.3 0.000508271243064 19.6891766918 30980.051058
113.4 0.000506588019607 19.5694357173 30890.4113109
113.5 0.000504911846728 19.4884484716 30861.1597381
113.6 0.000503242688721 19.3949005666 30811.3622697
113.7 0.000501580510091 19.2946252679 30750.1214307
113.8 0.000499925275556 19.197976988 30693.8861601
113.9 0.000498276950041 19.0819438732 30605.7997583
114.0 0.000496635498679 18.9825400793 30543.5094379
114.1 0.000495000886811 18.8904894545 30492.2941004
114.2 0.000493373079981 18.8302811134 30491.9192338
114.3 0.000491752043937 18.7821564397 30510.7771522
114.4 0.000490137744631 18.6656650659 30417.9497017
114.5 0.000488530148213 18.5443350807 30316.2292599
114.6 0.000486929221033 18.3920323119 30162.6769868
114.7 0.000485334929641 18.242629186 30012.5320881
114.8 0.000483747240782 18.1263773891 29915.7621321
114.9 0.000482166121397 18.0114078202 29820.11843
115.0 0.000480591538621 17.9336952016 29785.3662554
115.1 0.000479023459782 17.8304575176 29707.4867299
115.2 0.000477461852398 17.7661166549 29693.7473161
115.3 0.00047590668418 17.678590959 29640.671134
115.4 0.000474357923025 17.5547591829 29525.8196174
115.5 0.000472815537021 17.4596099264 29458.263289
115.6 0.000471279494439 17.3766324365 29410.5097873
115.7 0.000469749763736 17.2798246296 29338.6025358
115.8 0.000468226313555 17.1978348097 29291.1109386
115.9 0.00046670911272 17.0932568073 29204.3597782
116.0 0.000465198130236 17.0233988075 29176.203159
116.1 0.00046369333529 16.916101244 29083.1359495
116.2 0.000462194697245 16.7951971229 28965.6547771
116.3 0.000460702185646 16.6717877174 28842.7414048
116.4 0.000459215770211 16.5999189933 28808.1445323
116.5 0.000457735420836 16.5302342167 28776.7746719
116.6 0.00045626110759 16.4395411868 28708.1647988
116.7 0.000454792800715 16.3643496494 28665.9248328
116.8 0.000453330470626 16.2864136337 28618.2438477
116.9 0.000451874087908 16.1868513733 28531.792347
117.0 0.000450423623317 16.0734278355 28419.9417112
117.1 0.000448979047776 15.9693533412 28323.6265413
117.2 0.000447540332377 15.8577543723 28212.9771417
117.3 0.000446107448377 15.791115688 28181.5320499
117.4 0.0004446803672 15.723632555 28148.0347197
117.5 0.000443259060432 15.6330735875 28072.5476694
117.6 0.000441843499823 15.5337163697 27980.40195
117.7 0.000440433657287 15.4596708493 27933.0785905
117.8 0.000439029504897 15.3955389837 27903.0901416
117.9 0.000437631014886 15.330565701 27871.0476118
118.0 0.000436238159647 15.25836889 27825.2962464
118.1 0.000434850911728 15.1651423739 27740.4575645
118.2 0.000433469243838 15.0895567196 27687.1288428
118.3 0.000432093128839 14.9710844806 27554.2049286
118.4 0.000430722539748 14.8442203812 27404.6382134
118.5 0.000429357449737 14.7529340883 27319.7055273
118.6 0.000427997832129 14.6915149077 27289.4008912
118.7 0.0004266436604 14.6191190447 27238.1315116
118.8 0.000425294908176 14.505536107 27109.2475873
118.9 0.000423951549234 14.3921174359 26979.5577453
119.0 0.000422613557499 14.2828199177 26856.5010255
119.1 0.000421280907043 14.1848261828 26753.6913616
119.2 0.000419953572086 14.1322833914 26735.9207222
119.3 0.000418631526994 14.0479297044 26657.3599292
119.4 0.000417314746276 13.9505393581 26553.1901168
119.5 0.000416003204589 13.8481977781 26438.6182235
119.6 0.000414696876729 13.7668113717 26363.1647722
119.7 0.000413395737636 13.664370965 26246.5007195
119.8 0.000412099762392 13.588766288 26180.5206358
119.9 0.000410808926217 13.4501101444 25991.9866627
120.0 0.000409523204473 13.3587703137 25893.7175242
120.1 0.000408242572659 13.2970424619 25852.1205549
120.2 0.000406967006411 13.1804924426 25703.0614232
120.3 0.000405696481504 13.0800888893 25584.3815119
120.4 0.000404430973848 12.9639642438 25433.8421763
120.5 0.000403170459486 12.8683274834 25322.412838
120.6 0.000401914914597 12.7753191762 25215.2040288
120.7 0.000400664315494 12.6785506717 25099.6116026
120.8 0.000399418638621 12.613308968 25045.6326002
120.9 0.000398177860554 12.5334069174 24961.8409753
121.0 0.000396941957999 12.4363307165 24842.9495186
121.1 0.000395710907793 12.3540206313 24752.6420714
121.2 0.000394484686901 12.2465355363 24610.9148048
121.3 0.000393263272418 12.1517084182 24493.5676263
121.4 0.000392046641565 12.0141040079 24288.7531019
121.5 0.000390834771689 11.8960519377 24122.0792824
121.6 0.000389627640264 11.7896037124 23977.7310352
121.7 0.000388425224888 11.7017847033 23870.2464209
121.8 0.000387227503285 11.5967562609 23726.6369947
121.9 0.0003860344533 11.5350408216 23670.7809889
122.0 0.000384846052903 11.4820288545 23632.2362318
122.1 0.000383662280183 11.3960506637 23525.1408026
122.2 0.000382483113353 11.2853472174 23365.9478488
122.3 0.000381308530744 11.1959297534 23249.7455344
122.4 0.000380138510809 11.0621058381 23040.0998017
122.5 0.000378973032116 10.9545208121 22883.7601293
122.6 0.000377812073356 10.8882074283 22812.7054295
122.7 0.000376655613332 10.740008092 22568.8989108
122.8 0.000375503630968 10.5782583937 22294.8339838
122.9 0.000374356105302 10.4461023208 22081.4511187
123.0 0.000373213015485 10.3977564768 22044.2433305
123.1 0.000372074340787 10.307643463 21917.7576347
123.2 0.000370940060587 10.2542563842 21868.6030339
123.3 0.000369810154379 10.1450577984 21699.5383097
123.4 0.000368684601771 10.0585692521 21577.9528622
123.5 0.000367563382479 9.98909079968 21492.0091556
123.6 0.000366446476332 9.94692649337 21464.26183
123.7 0.000365333863268 9.88190031157 21386.6360128
123.8 0.000364225523336 9.78451336139 21238.0760126
123.9 0.000363121436691 9.66965347589 21050.3709324
124.0 0.0003620215836 9.55516255927 20862.1371954
124.1 0.000360925944434 9.49273773098 20786.5803806
124.2 0.000359834499671 9.35638989857 20548.0069665
124.3 0.000358747229898 9.26140503259 20398.9153029
124.4 0.000357664115804 9.1902101936 20301.2801872
124.5 0.000356585138183 9.09066256486 20140.0378887
124.6 0.000355510277937 8.94972420696 19885.6662425
124.7 0.000354439516065 8.78148070481 19568.7451596
124.8 0.000353372833676 8.69612295823 19435.0032059
124.9 0.000352310211974 8.59671058942 19268.768438
125.0 0.000351251632271 8.5009028102 19109.459268
125.1 0.000350197075975 8.36997891764 18869.8478444
125.2 0.000349146524596 8.22883672479 18605.5348458
125.3 0.000348099959745 8.11626377008 18404.2676462
125.4 0.000347057363131 7.95733074017 18096.2033155
125.5 0.00034601871656 7.83210596903 17863.0362514
125.6 0.000344984001937 7.72511420798 17670.0305259
125.7 0.000343953201266 7.63961692025 17525.0247479
125.8 0.000342926296644 7.56345550133 17400.4701716
125.9 0.000341903270266 7.45343746234 17196.8939153
126.0 0.000340884104424 7.33713039878 16977.4052901
126.1 0.000339868781502 7.18039021003 16662.639961
126.2 0.000338857283979 7.03004209006 16360.7565953
126.3 0.000337849594428 6.90889202002 16125.1056069
126.4 0.000336845695516 6.78400558907 15879.1801369
126.5 0.000335845570001 6.69242810443 15709.8602585
126.6 0.000334849200735 6.57462805061 15477.6684722
126.7 0.000333856570658 6.48584105439 15312.4757326
126.8 0.000332867662804 6.38395707894 15115.1634848
126.9 0.000331882460296 6.26717950541 14881.1954995
127.0 0.000330900946348 6.15853587908 14665.0984554
127.1 0.00032992310426 6.06400832977 14481.3195753
127.2 0.000328948917424 5.98449538565 14332.2953926
127.3 0.000327978369318 5.9260005292 14232.7490235
127.4 0.00032701144351 5.8454293369 14079.3121758
127.5 0.000326048123652 5.74088621352 13866.9487282
127.6 0.000325088393485 5.64062881363 13663.6103806
127.7 0.000324132236834 5.56330153287 13514.6734528
127.8 0.000323179637611 5.45939934023 13300.0067783
127.9 0.000322230579812 5.36263924572 13101.4287286
128.0 0.000321285047518 5.2289207269 12811.0358815
128.1 0.000320343024893 5.11147648431 12558.8452214
128.2 0.000319404496186 5.04968398147 12442.2158539
128.3 0.000318469445728 4.95546341539 12244.6686383
128.4 0.000317537857932 4.85010819581 12018.2840166
128.5 0.000316609717293 4.7230816403 11736.640606
128.6 0.000315685008389 4.58810669586 11433.4744286
128.7 0.000314763715876 4.48826718551 11216.2796222
128.8 0.000313845824493 4.36724657553 10944.6605328
128.9 0.000312931319058 4.2859297007 10771.1762735
129.0 0.000312020184469 4.1861568743 10550.0895914
129.1 0.000311112405702 4.05439461776 10246.8003892
129.2 0.000310207967811 3.98225104293 10092.7974889
129.3 0.000309306855931 3.86499167423 9823.15977669
129.4 0.000308409055271 3.75141289901 9561.28558898
129.5 0.00030751455112 3.64749740809 9322.53991105
129.6 0.000306623328842 3.57245240493 9156.35467832
129.7 0.000305735373878 3.47656198418 8935.56647576
129.8 0.000304850671743 3.3586603798 8656.71709486
129.9 0.000303969208031 3.27525440319 8465.37609695
130.0 0.000303090968407 3.15261344687 8171.18592622
130.1 0.000302215938611 3.04356480625 7910.59481142
130.2 0.00030134410446 2.94821291193 7684.16561701
130.3 0.000300475451842 2.7812026518 7269.10368917
130.4 0.000299609966717 2.64211223997 6924.82686747
130.5 0.000298747635121 2.57162020178 6758.85276944
130.6 0.000297888443158 2.44880957954 6453.99683073
130.7 0.000297032377009 2.34778726838 6204.96199918
130.8 0.000296179422921 2.23195482919 5915.22830911
130.9 0.000295329567216 2.11012887478 5607.89530822
131.0 0.000294482796284 2.00428593282 5341.39236865
131.1 0.000293639096586 1.93452240952 5169.77373509
131.2 0.000292798454653 1.88363875417 5047.74536034
131.3 0.000291960857086 1.79767733705 4830.72927254
131.4 0.000291126290552 1.73066528176 4663.52444221
131.5 0.00029029474179 1.65139037055 4462.21231649
131.6 0.000289466197604 1.61699642009 4381.34988624
131.7 0.000288640644868 1.54916382743 4209.14329375
131.8 0.000287818070521 1.48193697066 4037.59423825
131.9 0.000286998461572 1.39338614842 3806.80031657
132.0 0.000286181805093 1.32560514828 3631.5961948
132.1 0.000285368088225 1.25210368954 3439.67589743
132.2 0.000284557298172 1.18878712994 3274.7207891
132.3 0.000283749422205 1.12759600569 3114.69670327
132.4 0.000282944447661 1.07732890335 2984.0197793
132.5 0.000282142361939 1.01551805968 2820.53367547
132.6 0.000281343152503 0.945667461702 2633.73113936
132.7 0.000280546806882 0.861834249823 2406.82879792
132.8 0.000279753312667 0.814777660954 2281.64527306
132.9 0.000278962657513 0.78505465927 2204.42626209
133.0 0.000278174829137 0.724951214748 2041.22199141
133.1 0.000277389815318 0.666319469423 1881.26010031
133.2 0.000276607603899 0.613239848202 1736.12385149
133.3 0.000275828182782 0.562249164208 1596.10795048
133.4 0.000275051539931 0.537904227985 1531.16015582
133.5 0.000274277663373 0.501819798551 1432.33560005
133.6 0.000273506541192 0.461580480802 1321.06710386
133.7 0.000272738161535 0.415380532136 1192.07381039
133.8 0.000271972512607 0.37605939293 1082.16163303
133.9 0.000271209582674 0.340939184918 983.762838466
134.0 0.000270449360061 0.319556988585 924.567744109
134.1 0.000269691833149 0.292614556537 848.911448462
134.2 0.000268936990382 0.270572510935 787.091648722
134.3 0.000268184820259 0.254135542438 741.278380556
134.4 0.000267435311337 0.227979965176 666.785317898
134.5 0.000266688452231 0.203726420994 597.460568583
134.6 0.000265944231614 0.184638227057 542.944188178
134.7 0.000265202638215 0.161055520413 474.875745071
134.8 0.000264463660818 0.138749645926 410.209951754
134.9 0.000263727288266 0.134458134539 398.593726392
135.0 0.000262993509456 0.134273054349 399.117203248
135.1 0.000262262313341 0.134119545856 399.733909532
135.2 0.000261533688928 0.126127946599 376.926538243
135.3 0.00026080762528 0.118735506763 355.788258608
135.4 0.000260084111516 0.0935182116081 280.977759154
135.5 0.000259363136807 0.0666927305478 200.917673367
135.6 0.000258644690377 0.0611759560731 184.792115943
135.7 0.000257928761508 0.0504361822917 152.759086538
135.8 0.00025721533953 0.046950393549 142.582229683
135.9 0.00025650441383 0.0469228365259 142.879817115
136.0 0.000255795973846 0.0388289984915 118.550236964
136.1 0.000255090009068 0.0312572361505 95.6875793916
136.2 0.00025438650904 0.0263304450371 80.8204194606
136.3 0.000253685463356 0.0234172264013 72.0701475949
136.4 0.000252986861662 0.0222360819773 68.6174272817
136.5 0.000252290693655 0.0155751523609 48.1907658575
136.6 0.000251596949084 0.0155557014262 48.2587020841
136.7 0.000250905617747 0.015536288532 48.326682837
136.8 0.000250216689494 0.00781643813403 24.3781883616
136.9 0.000249530154224 0.0 0.0
137.0 0.000248846001886 0.0 0.0
137.1 0.000248164222479 0.0 0.0
137.2 0.000247484806051 0.0 0.0
137.3 0.000246807742698 0.0 0.0
137.4 0.000246133022566 0.0 0.0
137.5 0.00024546063585 0.0 0.0
137.6 0.00024479057279 0.0 0.0
137.7 0.000244122823677 0.0 0.0
137.8 0.000243457378848 0.0 0.0
137.9 0.000242794228688 0.0 0.0
138.0 0.000242133363629 0.0 0.0
138.1 0.000241474774149 0.0 0.0
138.2 0.000240818450774 0.0 0.0
138.3 0.000240164384075 0.0 0.0
138.4 0.000239512564669 0.0 0.0
138.5 0.00023886298322 0.0 0.0
138.6 0.000238215630436 0.0 0.0
138.7 0.000237570497071 0.0 0.0
138.8 0.000236927573924 0.0 0.0
138.9 0.000236286851839 0.0 0.0
139.0 0.000235648321704 0.0 0.0
139.1 0.00023501197445 0.0 0.0
139.2 0.000234377801055 0.0 0.0
139.3 0.000233745792539 0.0 0.0
139.4 0.000233115939965 0.0 0.0
139.5 0.000232488234439 0.0 0.0
139.6 0.000231862667113 0.0 0.0
139.7 0.000231239229178 0.0 0.0
139.8 0.000230617911869 0.0 0.0
139.9 0.000229998706465 0.0 0.0
140.0 0.000229381604285 0.0 0.0
140.1 0.00022876659669 0.0 0.0
140.2 0.000228153675083 0.0 0.0
140.3 0.000227542830908 0.0 0.0
140.4 0.000226934055652 0.0 0.0
140.5 0.000226327340841 0.0 0.0
140.6 0.000225722678042 0.0 0.0
140.7 0.000225120058862 0.0 0.0
140.8 0.00022451947495 0.0 0.0
140.9 0.000223920917993 0.0 0.0
141.0 0.00022332437972 0.0 0.0
141.1 0.000222729851897 0.0 0.0
141.2 0.000222137326332 0.0 0.0
141.3 0.00022154679487 0.0 0.0
141.4 0.000220958249396 0.0 0.0
141.5 0.000220371681833 0.0 0.0
141.6 0.000219787084145 0.0 0.0
141.7 0.000219204448331 0.0 0.0
141.8 0.00021862376643 0.0 0.0
141.9 0.000218045030517 0.0 0.0
142.0 0.000217468232708 0.0 0.0
142.1 0.000216893365154 0.0 0.0
142.2 0.000216320420043 0.0 0.0
142.3 0.000215749389602 0.0 0.0
142.4 0.000215180266093 0.0 0.0
142.5 0.000214613041816 0.0 0.0
142.6 0.000214047709106 0.0 0.0
142.7 0.000213484260336 0.0 0.0
142.8 0.000212922687915 0.0 0.0
142.9 0.000212362984285 0.0 0.0
143.0 0.000211805141927 0.0 0.0
143.1 0.000211249153357 0.0 0.0
143.2 0.000210695011125 0.0 0.0
143.3 0.000210142707817 0.0 0.0
143.4 0.000209592236052 0.0 0.0
143.5 0.000209043588488 0.0 0.0
143.6 0.000208496757813 0.0 0.0
143.7 0.000207951736751 0.0 0.0
143.8 0.000207408518063 0.0 0.0
143.9 0.000206867094538 0.0 0.0
144.0 0.000206327459005 0.0 0.0
144.1 0.000205789604322 0.0 0.0
144.2 0.000205253523384 0.0 0.0
144.3 0.000204719209116 0.0 0.0
144.4 0.000204186654478 0.0 0.0
144.5 0.000203655852463 0.0 0.0
144.6 0.000203126796096 0.0 0.0
144.7 0.000202599478435 0.0 0.0
144.8 0.000202073892569 0.0 0.0
144.9 0.000201550031623 0.0 0.0
145.0 0.000201027888748 0.0 0.0
145.1 0.000200507457134 0.0 0.0
145.2 0.000199988729996 0.0 0.0
145.3 0.000199471700585 0.0 0.0
145.4 0.000198956362181 0.0 0.0
145.5 0.000198442708097 0.0 0.0
145.6 0.000197930731675 0.0 0.0
145.7 0.00019742042629 0.0 0.0
145.8 0.000196911785346 0.0 0.0
145.9 0.000196404802278 0.0 0.0
146.0 0.000195899470552 0.0 0.0
146.1 0.000195395783664 0.0 0.0
146.2 0.000194893735139 0.0 0.0
146.3 0.000194393318533 0.0 0.0
146.4 0.000193894527431 0.0 0.0
146.5 0.000193397355449 0.0 0.0
146.6 0.00019290179623 0.0 0.0
146.7 0.000192407843449 0.0 0.0
146.8 0.000191915490808 0.0 0.0
146.9 0.000191424732038 0.0 0.0
147.0 0.000190935560901 0.0 0.0
147.1 0.000190447971185 0.0 0.0
147.2 0.000189961956708 0.0 0.0
147.3 0.000189477511316 0.0 0.0
147.4 0.000188994628883 0.0 0.0
147.5 0.000188513303312 0.0 0.0
147.6 0.000188033528532 0.0 0.0
147.7 0.000187555298501 0.0 0.0
147.8 0.000187078607205 0.0 0.0
147.9 0.000186603448657 0.0 0.0
148.0 0.000186129816897 0.0 0.0
148.1 0.000185657705993 0.0 0.0
148.2 0.000185187110039 0.0 0.0
148.3 0.000184718023156 0.0 0.0
148.4 0.000184250439492 0.0 0.0
148.5 0.000183784353223 0.0 0.0
148.6 0.000183319758549 0.0 0.0
148.7 0.000182856649699 0.0 0.0
148.8 0.000182395020925 0.0 0.0
148.9 0.000181934866508 0.0 0.0
149.0 0.000181476180753 0.0 0.0
149.1 0.000181018957992 0.0 0.0
149.2 0.000180563192583 0.0 0.0
149.3 0.000180108878907 0.0 0.0
149.4 0.000179656011373 0.0 0.0
149.5 0.000179204584415 0.0 0.0
149.6 0.00017875459249 0.0 0.0
149.7 0.000178306030083 0.0 0.0
149.8 0.000177858891702 0.0 0.0
149.9 0.000177413171879 0.0 0.0
150.0 0.000176968865173 0.0 0.0
150.1 0.000176525966167 0.0 0.0
150.2 0.000176084469465 0.0 0.0
150.3 0.0001756443697 0.0 0.0
150.4 0.000175205661526 0.0 0.0
150.5 0.000174768339623 0.0 0.0
150.6 0.000174332398692 0.0 0.0
150.7 0.000173897833461 0.0 0.0
150.8 0.00017346463868 0.0 0.0
150.9 0.000173032809122 0.0 0.0
151.0 0.000172602339584 0.0 0.0
151.1 0.000172173224886 0.0 0.0
151.2 0.000171745459873 0.0 0.0
151.3 0.00017131903941 0.0 0.0
151.4 0.000170893958387 0.0 0.0
151.5 0.000170470211716 0.0 0.0
151.6 0.000170047794332 0.0 0.0
151.7 0.000169626701191 0.0 0.0
151.8 0.000169206927274 0.0 0.0
151.9 0.000168788467584 0.0 0.0
152.0 0.000168371317143 0.0 0.0
152.1 0.000167955470999 0.0 0.0
152.2 0.000167540924219 0.0 0.0
152.3 0.000167127671895 0.0 0.0
152.4 0.000166715709138 0.0 0.0
152.5 0.000166305031082 0.0 0.0
152.6 0.000165895632882 0.0 0.0
152.7 0.000165487509714 0.0 0.0
152.8 0.000165080656777 0.0 0.0
152.9 0.00016467506929 0.0 0.0
153.0 0.000164270742492 0.0 0.0
153.1 0.000163867671646 0.0 0.0
153.2 0.000163465852033 0.0 0.0
153.3 0.000163065278956 0.0 0.0
153.4 0.000162665947739 0.0 0.0
153.5 0.000162267853726 0.0 0.0
153.6 0.000161870992282 0.0 0.0
153.7 0.000161475358792 0.0 0.0
153.8 0.00016108094866 0.0 0.0
153.9 0.000160687757313 0.0 0.0
154.0 0.000160295780196 0.0 0.0
154.1 0.000159905012774 0.0 0.0
154.2 0.000159515450533 0.0 0.0
154.3 0.000159127088978 0.0 0.0
154.4 0.000158739923634 0.0 0.0
154.5 0.000158353950045 0.0 0.0
154.6 0.000157969163774 0.0 0.0
154.7 0.000157585560405 0.0 0.0
154.8 0.000157203135541 0.0 0.0
154.9 0.000156821884802 0.0 0.0
155.0 0.00015644180383 0.0 0.0
155.1 0.000156062888284 0.0 0.0
155.2 0.000155685133843 0.0 0.0
155.3 0.000155308536205 0.0 0.0
155.4 0.000154933091084 0.0 0.0
155.5 0.000154558794216 0.0 0.0
155.6 0.000154185641355 0.0 0.0
155.7 0.000153813628271 0.0 0.0
155.8 0.000153442750754 0.0 0.0
155.9 0.000153073004614 0.0 0.0
156.0 0.000152704385675 0.0 0.0
156.1 0.000152336889783 0.0 0.0
156.2 0.000151970512799 0.0 0.0
156.3 0.000151605250604 0.0 0.0
156.4 0.000151241099096 0.0 0.0
156.5 0.000150878054191 0.0 0.0
156.6 0.000150516111822 0.0 0.0
156.7 0.00015015526794 0.0 0.0
156.8 0.000149795518512 0.0 0.0
156.9 0.000149436859526 0.0 0.0
157.0 0.000149079286983 0.0 0.0
157.1 0.000148722796904 0.0 0.0
157.2 0.000148367385326 0.0 0.0
157.3 0.000148013048303 0.0 0.0
157.4 0.000147659781906 0.0 0.0
157.5 0.000147307582224 0.0 0.0
157.6 0.000146956445361 0.0 0.0
157.7 0.000146606367438 0.0 0.0
157.8 0.000146257344594 0.0 0.0
157.9 0.000145909372984 0.0 0.0
158.0 0.000145562448777 0.0 0.0
158.1 0.000145216568162 0.0 0.0
158.2 0.000144871727342 0.0 0.0
158.3 0.000144527922537 0.0 0.0
158.4 0.000144185149983 0.0 0.0
158.5 0.000143843405932 0.0 0.0
158.6 0.000143502686651 0.0 0.0
158.7 0.000143162988426 0.0 0.0
158.8 0.000142824307555 0.0 0.0
158.9 0.000142486640353 0.0 0.0
159.0 0.000142149983153 0.0 0.0
159.1 0.0001418143323 0.0 0.0
159.2 0.000141479684156 0.0 0.0
159.3 0.000141146035099 0.0 0.0
159.4 0.000140813381522 0.0 0.0
159.5 0.000140481719833 0.0 0.0
159.6 0.000140151046456 0.0 0.0
159.7 0.000139821357828 0.0 0.0
159.8 0.000139492650404 0.0 0.0
159.9 0.000139164920652 0.0 0.0
160.0 0.000138838165055 0.0 0.0
160.1 0.000138512380111 0.0 0.0
160.2 0.000138187562334 0.0 0.0
160.3 0.000137863708252 0.0 0.0
160.4 0.000137540814406 0.0 0.0
160.5 0.000137218877353 0.0 0.0
160.6 0.000136897893665 0.0 0.0
160.7 0.000136577859928 0.0 0.0
160.8 0.000136258772742 0.0 0.0
160.9 0.000135940628721 0.0 0.0
161.0 0.000135623424493 0.0 0.0
161.1 0.000135307156702 0.0 0.0
161.2 0.000134991822004 0.0 0.0
161.3 0.00013467741707 0.0 0.0
161.4 0.000134363938585 0.0 0.0
161.5 0.000134051383247 0.0 0.0
161.6 0.000133739747769 0.0 0.0
161.7 0.000133429028876 0.0 0.0
161.8 0.000133119223309 0.0 0.0
161.9 0.000132810327821 0.0 0.0
162.0 0.000132502339179 0.0 0.0
162.1 0.000132195254164 0.0 0.0
162.2 0.000131889069568 0.0 0.0
162.3 0.000131583782199 0.0 0.0
162.4 0.000131279388879 0.0 0.0
162.5 0.000130975886439 0.0 0.0
162.6 0.000130673271728 0.0 0.0
162.7 0.000130371541604 0.0 0.0
162.8 0.000130070692941 0.0 0.0
162.9 0.000129770722625 0.0 0.0
163.0 0.000129471627555 0.0 0.0
163.1 0.000129173404641 0.0 0.0
163.2 0.00012887605081 0.0 0.0
163.3 0.000128579562996 0.0 0.0
163.4 0.000128283938151 0.0 0.0
163.5 0.000127989173237 0.0 0.0
163.6 0.000127695265229 0.0 0.0
163.7 0.000127402211114 0.0 0.0
163.8 0.000127110007892 0.0 0.0
163.9 0.000126818652575 0.0 0.0
164.0 0.000126528142187 0.0 0.0
164.1 0.000126238473766 0.0 0.0
164.2 0.000125949644361 0.0 0.0
164.3 0.000125661651031 0.0 0.0
164.4 0.000125374490852 0.0 0.0
164.5 0.000125088160906 0.0 0.0
164.6 0.000124802658293 0.0 0.0
164.7 0.000124517980121 0.0 0.0
164.8 0.00012423412351 0.0 0.0
164.9 0.000123951085594 0.0 0.0
165.0 0.000123668863516 0.0 0.0
165.1 0.000123387454433 0.0 0.0
165.2 0.000123106855513 0.0 0.0
165.3 0.000122827063935 0.0 0.0
165.4 0.000122548076889 0.0 0.0
165.5 0.000122269891578 0.0 0.0
165.6 0.000121992505216 0.0 0.0
165.7 0.000121715915028 0.0 0.0
165.8 0.000121440118249 0.0 0.0
165.9 0.000121165112128 0.0 0.0
166.0 0.000120890893924 0.0 0.0
166.1 0.000120617460905 0.0 0.0
166.2 0.000120344810354 0.0 0.0
166.3 0.000120072939563 0.0 0.0
166.4 0.000119801845834 0.0 0.0
166.5 0.000119531526482 0.0 0.0
166.6 0.000119261978831 0.0 0.0
166.7 0.000118993200217 0.0 0.0
166.8 0.000118725187986 0.0 0.0
166.9 0.000118457939497 0.0 0.0
167.0 0.000118191452117 0.0 0.0
167.1 0.000117925723224 0.0 0.0
167.2 0.000117660750208 0.0 0.0
167.3 0.000117396530468 0.0 0.0
167.4 0.000117133061415 0.0 0.0
167.5 0.000116870340469 0.0 0.0
167.6 0.000116608365062 0.0 0.0
167.7 0.000116347132634 0.0 0.0
167.8 0.000116086640638 0.0 0.0
167.9 0.000115826886535 0.0 0.0
168.0 0.000115567867798 0.0 0.0
168.1 0.000115309581908 0.0 0.0
168.2 0.000115052026359 0.0 0.0
168.3 0.000114795198653 0.0 0.0
168.4 0.000114539096302 0.0 0.0
168.5 0.000114283716828 0.0 0.0
168.6 0.000114029057765 0.0 0.0
168.7 0.000113775116655 0.0 0.0
168.8 0.000113521891049 0.0 0.0
168.9 0.000113269378509 0.0 0.0
169.0 0.000113017576608 0.0 0.0
169.1 0.000112766482926 0.0 0.0
169.2 0.000112516095054 0.0 0.0
169.3 0.000112266410594 0.0 0.0
169.4 0.000112017427155 0.0 0.0
169.5 0.000111769142357 0.0 0.0
169.6 0.000111521553829 0.0 0.0
169.7 0.00011127465921 0.0 0.0
169.8 0.000111028456148 0.0 0.0
169.9 0.0001107829423 0.0 0.0
170.0 0.000110538115333 0.0 0.0
170.1 0.000110293972922 0.0 0.0
170.2 0.000110050512754 0.0 0.0
170.3 0.000109807732522 0.0 0.0
170.4 0.00010956562993 0.0 0.0
170.5 0.00010932420269 0.0 0.0
170.6 0.000109083448524 0.0 0.0
170.7 0.000108843365163 0.0 0.0
170.8 0.000108603950346 0.0 0.0
170.9 0.000108365201822 0.0 0.0
171.0 0.000108127117349 0.0 0.0
171.1 0.000107889694692 0.0 0.0
171.2 0.000107652931627 0.0 0.0
171.3 0.000107416825937 0.0 0.0
171.4 0.000107181375416 0.0 0.0
171.5 0.000106946577864 0.0 0.0
171.6 0.000106712431092 0.0 0.0
171.7 0.000106478932919 0.0 0.0
171.8 0.00010624608117 0.0 0.0
171.9 0.000106013873683 0.0 0.0
172.0 0.0001057823083 0.0 0.0
172.1 0.000105551382876 0.0 0.0
172.2 0.000105321095271 0.0 0.0
172.3 0.000105091443354 0.0 0.0
172.4 0.000104862425004 0.0 0.0
172.5 0.000104634038106 0.0 0.0
172.6 0.000104406280554 0.0 0.0
172.7 0.000104179150253 0.0 0.0
172.8 0.000103952645111 0.0 0.0
172.9 0.000103726763049 0.0 0.0
173.0 0.000103501501994 0.0 0.0
173.1 0.00010327685988 0.0 0.0
173.2 0.000103052834651 0.0 0.0
173.3 0.000102829424258 0.0 0.0
173.4 0.00010260662666 0.0 0.0
173.5 0.000102384439826 0.0 0.0
173.6 0.000102162861729 0.0 0.0
173.7 0.000101941890353 0.0 0.0
173.8 0.000101721523688 0.0 0.0
173.9 0.000101501759734 0.0 0.0
174.0 0.000101282596497 0.0 0.0
