# a rho dNda dNdaerr
57.5 0.00651101811982 110.088764728 14768.5301819
57.6 0.0064686173656 109.74358143 14815.3782508
57.7 0.00642656556326 109.398456472 14862.073208
57.8 0.00638485924366 109.017926016 14903.7641438
57.9 0.00634349497805 108.667566906 14949.3782143
58.0 0.00630246937756 108.328490783 14996.3756016
58.1 0.00626177909266 107.991890004 15043.5558446
58.2 0.00622142081263 107.655187485 15090.5613715
58.3 0.00618139126504 107.317990055 15137.333666
58.4 0.00614168721526 106.988510599 15185.0342814
58.5 0.00610230546594 106.644292237 15230.4736708
58.6 0.00606324285654 106.29682524 15275.2610102
58.7 0.00602449626281 105.973157131 15323.2956311
58.8 0.00598606259637 105.646113096 15370.6848044
58.9 0.00594793880417 105.317960842 15417.7486702
59.0 0.00591012186807 104.995693277 15465.5114825
59.1 0.00587260880437 104.675172262 15513.373185
59.2 0.00583539666337 104.332931284 15557.8365562
59.3 0.0057984825289 103.994259562 15602.6333853
59.4 0.00576186351791 103.677119343 15650.4819914
59.5 0.00572553678005 103.362045906 15698.4828393
59.6 0.00568949949718 103.050682927 15746.890122
59.7 0.00565374888303 102.737324581 15794.8342904
59.8 0.00561828218275 102.425728803 15842.8883173
59.9 0.0055830966725 102.117526154 15891.3081996
60.0 0.00554818965906 101.809080449 15939.5315528
60.1 0.00551355847944 101.502024176 15987.8121375
60.2 0.00547920050047 101.196459223 16036.1673736
60.3 0.00544511311846 100.892817861 16084.6677644
60.4 0.00541129375876 100.553426652 16127.2739118
60.5 0.00537773987545 100.252069566 16175.7846616
60.6 0.00534444895092 99.9493467208 16223.912134
60.7 0.00531141849556 99.6584666504 16273.8065601
60.8 0.00527864604736 99.3282408111 16317.0910368
60.9 0.00524612917159 99.0208866512 16363.9288687
61.0 0.00521386546042 98.7273771259 16412.8840131
61.1 0.00518185253263 98.3958749587 16455.3257912
61.2 0.00515008803321 98.0998413173 16503.4965706
61.3 0.00511856963309 97.8144168805 16553.2926349
61.4 0.00508729502876 97.5255130954 16602.3448766
61.5 0.005056261942 97.2388045334 16651.6119379
61.6 0.00502546811951 96.9450801675 16699.5111951
61.7 0.00499491133264 96.6309872565 16743.7049358
61.8 0.00496458937705 96.3113474939 16786.7113872
61.9 0.00493450007244 96.0302612328 16836.2422584
62.0 0.0049046412622 95.7492158204 16885.6218337
62.1 0.00487501081317 95.4712048566 16935.3786816
62.2 0.00484560661531 95.1901682197 16984.4383797
62.3 0.00481642658143 94.9188061327 17035.0681955
62.4 0.0047874686469 94.6428470296 17084.7196521
62.5 0.00475873076936 94.3684651488 17134.4967906
62.6 0.00473021092847 94.0965604527 17184.566393
62.7 0.00470190712563 93.825381988 17234.61215
62.8 0.00467381738369 93.5564301725 17284.9110464
62.9 0.0046459397467 93.2827094077 17334.1677342
63.0 0.00461827227968 93.020993212 17385.4992582
63.1 0.0045908130683 92.753377669 17435.5763397
63.2 0.00456356021868 92.4862048997 17485.5763975
63.3 0.00453651185713 92.2070513697 17533.1360021
63.4 0.00450966612986 91.920645166 17579.1175402
63.5 0.00448302120282 91.6582748556 17629.5124428
63.6 0.00445657526137 91.3836831348 17677.3836602
63.7 0.0044303265101 91.1010779755 17723.5067614
63.8 0.00440427317259 90.8442382412 17774.4614685
63.9 0.00437841349117 90.5865576581 17825.0957598
64.0 0.00435274572668 90.3303965244 17875.8714232
64.1 0.00432726815829 90.0768724961 17927.0135215
64.2 0.00430197908323 89.8225164201 17977.8341548
64.3 0.00427687681658 89.5709408951 18029.055182
64.4 0.00425195969111 89.3201757981 18080.2848209
64.5 0.00422722605699 89.0685010642 18131.1732495
64.6 0.00420267428163 88.8203872983 18182.6300657
64.7 0.00417830274946 88.5741868026 18234.325899
64.8 0.00415410986173 88.3235973279 18284.9602442
64.9 0.00413009403631 88.0789572221 18336.6676581
65.0 0.00410625370748 87.836781397 18388.7368601
65.1 0.00408258732576 87.5780221752 18437.1641173
65.2 0.00405909335768 87.318163267 18485.1663964
65.3 0.00403577028562 87.0775790849 18537.0744587
65.4 0.00401261660763 86.8276834459 18586.8348735
65.5 0.00398963083719 86.5590610961 18632.3852812
65.6 0.00396681150312 86.3213634705 18684.4031094
65.7 0.00394415714929 86.0838664517 18736.3097068
65.8 0.00392166633454 85.8504228954 18788.9466225
65.9 0.00389933763243 85.6032202329 18838.4062105
66.0 0.00387716963114 85.3399471969 18884.1245358
66.1 0.00385516093321 85.111642302 18937.3963405
66.2 0.00383331015546 84.8761270239 18988.9108587
66.3 0.00381161592876 84.6451184461 19041.2749939
66.4 0.0037900768979 84.4171387471 19094.168735
66.5 0.00376869172142 84.1879027258 19146.6263944
66.6 0.00374745907144 83.9594571891 19199.1089898
66.7 0.00372637763352 83.7289067832 19250.9514146
66.8 0.00370544610647 83.5085326284 19304.9824579
66.9 0.00368466320226 83.2798385769 19356.939033
67.0 0.0036640276458 83.0546438152 19409.5494305
67.1 0.00364353817483 82.8337548643 19463.0140718
67.2 0.00362319353975 82.6107139973 19515.8214873
67.3 0.00360299250351 82.3887448222 19568.7267804
67.4 0.00358293384141 82.1685855219 19621.9080106
67.5 0.00356301634102 81.948185102 19674.8774133
67.6 0.00354323880199 81.7309279739 19728.4486694
67.7 0.00352360003594 81.511582651 19781.3621044
67.8 0.00350409886631 81.2976372433 19835.4342422
67.9 0.00348473412824 81.0784477482 19888.0730342
68.0 0.0034655046684 80.8669190653 19942.437996
68.1 0.00344640934493 80.6475575255 19994.7157844
68.2 0.00342744702722 80.4160379778 20043.7949869
68.3 0.00340861659586 80.1856478713 20092.954318
68.4 0.00338991694246 79.9438575795 20139.0393254
68.5 0.00337134696955 79.73677848 20193.6795327
68.6 0.00335290559047 79.5241349019 20246.7580654
68.7 0.00333459172921 79.3187464561 20301.5313256
68.8 0.00331640432032 79.1076427495 20354.689151
68.9 0.00329834230879 78.9014372979 20408.9513334
69.0 0.0032804046499 78.6907264839 20461.8904022
69.1 0.00326259030917 78.4247451627 20500.2155803
69.2 0.00324489826216 78.2181312977 20553.8204757
69.3 0.00322732749445 77.987522317 20600.9270653
69.4 0.00320987700143 77.7473730747 20645.2716542
69.5 0.0031925457883 77.5106435518 20690.2712067
69.6 0.00317533286985 77.314998754 20746.0439216
69.7 0.00315823727043 77.1120450922 20799.7064494
69.8 0.00314125802383 76.9133059984 20854.3502539
69.9 0.00312439417316 76.71529533 20909.0407602
70.0 0.00310764477073 76.5169387507 20963.4845113
70.1 0.00309100887799 76.322685199 21018.9030311
70.2 0.00307448556543 76.1243927805 21073.057805
70.3 0.00305807391241 75.9118935075 21123.0999583
70.4 0.00304177300717 75.7019660309 21173.6588405
70.5 0.00302558194662 75.5119250062 21229.6109993
70.6 0.00300949983635 75.3162293653 21283.822783
70.7 0.00299352579046 75.1193043917 21337.524352
70.8 0.00297765893148 74.899719943 21384.5895651
70.9 0.00296189839032 74.7130576725 21440.8670677
71.0 0.00294624330613 74.5232677317 21496.1010826
71.1 0.00293069282624 74.3311568621 21550.5095216
71.2 0.00291524610603 74.148229003 21607.4322259
71.3 0.00289990230892 73.9262593915 21652.7830831
71.4 0.0028846606062 73.7119003848 21700.1190644
71.5 0.00286952017698 73.52882922 21756.4775345
71.6 0.00285448020813 73.3408220653 21811.224332
71.7 0.00283953989416 73.1589143068 21867.6335187
71.8 0.00282469843713 72.9725750827 21922.5669302
71.9 0.00280995504662 72.7727768447 21973.2764162
72.0 0.00279530893959 72.5777086356 22025.2179641
72.1 0.00278075934034 72.3993925037 22082.0776657
72.2 0.00276630548042 72.216643521 22137.4364075
72.3 0.00275194659855 72.0271944213 22190.5730594
72.4 0.00273768194054 71.8279375008 22240.4920505
72.5 0.00272351075923 71.6498795944 22296.7943769
72.6 0.00270943231439 71.4694915554 22352.2180605
72.7 0.00269544587266 71.2434763098 22393.1409669
72.8 0.00268155070749 71.0625781175 22448.0109923
72.9 0.00266774609905 70.8853642947 22503.8851869
73.0 0.00265403133415 70.7122297321 22560.9048591
73.1 0.00264040570621 70.5349349198 22616.4453961
73.2 0.00262686851512 70.3561376946 22671.3412725
73.3 0.00261341906727 70.1716051263 22724.2123403
73.4 0.00260005667538 69.9900411619 22777.8614219
73.5 0.0025867806585 69.7999374931 22828.5367158
73.6 0.00257359034192 69.6297366402 22885.542858
73.7 0.0025604850571 69.4589770452 22942.2159779
73.8 0.00254746414162 69.2908177442 22999.5998495
73.9 0.00253452693911 69.1208680144 23056.2405578
74.0 0.00252167279918 68.9539098593 23113.7301917
74.1 0.00250890107736 68.7670011119 23164.3533147
74.2 0.00249621113505 68.5913547814 23218.5747286
74.3 0.00248360233944 68.4134263976 23271.8407306
74.4 0.00247107406347 68.2120201143 23316.892341
74.5 0.00245862568573 68.0235389165 23366.1140621
74.6 0.00244625659047 67.8523929117 23421.0904887
74.7 0.00243396616749 67.6847474378 23477.1079719
74.8 0.00242175381207 67.5016333279 23527.5704091
74.9 0.00240961892496 67.3385793378 23584.84074
75.0 0.00239756091232 67.1766577174 23642.3574098
75.1 0.00238557918559 66.9866030267 23689.7744628
75.2 0.00237367316155 66.8277020863 23748.0136145
75.3 0.00236184226217 66.6520403973 23800.1236009
75.4 0.0023500859146 66.4823625645 23854.1765894
75.5 0.00233840355113 66.321372275 23911.1761124
75.6 0.00232679460908 66.1581539966 23967.2108357
75.7 0.00231525853081 65.9551196861 24008.5844842
75.8 0.00230379476365 65.7979190583 24066.4135474
75.9 0.00229240275982 65.6248007472 24118.2417657
76.0 0.00228108197643 65.4392401878 24165.2664499
76.1 0.00226983187539 65.2775588896 24220.8962463
76.2 0.00225865192336 65.1003273659 24270.5556088
76.3 0.00224754159174 64.9424308448 24327.2273214
76.4 0.0022365003566 64.7629585056 24375.6144284
76.5 0.00222552769862 64.6090025685 24433.4079427
76.6 0.00221462310304 64.4589738819 24492.5397464
76.7 0.00220378605967 64.306728638 24550.6835364
76.8 0.00219301606276 64.127835214 24598.4537433
76.9 0.00218231261102 63.94464885 24644.3189171
77.0 0.00217167520756 63.7768260874 24695.8645648
77.1 0.00216110335982 63.6103195671 24747.7072376
77.2 0.00215059657955 63.4525032663 24802.7342683
77.3 0.00214015438277 63.2956910662 24857.9728191
77.4 0.00212977628972 63.1312436777 24910.0174769
77.5 0.00211946182481 62.9848027684 24968.9887592
77.6 0.00210921051658 62.816444103 25019.0834965
77.7 0.00209902189769 62.6683707271 25077.0647988
77.8 0.00208889550481 62.5047723182 25128.6475254
77.9 0.00207883087868 62.352608703 25184.6314334
78.0 0.00206882756396 62.1974011321 25239.2035518
78.1 0.00205888510928 62.0383261472 25292.0088204
78.2 0.00204900306714 61.8759170895 25343.2415229
78.3 0.00203918099393 61.7279719673 25400.2040214
78.4 0.00202941844981 61.5773703602 25455.8994066
78.5 0.00201971499877 61.4200293078 25508.6146628
78.6 0.00201007020851 61.2795106485 25568.1397072
78.7 0.00200048365046 61.1398823776 25627.8915403
78.8 0.00199095489969 60.9826714015 25680.0943251
78.9 0.00198148353494 60.8369368267 25736.9370683
79.0 0.00197206913852 60.6742962708 25786.4222115
79.1 0.00196271129633 60.5359087857 25846.0215246
79.2 0.00195340959776 60.3964612346 25905.0182296
79.3 0.00194416363573 60.2587427087 25964.6059471
79.4 0.00193497300661 60.1155441492 26021.6724822
79.5 0.00192583731019 59.9637138309 26074.8128446
79.6 0.00191675614966 59.8282115319 26134.8767529
79.7 0.00190772913155 59.6953068058 26195.9344652
79.8 0.00189875586575 59.5605184639 26256.0242702
79.9 0.00188983596542 59.4267371053 26316.413057
80.0 0.00188096904699 59.2932741274 26376.7987145
80.1 0.00187215473014 59.1579991972 26436.2293232
80.2 0.0018633926377 59.0269311099 26497.393856
80.3 0.00185468239574 58.8962371574 26558.5877801
80.4 0.0018460236334 58.7649656815 26619.3804809
80.5 0.00183741598298 58.6323185632 26679.4034192
80.6 0.00182885907983 58.5013435509 26740.03935
80.7 0.00182035256236 58.3722645202 26801.3995331
80.8 0.00181189607199 58.2424052813 26862.2595888
80.9 0.00180348925316 58.1125097846 26922.9575083
81.0 0.00179513175323 57.9840355354 26984.1695095
81.1 0.00178682322254 57.8571488679 27045.9804085
81.2 0.00177856331428 57.7268441454 27106.0479316
81.3 0.00177035168458 57.598451664 27166.8628075
81.4 0.00176218799238 57.4752206062 27229.9746254
81.5 0.00175407189946 57.3349978605 27284.8719762
81.6 0.00174600307038 57.1871246278 27335.9100683
81.7 0.0017379811725 57.0476422498 27390.739979
81.8 0.0017300058759 56.9221556693 27452.1163565
81.9 0.00172207685339 56.7962790007 27513.1583231
82.0 0.00171419378046 56.6731626625 27575.3944446
82.1 0.0017063563353 56.5250096429 27625.2556299
82.2 0.00169856419869 56.3800355238 27676.4283026
82.3 0.00169081705408 56.2369433307 27728.2913772
82.4 0.00168311458748 56.1122276647 27789.0236941
82.5 0.00167545648748 55.9799055649 27845.8189277
82.6 0.00166784244521 55.8373608538 27897.3181309
82.7 0.00166027215432 55.7028254569 27952.6009415
82.8 0.00165274531096 55.5581024263 28002.5464707
82.9 0.00164526161376 55.4238857917 28057.5610767
83.0 0.00163782076379 55.289047454 28112.0543052
83.1 0.00163042246456 55.1604546904 28169.5269379
83.2 0.00162306642196 55.0205826134 28221.029925
83.3 0.00161575234429 54.8925736126 28278.4074715
83.4 0.00160847994219 54.7479831372 28327.0199642
83.5 0.00160124892866 54.6239714815 28386.0640716
83.6 0.001594059019 54.492405312 28440.9936468
83.7 0.00158690993081 54.3680321913 28499.485964
83.8 0.00157980138397 54.2517493585 28562.0604702
83.9 0.00157273310061 54.1361202668 28624.8385666
84.0 0.00156570480508 54.0106813775 28682.2663609
84.1 0.00155871622396 53.8854113656 28739.5965652
84.2 0.00155176708601 53.7538891224 28793.3889128
84.3 0.00154485712217 53.6126485038 28841.7333999
84.4 0.00153798606554 53.4765170336 28892.5713761
84.5 0.00153115365131 53.3649858848 28956.512353
84.6 0.00152435961684 53.2492434508 29018.0256102
84.7 0.00151760370154 53.1250360721 29074.7518961
84.8 0.00151088564691 53.0088605739 29135.6970587
84.9 0.00150420519651 52.8776106503 29188.1613473
85.0 0.00149756209593 52.7542477616 29244.7649422
85.1 0.00149095609276 52.6379124057 29305.0832958
85.2 0.00148438693663 52.5049881271 29355.9604291
85.3 0.00147785437911 52.3949188887 29419.4233257
85.4 0.00147135817376 52.2832110579 29481.8222353
85.5 0.00146489807607 52.1740380763 29545.5070274
85.6 0.00145847384347 52.0632660325 29608.1433366
85.7 0.0014520852353 51.9546557746 29671.8657478
85.8 0.00144573201277 51.847820096 29736.4661668
85.9 0.001439413939 51.7290503099 29794.0601361
86.0 0.00143313077895 51.6141005004 29853.6709129
86.1 0.00142688229942 51.5080858025 29918.2957001
86.2 0.00142066826904 51.3993930718 29981.2244556
86.3 0.00141448845825 51.2927007417 30045.1761981
86.4 0.00140834263929 51.1869542984 30109.5437249
86.5 0.00140223058617 51.0812301848 30173.7868337
86.6 0.00139615207466 50.9743231475 30237.1890902
86.7 0.00139010688227 50.8703433861 30302.188332
86.8 0.00138409478826 50.7611467958 30363.9332132
86.9 0.00137811557359 50.6380527687 30417.1686333
87.0 0.00137216902092 50.5180186302 30472.0165647
87.1 0.00136625491459 50.3666586469 30507.670221
87.2 0.00136037304061 50.24220013 30559.3061548
87.3 0.00135452318667 50.1394355553 30623.9456429
87.4 0.00134870514206 50.0327427453 30686.037511
87.5 0.00134291869772 49.9145339839 30740.8770006
87.6 0.0013371636462 49.81350054 30806.117484
87.7 0.00133143978163 49.6919606743 30858.4889966
87.8 0.00132574689974 49.5869762135 30920.9421895
87.9 0.00132008479782 49.4864921901 30986.0549569
88.0 0.00131445327472 49.3856535178 31050.807945
88.1 0.00130885213083 49.2859055923 31116.1092998
88.2 0.00130328116805 49.1847302921 31180.3695594
88.3 0.00129774018984 49.0823000053 31243.6856512
88.4 0.0012922290011 48.9609706137 31294.7683217
88.5 0.00128674740826 48.8363201411 31343.4649214
88.6 0.00128129521922 48.7240812421 31399.8858394
88.7 0.00127587224332 48.6038682887 31450.9360316
88.8 0.00127047829137 48.5007032372 31512.8078602
88.9 0.00126511317562 48.3875947627 31568.0261144
89.0 0.00125977670972 48.2834330285 31628.8837974
89.1 0.00125446870876 48.1804477115 31690.3398749
89.2 0.00124918898919 48.0280623345 31719.000006
89.3 0.0012439373689 47.8969905004 31761.3550102
89.4 0.00123871366711 47.8019685356 31827.3862686
89.5 0.00123351770443 47.7059231366 31892.5997331
89.6 0.00122834930281 47.6100747734 31957.8047187
89.7 0.00122320828553 47.5164628746 32024.3757303
89.8 0.00121809447722 47.4203800485 32089.1440182
89.9 0.00121300770382 47.3258740082 32154.8378742
90.0 0.00120794779257 47.2148576886 32209.1300008
90.1 0.00120291457199 47.116125214 32271.6045046
90.2 0.00119790787192 47.0254032779 32339.4224756
90.3 0.00119292752344 46.9318380272 32405.1545285
90.4 0.00118797335891 46.8254892213 32461.8843439
90.5 0.00118304521192 46.728240668 32524.7354314
90.6 0.00117814291733 46.6253219343 32583.4601066
90.7 0.0011732663112 46.5259089793 32644.4472056
90.8 0.00116841523081 46.4347713051 32711.084362
90.9 0.00116358951468 46.3420038565 32776.4342673
91.0 0.00115878900249 46.2508061709 32842.7535348
91.1 0.00115401353514 46.160236912 32909.3828113
91.2 0.00114926295467 46.0691522624 32975.5071713
91.3 0.00114453710433 45.9614970973 33029.5828608
91.4 0.00113983582849 45.8704969533 33095.4382007
91.5 0.00113515897269 45.7689100599 33153.4815486
91.6 0.0011305063836 45.6528795791 33200.8150597
91.7 0.00112587790904 45.5641488563 33267.7899326
91.8 0.00112127339791 45.4742823556 33333.7970409
91.9 0.00111669270024 45.386215016 33400.9848601
92.0 0.00111213566717 45.2840435149 33457.6175368
92.1 0.00110760215093 45.1330559815 33477.8221937
92.2 0.0011030920048 45.0099038464 33518.2494377
92.3 0.00109860508317 44.9038528794 33571.1161823
92.4 0.00109414124149 44.8170486369 33638.1814442
92.5 0.00108970033623 44.7311856751 33705.8202088
92.6 0.00108528222495 44.6441610608 33772.4484853
92.7 0.00108088676623 44.557217161 33838.9979355
92.8 0.00107651381966 44.4720015454 33906.7238952
92.9 0.00107216324588 44.3812978295 33970.1167775
93.0 0.00106783490653 44.272521559 34019.4557457
93.1 0.00106352866425 44.1824526384 34082.9488307
93.2 0.00105924438266 44.0952790044 34148.5176918
93.3 0.00105498192641 43.9982765906 34206.2946466
93.4 0.00105074116109 43.9157675706 34275.1716628
93.5 0.00104652195326 43.819854742 34333.4211696
93.6 0.00104232417047 43.7133775629 34383.1526162
93.7 0.0010381476812 43.6292010227 34450.2180265
93.8 0.00103399235489 43.5457201144 34517.6944595
93.9 0.00102985806192 43.461531271 34584.46992
94.0 0.00102574467357 43.3644043609 34640.7665699
94.1 0.00102165206209 43.2800702619 34707.0970492
94.2 0.00101758010061 43.1982084974 34775.2702244
94.3 0.00101352866319 43.1152495061 34842.4229501
94.4 0.00100949762478 43.0252840776 34903.7497139
94.5 0.00100548686121 42.8946976301 34931.8089041
94.6 0.00100149624923 42.7845269891 34976.114345
94.7 0.000997525666446 42.6829362565 35027.1426995
94.8 0.000993574991331 42.588849026 35084.0860769
94.9 0.000989644103233 42.4991981985 35144.477238
95.0 0.000985732882356 42.4116184269 35206.3930051
95.1 0.000981841209751 42.3241501965 35268.2185521
95.2 0.000977968967315 42.2195193246 35315.5038804
95.3 0.000974116037781 42.1198937341 35366.6965493
95.4 0.000970282304712 42.0267984964 35423.127956
95.5 0.000966467652491 41.9500165693 35493.1361937
95.6 0.000962671966323 41.8711496971 35561.2513575
95.7 0.000958895132217 41.7677940785 35608.3518987
95.8 0.000955137036988 41.6544338645 35646.5935466
95.9 0.000951397568249 41.5636020275 35703.8230802
96.0 0.0009476766144 41.4515912034 35742.5704956
96.1 0.000943974064628 41.3389019031 35780.3705074
96.2 0.000940289808895 41.2543045683 35842.2101637
96.3 0.000936623737936 41.163930303 35898.8268591
96.4 0.000932975743251 41.0670094445 35949.4881412
96.5 0.000929345717097 40.9629799893 35993.6335465
96.6 0.000925733552487 40.8688936441 36046.2300464
96.7 0.000922139143179 40.758439545 36084.0810317
96.8 0.000918562383672 40.6841579038 36153.7106801
96.9 0.0009150031692 40.6080225167 36221.5601024
97.0 0.000911461395727 40.5328234422 36290.1073039
97.1 0.000907936959938 40.4583128528 36359.1375369
97.2 0.000904429759238 40.37154762 36416.9810241
97.3 0.000900939691743 40.2637353606 36455.5515398
97.4 0.000897466656275 40.1515770388 36489.8116159
97.5 0.000894010552356 40.0590100032 36541.5501747
97.6 0.000890571280203 39.9721738824 36598.2741553
97.7 0.000887148740723 39.899129484 36667.4481627
97.8 0.000883742835507 39.8268980478 36737.2399781
97.9 0.000880353466824 39.7396854184 36793.0335217
98.0 0.000876980537617 39.6502721326 36846.5497202
98.1 0.000873623951496 39.571630974 36909.8641885
98.2 0.000870283612734 39.4808874329 36961.6718198
98.3 0.000866959426261 39.3887989466 37011.9535216
98.4 0.000863651297661 39.3080546446 37072.6608724
98.5 0.000860359133162 39.2233396774 37129.4132063
98.6 0.000857082839637 39.1529087548 37199.5112174
98.7 0.000853822324593 39.0825005391 37269.5034629
98.8 0.000850577496173 39.0084022501 37335.8352257
98.9 0.000847348263142 38.9281659694 37396.1145735
99.0 0.00084413453489 38.8504054234 37458.5801507
99.1 0.000840936221426 38.7733772469 37521.5695118
99.2 0.000837753233367 38.6893068377 37577.5376701
99.3 0.000834585481941 38.5898268259 37618.2511586
99.4 0.000831432878977 38.5074267866 37675.3307572
99.5 0.000828295336904 38.4247808742 37731.9441232
99.6 0.000825172768742 38.3365653829 37782.840057
99.7 0.000822065088103 38.2526325593 37837.7020865
99.8 0.000818972209182 38.1568553248 37880.5643231
99.9 0.000815894046752 38.0380440133 37900.1473876
100.0 0.000812830516164 37.9687303827 37968.7303827
100.1 0.000809781533339 37.9008596653 38038.620802
100.2 0.000806747014763 37.8326373282 38108.0254293
100.3 0.000803726877487 37.7447922356 38157.4572233
100.4 0.000800721039118 37.6620866839 38211.8228874
100.5 0.000797729417815 37.584720199 38271.3802846
100.6 0.000794751932289 37.5157124184 38339.272529
100.7 0.000791788501795 37.4503418384 38410.7479763
100.8 0.000788839046127 37.3837714046 38480.8666031
100.9 0.000785903485619 37.3096301667 38543.0321741
101.0 0.000782981741134 37.23554482 38605.0660233
101.1 0.000780073734065 37.1616634347 38667.121272
101.2 0.00077717938633 37.0816100277 38722.5405013
101.3 0.000774298620367 37.0067661957 38783.1806327
101.4 0.00077143135913 36.9264145907 38837.826569
101.5 0.000768577526084 36.8474442636 38893.6860246
101.6 0.000765737045206 36.7535570509 38933.5080348
101.7 0.000762909840975 36.6724245516 38986.5390105
101.8 0.000760095838371 36.5919499856 39040.0160739
101.9 0.000757294962872 36.5154445817 39097.4902991
102.0 0.000754507140449 36.4398597964 39155.7296112
102.1 0.000751732297562 36.3523647599 39200.9066121
102.2 0.000748970361156 36.2802904234 39262.4599747
102.3 0.000746221258661 36.2184545968 39334.9376281
102.4 0.000743484917981 36.149271695 39399.289899
102.5 0.0007407612675 36.0636606186 39445.4975796
102.6 0.000738050236069 35.9847892751 39498.7983423
102.7 0.000735351753009 35.8930958279 39537.7206567
102.8 0.000732665748103 35.830422368 39608.3666779
102.9 0.000729992151598 35.7687425602 39679.9835381
103.0 0.000727330894196 35.7067694584 39751.1488922
103.1 0.000724681907052 35.6444822437 39821.8347387
103.2 0.000722045121772 35.5785741795 39888.3287754
103.3 0.000719420470411 35.5076178751 39948.9808676
103.4 0.000716807885465 35.4188595418 39989.3300942
103.5 0.000714207299872 35.3246419394 40023.1473832
103.6 0.000711618647006 35.2485884915 40077.2249976
103.7 0.000709041860674 35.165542212 40123.0744652
103.8 0.000706476875116 35.0979482453 40186.3092955
103.9 0.000703923624997 35.0394714349 40259.8343751
104.0 0.000701382045407 34.9779861888 40329.7772756
104.1 0.000698852071857 34.9023560434 40383.215136
104.2 0.000696333640276 34.8302353113 40440.4731705
104.3 0.000693826687008 34.7431644405 40480.0845985
104.4 0.000691331148806 34.6644385275 40529.1019163
104.5 0.000688846962836 34.5955045065 40589.3225292
104.6 0.000686374066666 34.5207784416 40642.5169305
104.7 0.000683912398268 34.4411529148 40689.6669854
104.8 0.000681461896013 34.3660046022 40741.8269633
104.9 0.000679022498669 34.2945505239 40798.1187169
105.0 0.000676594145398 34.2337286767 40866.8684583
105.1 0.000674176775753 34.177186424 40940.5965493
105.2 0.000671770329673 34.1040305209 40994.2404236
105.3 0.000669374747485 34.0384857203 41056.811493
105.4 0.000666989969895 33.9752790114 41122.0208939
105.5 0.000664615937992 33.9169845569 41193.0227895
105.6 0.000662252593239 33.8596410346 41265.0497131
105.7 0.000659899877472 33.8029002092 41337.686495
105.8 0.000657557732902 33.7446858445 41408.3917197
105.9 0.000655226102106 33.6708855248 41459.768561
106.0 0.000652904928025 33.5578675654 41462.4200122
106.1 0.000650594153967 33.4642024693 41488.4607745
106.2 0.000648293723598 33.4017092773 41552.8376783
106.3 0.000646003580941 33.3245399905 41598.7148146
106.4 0.000643723670377 33.2571634915 41656.5515469
106.5 0.000641453936636 33.2032624106 41731.1001352
106.6 0.000639194324801 33.144513632 41799.4246084
106.7 0.000636944780302 33.0661359095 41842.7566829
106.8 0.000634705248913 33.0067180658 41909.8388444
106.9 0.00063247567675 32.9537178535 41984.9353621
107.0 0.000630256010271 32.8929380362 42049.9786772
107.1 0.00062804619627 32.8002933919 42073.9714122
107.2 0.000625846181876 32.6953524699 42081.6824125
107.3 0.000623655914551 32.6336232405 42144.6339385
107.4 0.000621475342089 32.5533393941 42183.3520466
107.5 0.000619304412608 32.4646697767 42210.8128026
107.6 0.000617143074556 32.392524212 42259.401007
107.7 0.0006149912767 32.3099018806 42293.9884272
107.8 0.00061284896813 32.2468534692 42353.9038193
107.9 0.000610716098256 32.16169586 42384.4727342
108.0 0.0006085926168 32.0976102808 42442.4975343
108.1 0.000606478473804 32.0370165245 42504.9328382
108.2 0.000604373619615 31.9675594863 42555.3766369
108.3 0.000602278004895 31.8963712269 42603.2347114
108.4 0.00060019158061 31.8212641496 42645.5503137
108.5 0.000598114298033 31.7458018726 42687.0606439
108.6 0.000596046108739 31.6872805326 42751.0941592
108.7 0.000593986964603 31.6290922079 42815.3967094
108.8 0.000591936817802 31.5316144114 42826.1562581
108.9 0.000589895620804 31.4750558739 42892.1398408
109.0 0.000587863326377 31.4136043746 42951.2648251
109.1 0.000585839887578 31.356178557 43015.6979075
109.2 0.000583825257754 31.2587480573 43024.8888849
109.3 0.000581819390542 31.1853139699 43066.6716021
109.4 0.000579822239865 31.1286404086 43131.3479942
109.5 0.000577833759928 31.079757129 43206.6772705
109.6 0.000575853905221 31.0237197732 43271.9214899
109.7 0.000573882630512 30.9393815615 43297.3869115
109.8 0.000571919890847 30.8427212241 43305.1136872
109.9 0.000569965641549 30.7473451059 43314.0951133
110.0 0.000568019838216 30.665976557 43342.3292033
110.1 0.000566082436717 30.6089319144 43404.6384703
110.2 0.000564153393192 30.5380785537 43447.1102507
110.3 0.000562232664049 30.4625657715 43482.608573
110.4 0.000560320205963 30.3966190939 43531.4384012
110.5 0.000558415975873 30.3251161005 43572.0046658
110.6 0.000556519930982 30.2448370755 43599.5854802
110.7 0.000554632028753 30.1722303959 43637.8433692
110.8 0.000552752226909 30.0942437307 43667.9459602
110.9 0.000550880483429 30.0283301809 43715.2226918
111.0 0.00054901675655 29.9553166751 43751.8406011
111.1 0.000547161004761 29.886173757 43793.7718026
111.2 0.000545313186804 29.8166391108 43834.8037479
111.3 0.000543473261669 29.7663099905 43903.8339143
111.4 0.000541641188597 29.6839293705 43925.2894806
111.5 0.000539816927076 29.6223891037 43977.2279732
111.6 0.000538000436837 29.57542142 44050.6141824
111.7 0.000536191677856 29.5139457852 44102.2039784
